negatives
"('Q04771', 'Q02790')"
"('Q15796', 'Q6ZW49')"
"('P22694', 'P13569')"
"('Q99623', 'Q6P996')"
"('Q9H1A4', 'O95997')"
"('Q9BRX9', 'Q15427')"
"('Q9P2S5', 'P35749')"
"('P56747', 'O95049')"
"('P49768', 'Q07817')"
"('Q14164', 'Q9UKK9')"
"('Q99877', 'P00533')"
"('P63000', 'O96013')"
"('P22612', 'P50993')"
"('P16234', 'Q03135')"
"('Q9BRG1', 'Q96FZ7')"
"('Q7L5N1', 'P40425')"
"('Q13426', 'P12814')"
"('P26641', 'P13805')"
"('Q86WJ1', 'P78527')"
"('Q9Y2Q3', 'Q5VWQ8')"
"('O14818', 'Q9Y244')"
"('O95154', 'O60684')"
"('Q92636', 'Q9GZQ8')"
"('P40763', 'P05129')"
"('P20248', 'O00716')"
"('P60520', 'Q00005')"
"('Q9BV57', 'P50281')"
"('Q15047', 'Q14289')"
"('Q02930', 'Q92793')"
"('P62750', 'P62987')"
"('Q8WUM4', 'Q99961')"
"('Q9P2I0', 'P33240')"
"('P63167', 'P49441')"
"('P17252', 'Q12802')"
"('Q92752', 'O75578')"
"('P20333', 'P0CG47')"
"('P00533', 'O95704')"
"('P21918', 'Q03113')"
"('P78371', 'O15264')"
"('Q15796', 'P68104')"
"('P45452', 'P17676')"
"('Q6UXN9', 'Q03164')"
"('P46778', 'P62945')"
"('P02751', 'P26006')"
"('O15551', 'O00501')"
"('Q9H816', 'P54652')"
"('Q12967', 'Q99578')"
"('Q9BZI7', 'Q86V81')"
"('P26599', 'P52756')"
"('O43175', 'Q8TDR0')"
"('P46379', 'P48304')"
"('Q9Y375', 'Q9H1R3')"
"('P08238', 'Q92598')"
"('O43677', 'P03915')"
"('P13501', 'P16220')"
"('Q04637', 'O75822')"
"('P63218', 'P25116')"
"('P67870', 'Q9UHY1')"
"('Q9GZQ8', 'Q8N6T3')"
"('P27348', 'Q9P2D8')"
"('P09884', 'P49642')"
"('Q9P1U1', 'Q8N163')"
"('P16871', 'P18206')"
"('Q96S21', 'Q93034')"
"('P37231', 'O75448')"
"('O15551', 'P57739')"
"('Q9HBE4', 'P48551')"
"('P21673', 'Q7L5N1')"
"('Q12899', 'P62837')"
"('Q96CV9', 'P15692')"
"('P61326', 'P01241')"
"('P49790', 'Q8TEM1')"
"('P42701', 'P40763')"
"('Q6WCQ1', 'P46940')"
"('Q8WUQ7', 'Q9UBC1')"
"('P12544', 'P26583')"
"('P25786', 'Q8N5Z5')"
"('P51693', 'P04156')"
"('O15015', 'Q99750')"
"('Q14008', 'P16333')"
"('Q12830', 'Q09028')"
"('O60739', 'O00303')"
"('O75716', 'P63162')"
"('Q9UQK1', 'P54840')"
"('P52657', 'P52655')"
"('Q92830', 'P38398')"
"('Q15424', 'O95870')"
"('P04049', 'P25963')"
"('Q10586', 'Q12857')"
"('P55157', 'O76039')"
"('P25025', 'P08754')"
"('Q9H1C0', 'P59768')"
"('P06493', 'Q17RY0')"
"('P54253', 'Q7Z6M4')"
"('Q8TAI7', 'Q15796')"
"('P55060', 'P61981')"
"('Q99558', 'P46783')"
"('Q96S59', 'O00762')"
"('P42772', 'O95163')"
"('P01241', 'Q14627')"
"('P07199', 'O14777')"
"('P14778', 'Q13158')"
"('P51532', 'P84243')"
"('P05141', 'Q99759')"
"('Q99570', 'P31946')"
"('Q96FZ7', 'Q9H0T7')"
"('P51817', 'O14775')"
"('Q13557', 'O95622')"
"('P61254', 'P62750')"
"('P04637', 'Q16594')"
"('P31943', 'P09651')"
"('O43639', 'P21860')"
"('Q03405', 'P06241')"
"('P38646', 'Q9UKG9')"
"('Q9NYY1', 'Q99062')"
"('P51587', 'Q9P287')"
"('Q00577', 'P06400')"
"('O95751', 'Q9UGP5')"
"('P01106', 'Q01085')"
"('P29401', 'Q86XK2')"
"('P51817', 'Q9UNY4')"
"('Q92786', 'Q99684')"
"('P20827', 'P21709')"
"('Q13315', 'O15021')"
"('Q8IX12', 'O95400')"
"('Q01344', 'O60674')"
"('P02462', 'P26006')"
"('O43281', 'P16333')"
"('Q99459', 'Q9UKA9')"
"('Q15102', 'P04637')"
"('P98095', 'O14981')"
"('Q16378', 'Q8TAX7')"
"('P32519', 'P41182')"
"('P38432', 'Q16594')"
"('Q86WV1', 'P61224')"
"('O14576', 'P09467')"
"('Q86Y56', 'O00264')"
"('Q8NEY8', 'Q07817')"
"('P09619', 'P19174')"
"('P05121', 'O15105')"
"('Q8N720', 'O94972')"
"('P48643', 'Q9Y572')"
"('P62495', 'Q9H1J1')"
"('P63261', 'Q9UHV8')"
"('O43679', 'Q13363')"
"('O75376', 'P35232')"
"('Q03014', 'P35590')"
"('P55157', 'Q96RT1')"
"('Q05923', 'Q09472')"
"('P0C5Z0', 'Q9UKV0')"
"('P05771', 'P51828')"
"('Q13315', 'Q96EY1')"
"('P33991', 'P33993')"
"('Q9P2R6', 'Q9ULU4')"
"('Q53EL6', 'Q15672')"
"('Q9H1C0', 'P48736')"
"('P48436', 'P03971')"
"('P10912', 'Q14686')"
"('P35225', 'P42701')"
"('P62304', 'P54105')"
"('Q01658', 'O43318')"
"('Q9BZR9', 'Q13404')"
"('Q9H1R3', 'P60660')"
"('P61956', 'Q13332')"
"('P0C5Y9', 'P0C1H6')"
"('A2RTX5', 'Q9Y478')"
"('P10912', 'P23458')"
"('Q9UQK1', 'Q12972')"
"('Q9Y6X2', 'Q15911')"
"('Q14161', 'Q96PE2')"
"('P08579', 'Q96DI7')"
"('P05771', 'P26012')"
"('Q9H9A6', 'P30480')"
"('Q9BU61', 'Q14197')"
"('P10586', 'Q16620')"
"('P78536', 'P27361')"
"('Q92934', 'Q07817')"
"('P62829', 'Q9Y6K9')"
"('574501', 'P16298')"
"('Q13330', 'Q9BTC8')"
"('O14576', 'P68366')"
"('Q92769', 'O60566')"
"('P12235', 'Q07812')"
"('Q14164', 'Q2I0M4')"
"('Q96CW1', 'P53680')"
"('O43741', 'Q9Y478')"
"('P53350', 'Q9NQZ8')"
"('Q9H910', 'O43374')"
"('Q86UR1', 'P22694')"
"('P43364', 'Q8NEG5')"
"('P29350', 'P15509')"
"('P78344', 'O75822')"
"('406891', 'P01112')"
"('P09086', 'P26583')"
"('Q93034', 'Q15843')"
"('Q9Y5S2', 'P60953')"
"('P46527', 'O15131')"
"('Q16394', 'Q92882')"
"('P23467', 'Q15118')"
"('P22612', 'O43889')"
"('Q96T58', 'P35548')"
"('P41240', 'Q03135')"
"('O95475', 'Q04724')"
"('Q9Y241', 'Q15714')"
"('P17947', 'P15498')"
"('O00221', 'Q9Y230')"
"('Q8IY18', 'Q96MF7')"
"('Q9H1R2', 'P19174')"
"('P63165', 'O75475')"
"('Q01780', 'Q9H0D6')"
"('P08238', 'Q9UL18')"
"('O75380', 'O75306')"
"('Q9UQE7', 'Q96F24')"
"('Q9P2M7', 'Q92974')"
"('O43707', 'P18564')"
"('O96020', 'Q00526')"
"('Q92734', 'Q5JY77')"
"('P06400', 'Q9UQ80')"
"('P63096', 'Q08722')"
"('P60953', 'P23443')"
"('P62993', 'Q13480')"
"('P45984', 'P35222')"
"('Q00526', 'Q13573')"
"('P61586', 'P15153')"
"('Q02543', 'Q9UKV8')"
"('P63208', 'Q9NRD1')"
"('Q9Y6K9', 'Q9BYM8')"
"('P19387', 'Q9Y5B0')"
"('P00519', 'Q9UHL9')"
"('P51452', 'P45984')"
"('P29466', 'P47712')"
"('Q9BXL5', 'P22314')"
"('P02647', 'P10266')"
"('Q9NVU0', 'Q9H1D9')"
"('Q9BRT2', 'Q14164')"
"('P00533', 'P23229')"
"('Q13127', 'Q9Y297')"
"('O60508', 'P35637')"
"('Q08945', 'Q9HCK4')"
"('O75643', 'Q15029')"
"('Q674X7', 'P38432')"
"('Q9BTK6', 'P03372')"
"('Q99547', 'P50570')"
"('P16104', 'Q15084')"
"('Q9Y3V2', 'P63279')"
"('Q8WYH8', 'P33992')"
"('Q9NXS2', 'P49841')"
"('P18146', 'P24941')"
"('Q9UHF0', 'Q5JY77')"
"('P20333', 'O14735')"
"('P07339', 'Q86YJ5')"
"('O60269', 'Q9BQ66')"
"('P83731', 'P46779')"
"('Q06190', 'Q13936')"
"('Q86YH6', 'P12931')"
"('Q12772', 'P54253')"
"('P35626', 'O43749')"
"('Q9H4A3', 'Q15714')"
"('P32121', 'Q6IF99')"
"('P27482', 'P54750')"
"('P10398', 'Q53G59')"
"('Q15185', 'P30480')"
"('Q13315', 'Q05086')"
"('P01871', 'Q8IY92')"
"('Q01844', 'Q93009')"
"('O95402', 'Q16637')"
"('P67870', 'P62081')"
"('Q16543', 'P10645')"
"('P16298', 'Q12834')"
"('Q07157', 'Q16625')"
"('Q9Y3C5', 'O95630')"
"('P42768', 'Q13094')"
"('Q96BA8', 'Q68CJ9')"
"('P0C0S5', 'Q5QNW6')"
"('Q9UBF8', 'P31946')"
"('P28482', 'Q05682')"
"('P18124', 'P47914')"
"('Q9Y2L1', 'Q96B26')"
"('Q14573', 'Q13557')"
"('O75578', 'Q13797')"
"('Q9UI08', 'P18146')"
"('P19320', 'P15311')"
"('P12956', 'P04083')"
"('O00222', 'P04899')"
"('Q9UI26', 'O75365')"
"('Q9UQF2', 'P98164')"
"('P31152', 'P19838')"
"('P46977', 'Q13454')"
"('P47914', 'P40429')"
"('Q8WYQ5', '406991')"
"('Q9H9G7', 'P68371')"
"('Q14164', 'Q8TCG1')"
"('Q8NHG7', 'Q9UNZ2')"
"('Q9P227', 'Q7L0Q8')"
"('P56199', 'P05556')"
"('O95139', 'O43674')"
"('P51784', 'P35227')"
"('P50570', 'O95433')"
"('P17676', 'P04637')"
"('Q9UKX3', 'Q9P2M7')"
"('Q9BQ95', 'Q9Y375')"
"('Q9BUB5', 'P54252')"
"('O43815', 'P67775')"
"('P83731', 'Q02543')"
"('P33552', 'Q9Y3Q8')"
"('Q5T5U3', 'P60953')"
"('Q01094', 'Q8N682')"
"('P61981', 'O96013')"
"('P10275', 'P35269')"
"('442890', 'P11831')"
"('Q9UM73', 'P51460')"
"('Q9UHX1', 'Q03001')"
"('Q92765', 'O00755')"
"('P08727', 'P04259')"
"('P36406', 'Q9P0T4')"
"('Q13485', 'Q15831')"
"('O60711', 'P18146')"
"('O15111', 'O14965')"
"('P27986', 'O15360')"
"('Q14493', 'Q8IV48')"
"('P62829', 'P84098')"
"('Q92796', 'Q9GZV5')"
"('P49137', 'Q00613')"
"('O43542', 'P62195')"
"('P62829', 'Q07020')"
"('O60566', 'Q9UJX5')"
"('Q9H3D4', 'P78504')"
"('Q15562', 'Q9NQB0')"
"('P10914', 'P15260')"
"('Q8N6F1', 'P56856')"
"('P62906', 'P61513')"
"('P20226', 'Q16514')"
"('554210', 'Q9Y2M5')"
"('O00329', 'P05023')"
"('Q8N5C8', 'Q14457')"
"('P12956', 'P11387')"
"('P38398', 'P11802')"
"('Q01094', 'P30281')"
"('Q96L14', 'Q86SE5')"
"('P27986', 'Q15366')"
"('Q08117', 'Q04726')"
"('P28222', 'P04899')"
"('Q9BV38', 'Q9UL18')"
"('P04183', 'Q93063')"
"('P10599', 'P04150')"
"('Q06187', 'O60239')"
"('O15372', 'Q9UKE5')"
"('Q9H2G2', 'Q9NYQ7')"
"('Q6UXH1', 'Q00535')"
"('Q9NQZ6', 'Q9BQD3')"
"('Q13547', 'Q01362')"
"('Q96FW1', 'P51668')"
"('Q9UHX1', 'Q13087')"
"('P43360', 'Q00341')"
"('Q9NPF7', 'Q14626')"
"('P02452', 'P25067')"
"('Q8N2W9', 'P38398')"
"('O94776', 'O95983')"
"('Q9Y2T4', 'O60359')"
"('Q8IXL6', 'Q9H5J8')"
"('Q93079', 'O15047')"
"('Q12974', 'Q8NE01')"
"('Q6UXN9', 'O00255')"
"('P61812', 'P01023')"
"('Q13561', 'P09471')"
"('Q13573', 'O00231')"
"('Q9BUF5', 'P68366')"
"('P01375', 'P45984')"
"('O15054', 'P68431')"
"('Q15560', 'Q8TES7')"
"('Q8TEX9', 'P52735')"
"('Q02750', 'P01889')"
"('Q9Y6X2', 'P03372')"
"('Q9UKV0', 'Q99878')"
"('Q9Y3Q8', 'Q9NWS0')"
"('O43674', 'P51970')"
"('P51452', 'Q16539')"
"('Q9H1I8', 'Q14181')"
"('O43157', 'Q04912')"
"('P04278', 'P17661')"
"('P31942', 'P09651')"
"('Q9H6Y7', 'Q9P031')"
"('P16104', 'O43918')"
"('P32456', 'P50453')"
"('Q13555', 'P42261')"
"('Q16625', 'Q9HCE7')"
"('P62277', 'P60866')"
"('P46108', 'P55287')"
"('P40933', 'Q8N6P7')"
"('P60900', 'P35609')"
"('Q13322', 'Q8IZP0')"
"('A6NIT4', 'O60674')"
"('Q9NYL2', 'P62877')"
"('P50150', 'P28482')"
"('P61077', 'Q969V5')"
"('Q8WWK9', 'P01876')"
"('Q6P4R8', 'Q8NBZ0')"
"('P78527', 'P27707')"
"('P26368', 'Q92841')"
"('Q9NVU0', 'P62875')"
"('Q9HD36', 'P22736')"
"('Q07021', 'P67809')"
"('Q96B02', 'P62266')"
"('P12931', 'P12814')"
"('Q92831', 'P19174')"
"('Q6DN03', 'P61964')"
"('Q12873', 'P84101')"
"('Q66LE6', 'Q9UBN1')"
"('Q7Z2G1', 'P56524')"
"('P51970', 'O14561')"
"('Q9Y2S0', 'P43364')"
"('Q8WYR1', 'P50570')"
"('P04637', 'P10415')"
"('O15160', 'Q9NYV6')"
"('O96006', 'P15090')"
"('P62805', 'P35659')"
"('O43678', 'O95167')"
"('P01106', 'Q92621')"
"('Q8WW43', 'P49810')"
"('Q07889', 'P19438')"
"('Q14247', 'Q9ULH1')"
"('P02461', 'P18084')"
"('Q9UJW3', 'P20671')"
"('P51787', 'P51817')"
"('P01137', 'Q8TEU8')"
"('P27361', 'P01100')"
"('P31946', 'Q71U36')"
"('Q13554', 'O60359')"
"('Q14974', 'P00533')"
"('P01106', 'P57088')"
"('Q14181', 'Q8IU60')"
"('Q9NV56', 'P25440')"
"('P50750', 'Q9Y5B9')"
"('Q16665', 'P01344')"
"('O00505', 'Q96HA1')"
"('P38936', 'O75529')"
"('P42830', 'P25024')"
"('Q9NRD1', 'P63208')"
"('P02787', 'P02786')"
"('O00505', 'Q96NC0')"
"('P84077', 'O14579')"
"('O95295', 'P11047')"
"('Q16816', 'P27482')"
"('P62158', 'P01111')"
"('406937', 'P01106')"
"('P22694', 'P30307')"
"('Q7Z7G1', 'P04626')"
"('P29459', 'P42224')"
"('P50151', 'Q8TCU6')"
"('Q9UK22', 'Q96QV1')"
"('Q9UH03', 'Q16659')"
"('O43318', 'Q99558')"
"('Q9NRA0', 'P07948')"
"('O75970', 'P57739')"
"('Q8WVM7', 'Q13573')"
"('Q14232', 'Q9UI10')"
"('Q15653', 'P08107')"
"('Q9Y2R2', 'O15530')"
"('P27348', 'Q07955')"
"('O43167', 'Q99750')"
"('P52434', 'Q9P2G9')"
"('O96033', 'Q9NUQ8')"
"('P01570', 'Q9HBE5')"
"('P13612', 'P46109')"
"('P60953', 'Q15286')"
"('Q68E01', 'Q9NRY2')"
"('9757', 'Q8NEZ4')"
"('P42768', 'P08631')"
"('Q969W9', 'Q9NRR5')"
"('Q9UJF2', 'Q07889')"
"('Q9H8T0', 'P41252')"
"('P42680', 'Q8WV28')"
"('P63010', 'Q15287')"
"('O75800', 'Q6UWE0')"
"('P01574', 'P17096')"
"('P01857', 'P02766')"
"('P49642', 'Q9Y6K9')"
"('Q8NFJ9', 'P68104')"
"('Q96EB6', 'P67870')"
"('Q15116', 'O15524')"
"('P25021', 'O95467')"
"('Q92558', 'P59998')"
"('Q13200', 'Q13432')"
"('P04839', 'P32519')"
"('P04049', 'P27348')"
"('O00232', 'Q9Y5K5')"
"('P01106', 'O75528')"
"('Q9H6S1', 'Q96EP0')"
"('Q96Q83', 'Q9Y4A5')"
"('P40763', 'P17181')"
"('Q9ULK6', 'Q9Y2X8')"
"('O15258', 'Q99963')"
"('Q969S8', 'P0C1H6')"
"('P01730', 'Q30154')"
"('Q92830', 'Q16531')"
"('P05455', 'P49863')"
"('Q9HBE5', 'P29597')"
"('P46736', 'Q06609')"
"('P31152', 'Q9H1R3')"
"('O95298', 'O43677')"
"('Q9NYB0', 'Q9NUX5')"
"('O14798', 'Q13158')"
"('Q9UQC2', 'O00329')"
"('P46379', 'P61769')"
"('P11142', 'O60603')"
"('P29353', 'P46109')"
"('Q6ZVK8', 'Q9UI14')"
"('Q12988', 'Q15047')"
"('Q9UJX2', 'Q9NZH5')"
"('Q6PKG0', 'P13805')"
"('Q9BVJ7', 'Q6NUN9')"
"('O60716', 'P19022')"
"('O43707', 'Q96NW7')"
"('P01106', 'P49757')"
"('Q8NFP7', 'Q9NS23')"
"('Q13148', 'Q99459')"
"('P01574', 'P16871')"
"('Q9BSI4', 'Q13472')"
"('P49642', '343477')"
"('P62891', 'P47914')"
"('P49336', 'Q92731')"
"('P23458', 'P31939')"
"('Q9UM73', 'Q00722')"
"('P09874', 'Q9NQB0')"
"('P63165', 'Q02078')"
"('P18505', 'Q15111')"
"('P05783', 'Q13191')"
"('P19105', 'O60739')"
"('Q8IWZ8', 'Q15287')"
"('P15056', 'Q13233')"
"('2310', 'P24522')"
"('Q9Y6K9', 'Q13501')"
"('Q9BQ90', 'Q86TM6')"
"('Q15080', 'P04839')"
"('Q9Y2Z0', 'P59046')"
"('P34925', 'P04628')"
"('P51668', 'Q13490')"
"('P26368', 'Q8IX12')"
"('O75884', 'P06400')"
"('Q92636', 'P50552')"
"('Q9Y2U5', 'Q9UNE7')"
"('P14373', 'Q5VVX9')"
"('Q13571', 'Q6ZVM7')"
"('Q9Y3M8', 'Q9H4G0')"
"('Q92560', 'P85037')"
"('P83731', 'Q13177')"
"('P62736', 'P60660')"
"('P11308', 'Q92769')"
"('P63104', 'Q9UJM3')"
"('O75023', 'P31995')"
"('P51888', 'P02458')"
"('Q15672', 'Q00987')"
"('P36578', 'P05386')"
"('P35626', 'A6NET4')"
"('Q14938', 'P06400')"
"('P62158', 'P29474')"
"('Q9UHV7', 'Q9NVC6')"
"('Q14790', 'P09486')"
"('O15121', 'Q8IVH2')"
"('Q9UBW7', 'P12757')"
"('Q9UBF6', 'P55210')"
"('Q06187', 'P51617')"
"('Q8WTQ7', 'P08100')"
"('P01100', 'P15336')"
"('Q01844', 'Q15637')"
"('Q92547', '26765')"
"('P31946', 'O14974')"
"('Q14512', 'P98160')"
"('Q9UNN5', 'P06132')"
"('P46779', 'P05386')"
"('P31930', 'P31689')"
"('P00533', 'Q9UJ41')"
"('Q9Y2L8', 'P13805')"
"('Q14155', 'Q14160')"
"('P63261', 'Q92747')"
"('Q9HAU5', 'Q9H0D6')"
"('P10275', 'Q04864')"
"('Q9Y4W6', 'P19438')"
"('P31995', 'Q15788')"
"('Q14974', 'Q06455')"
"('Q9NXU5', 'P04406')"
"('P42229', 'Q13287')"
"('P50750', 'Q03111')"
"('O15198', 'Q4LDE5')"
"('P35968', 'Q9H201')"
"('Q13315', 'Q9H0L4')"
"('P04350', 'Q12933')"
"('406884', 'Q00534')"
"('O43676', 'O95169')"
"('Q9Y572', 'Q16643')"
"('P01106', 'Q9NUL5')"
"('P27824', 'Q92597')"
"('O75688', 'Q13310')"
"('O95390', 'Q5JY77')"
"('Q92882', 'Q9BV57')"
"('P46736', 'Q9NWV8')"
"('P05067', 'P60709')"
"('P22670', 'Q13485')"
"('P18859', 'P03928')"
"('P63261', 'P19105')"
"('P63261', 'P26012')"
"('P16104', 'P08758')"
"('P07942', 'P53708')"
"('O95751', 'Q15744')"
"('Q99570', 'Q9UHF0')"
"('Q14554', 'Q9NRR5')"
"('Q9P0M6', 'P23527')"
"('P25025', 'P67775')"
"('P04183', 'Q9NYR9')"
"('P31371', 'P08581')"
"('O00471', 'Q8TAG9')"
"('P08621', 'O15355')"
"('Q9UBC3', 'Q92769')"
"('Q76LX8', 'P00451')"
"('O60934', 'P29590')"
"('Q9NPJ3', 'O75569')"
"('O43823', 'P01106')"
"('Q08AM6', 'Q92905')"
"('P41235', 'Q15649')"
"('Q7L5N1', 'Q9Y239')"
"('P62891', 'P18124')"
"('O43918', 'Q13263')"
"('Q70Z53', 'P62263')"
"('Q9Y6D9', 'Q96AQ9')"
"('O43889', 'P51610')"
"('P51587', 'Q9NXR7')"
"('Q9GZS1', 'Q9UHI6')"
"('Q9UBP5', 'O15162')"
"('P27361', 'Q9HBH9')"
"('Q86Y39', 'P56556')"
"('Q14525', 'Q05084')"
"('P36404', 'Q8WZ55')"
"('Q9H0Y0', 'O94817')"
"('Q8IY92', 'Q13428')"
"('Q15172', 'P30153')"
"('Q06330', 'P06734')"
"('Q9Y371', 'P04629')"
"('Q9Y2G2', 'Q5EG05')"
"('Q9UJX2', 'P33991')"
"('P52435', 'P24928')"
"('Q8NFH3', 'Q8TCT6')"
"('O00422', 'P31153')"
"('O75159', 'P38484')"
"('O75947', 'O75964')"
"('P46108', 'Q8IZD9')"
"('Q13765', 'P20226')"
"('P12236', 'Q9NRL3')"
"('Q9Y5K5', 'Q9H9F9')"
"('Q9NRX4', 'Q8WZA2')"
"('P01008', 'P19174')"
"('P21796', 'Q14697')"
"('Q01094', 'O95661')"
"('O94817', 'Q15323')"
"('P63165', 'P46100')"
"('O43426', 'Q15811')"
"('O15198', 'Q96FW1')"
"('P55157', 'Q99259')"
"('P62487', 'Q15560')"
"('Q9H2G2', 'P50851')"
"('Q15286', 'Q9H6R7')"
"('406911', 'P42771')"
"('Q9Y4P1', 'P60520')"
"('Q92759', 'Q6ZYL4')"
"('Q8IYF3', 'Q96IQ9')"
"('Q92956', 'P78330')"
"('Q13042', 'P84022')"
"('Q5T3J3', 'P35226')"
"('P52798', 'P29317')"
"('Q9BUH8', 'O60941')"
"('Q86YP4', 'Q92769')"
"('Q96L91', 'Q9Y265')"
"('P09496', 'Q00610')"
"('Q96LA8', 'P52926')"
"('P51149', 'P07339')"
"('Q16678', 'Q9UBE0')"
"('Q9NZN5', 'P08134')"
"('P15927', 'Q13432')"
"('Q6P1J9', 'Q9ULH0')"
"('Q9Y5J5', 'O95433')"
"('Q9BY67', 'Q6VMQ6')"
"('Q14919', 'P56545')"
"('A5YKK6', 'O75175')"
"('Q14164', 'P52272')"
"('Q9UQK1', 'Q9NZT1')"
"('Q14457', 'O95229')"
"('O75340', 'Q99829')"
"('Q5SRE5', 'O75365')"
"('P16520', 'Q99459')"
"('Q9NRI5', 'Q8NF91')"
"('P62979', 'O00238')"
"('P62847', 'P08708')"
"('Q14653', 'P29459')"
"('Q9GZT6', 'P50570')"
"('P14770', 'P07359')"
"('P26358', 'P49841')"
"('Q06323', 'O95059')"
"('Q07325', 'P51679')"
"('P30480', 'Q9P0L0')"
"('O14908', 'P08588')"
"('P10275', 'TZF')"
"('P56750', 'P56746')"
"('P01106', 'Q92623')"
"('P23458', 'P48551')"
"('Q86VX9', 'Q15750')"
"('Q9Y5J5', 'P48507')"
"('P54619', 'P54840')"
"('O60739', 'Q15008')"
"('Q86Y39', 'Q9Y6M9')"
"('O95467', 'Q9HAV0')"
"('Q13432', 'Q9BX70')"
"('P52597', 'Q01081')"
"('Q8WXG6', 'Q9HB75')"
"('Q05516', 'Q03013')"
"('Q14697', 'P78396')"
"('Q99836', 'P58753')"
"('Q9NY93', 'P82933')"
"('Q9Y3A3', 'Q9Y376')"
"('Q01201', 'Q3ZCQ8')"
"('Q96B33', 'O00501')"
"('Q15599', 'P40879')"
"('Q9Y4K3', 'O60641')"
"('O95433', 'Q14315')"
"('P84996', 'P0C869')"
"('Q9UKV8', 'P61247')"
"('Q8NGE7', 'P38405')"
"('O00231', 'Q9UKY1')"
"('O14543', 'O15530')"
"('P67870', 'Q99504')"
"('Q13748', 'O15524')"
"('P04264', 'P00533')"
"('P50502', 'Q93033')"
"('P20340', 'Q9UI14')"
"('Q13573', 'Q96P11')"
"('P26373', 'P50914')"
"('O00755', 'Q14332')"
"('Q12906', 'O15162')"
"('Q13315', 'Q9HCK8')"
"('O14610', 'P53779')"
"('Q02447', 'Q9HBE5')"
"('Q86Z02', 'O14640')"
"('Q07002', 'O75909')"
"('Q9Y5K5', 'P25786')"
"('Q5SW24', 'Q15139')"
"('P35080', 'P62736')"
"('Q9Y265', 'Q9Y4K3')"
"('P60900', 'P0CG47')"
"('P24385', 'P38398')"
"('Q9BZ29', 'Q07889')"
"('P04406', 'Q8WVC0')"
"('Q8NHZ8', 'Q9UM13')"
"('P68104', 'P51948')"
"('Q7Z2G1', 'Q96DB2')"
"('P55210', 'O43521')"
"('Q96B33', 'P57739')"
"('P05109', 'O60285')"
"('Q8IVT5', 'P36507')"
"('Q8TEY5', 'O43889')"
"('O95299', 'O95182')"
"('Q9UHX1', 'Q13573')"
"('Q9UI14', 'Q9NZD8')"
"('P26572', 'Q16659')"
"('Q9NPF4', 'Q96BZ8')"
"('Q9UHL9', 'P84022')"
"('P58012', 'Q9UBK2')"
"('P60709', 'P04083')"
"('P38919', 'Q9UBU9')"
"('O43295', 'P61586')"
"('O75448', 'Q9UK32')"
"('P00338', 'O15264')"
"('P78347', 'P24385')"
"('P26367', 'Q5SQQ9')"
"('O14744', 'P31269')"
"('P13725', 'P78552')"
"('P07333', 'P22681')"
"('P16220', 'Q99952')"
"('Q9NS73', 'Q9GZM8')"
"('O14512', 'P24394')"
"('P60520', 'P50502')"
"('O14980', 'P63104')"
"('P60709', 'Q9UKX2')"
"('Q676U5', 'O00116')"
"('O14908', 'Q96T76')"
"('Q13748', 'P04350')"
"('Q8IYT8', 'Q9Y383')"
"('Q9NR46', 'P04629')"
"('P19388', 'P01100')"
"('P30793', 'Q13129')"
"('Q6PI98', 'Q9H9F9')"
"('P08172', 'P63215')"
"('Q7Z6M2', 'P38646')"
"('O96018', 'A7MCY6')"
"('P50151', 'Q08828')"
"('P05067', 'P98160')"
"('O15264', 'P42166')"
"('Q9HD64', 'Q9C0C9')"
"('O95870', 'P09651')"
"('P62258', 'P57059')"
"('P10721', 'P07948')"
"('P02533', 'P02768')"
"('Q9Y4K3', 'Q13283')"
"('P20023', 'P13164')"
"('Q04724', 'P62308')"
"('Q9Y5P8', 'Q06432')"
"('P33032', 'Q96G30')"
"('O95208', 'P21860')"
"('P42345', 'Q15019')"
"('P35625', 'P08253')"
"('P62269', 'P62081')"
"('P40306', 'P25786')"
"('P42338', 'Q13480')"
"('Q13765', 'P16104')"
"('Q92913', 'P29317')"
"('P62714', 'P17252')"
"('Q13162', 'Q9UBN7')"
"('O75197', 'P49841')"
"('O76071', 'Q9NRZ9')"
"('P49736', 'Q13415')"
"('P01106', 'Q9BVK8')"
"('P23368', 'Q9Y4E8')"
"('P04406', 'Q9UJX6')"
"('P62805', 'P35226')"
"('P61077', 'Q9NS56')"
"('P16520', 'P42336')"
"('P08579', 'O94817')"
"('P61758', 'P12956')"
"('Q16644', 'Q16082')"
"('Q9H2G2', 'O14827')"
"('Q8IZI9', 'Q13651')"
"('Q13422', 'O43809')"
"('Q9UKS6', 'Q13444')"
"('Q14974', 'P11362')"
"('Q9NRR5', 'Q9UHD9')"
"('O95813', 'P41221')"
"('Q9UHV2', 'Q9P2K6')"
"('P55055', 'Q9Y600')"
"('O95182', 'P03905')"
"('P62993', 'P16152')"
"('O60610', 'O75554')"
"('P62993', 'Q8NFW9')"
"('P01106', 'Q9BV38')"
"('Q07889', 'Q92747')"
"('O14543', 'P06213')"
"('Q13546', 'O00220')"
"('P18146', 'Q9UBY5')"
"('P26641', 'P39748')"
"('P19793', 'P60763')"
"('Q9H0R8', 'P11473')"
"('O76027', 'Q9HCE6')"
"('Q9H6Q3', 'P20963')"
"('P28702', 'Q03181')"
"('O00141', 'P61247')"
"('Q9NP97', 'P37173')"
