negatives
"('Q9NR33', 'P56282')"
"('Q9NPB6', 'Q15147')"
"('Q5TD97', 'Q9P2E2')"
"('Q96BK5', 'Q9ULE0')"
"('Q63HM2', 'Q96MT8')"
"('P17275', 'P18847')"
"('P02768', 'P08603')"
"('Q8NFH8', 'Q9ULH1')"
"('P0C5Y9', 'O15379')"
"('P32927', 'P48736')"
"('Q14126', 'Q92542')"
"('Q8TB96', 'Q9H9J2')"
"('P30939', 'Q9UBI6')"
"('Q9Y247', 'Q15834')"
"('Q9UPR3', 'Q92540')"
"('Q969T4', 'Q5VTB9')"
"('P04626', 'P41240')"
"('P42766', 'P49207')"
"('Q9Y6M9', 'P43364')"
"('P08670', 'Q8NC51')"
"('Q5VVJ2', 'P31943')"
"('P27695', 'P26583')"
"('Q6FI13', 'O15379')"
"('Q9BXL7', 'Q92918')"
"('O75398', 'P01116')"
"('Q02156', 'Q07812')"
"('P37231', 'Q86X55')"
"('P57721', 'P62330')"
"('Q969H8', 'Q16553')"
"('O43918', 'P46108')"
"('P56880', 'C9JDP6')"
"('P08727', 'Q8IYI6')"
"('P43364', 'Q9H875')"
"('Q9Y5V3', 'Q92621')"
"('P62140', 'Q9H788')"
"('P60763', 'P61586')"
"('P56597', 'Q96IM9')"
"('P20333', 'O15397')"
"('Q99623', 'P58107')"
"('O14543', 'Q9HBE5')"
"('Q6AZZ1', 'P10275')"
"('Q9Y3A3', 'O43815')"
"('Q9UFF9', 'P62324')"
"('P29353', 'P05106')"
"('P54198', 'P84243')"
"('Q9H993', 'O00422')"
"('Q9NPH9', 'P32927')"
"('Q9NR12', 'P05771')"
"('P53805', 'Q9H0E2')"
"('Q5VTD9', 'Q9BRK4')"
