negatives
"('Q03060', 'Q02930')"
"('Q14204', 'Q9H173')"
"('Q92481', 'P63279')"
"('P62841', 'P61247')"
"('Q16777', 'P23527')"
"('P51668', 'Q9C040')"
"('P14866', 'Q07955')"
"('P32519', 'P17275')"
"('O75367', 'P33778')"
"('P42331', 'P61587')"
"('Q9H7E9', 'Q71U36')"
"('O95967', 'O95990')"
"('P25789', 'P53350')"
"('Q96B26', 'Q9NQT4')"
"('P18077', 'P05386')"
"('Q01130', 'Q86V81')"
"('Q15910', 'Q9UHG3')"
"('Q9Y6D5', 'Q14432')"
"('Q9NP77', 'Q6UN15')"
"('Q9Y2L5', 'Q7Z6L1')"
"('Q96RR4', 'P54646')"
"('Q9NR09', 'Q02750')"
"('Q16778', 'Q13547')"
"('Q9UM73', 'P62993')"
"('O15455', 'P84022')"
"('Q92734', 'O15264')"
"('P61081', 'Q9Y4K3')"
"('Q9H1I8', 'Q12789')"
"('P62249', 'P56537')"
"('P56182', 'P15927')"
"('Q9UNH5', 'Q9UM13')"
"('Q99814', 'Q15118')"
"('P31749', 'P62136')"
"('Q16630', 'O75112')"
"('Q86VP1', 'Q13137')"
"('Q96BY6', 'O00212')"
"('O94805', 'Q86U86')"
"('Q92793', 'P01563')"
"('P19438', 'Q00403')"
"('Q9H840', 'P29353')"
"('Q99460', 'P63104')"
"('Q92738', 'Q12929')"
"('P28702', 'O15379')"
"('P49005', 'P28340')"
"('Q92482', 'P41235')"
"('P14373', 'Q9UL03')"
"('Q9UKR5', 'P49903')"
"('Q13185', 'P46013')"
"('Q9UBW7', 'P23246')"
"('Q9Y6M9', 'O96000')"
"('Q16659', 'P49795')"
"('O15520', 'Q07889')"
"('Q92538', 'P62330')"
"('Q9Y2Q5', 'Q9HB90')"
"('O75909', 'Q93062')"
"('P62913', 'Q9Y3U8')"
"('P00533', 'P52597')"
"('Q9UNE7', 'P08107')"
"('Q96C19', 'P55211')"
"('P62633', 'P23508')"
"('O95197', 'Q9Y5P4')"
"('Q12906', 'Q96NB3')"
"('P22681', 'P08581')"
"('Q99879', 'Q9BY41')"
"('O00716', 'P10244')"
"('O60861', 'Q86SX6')"
"('O95751', 'P15622')"
"('P62380', 'Q14191')"
"('Q96GF1', 'Q96B02')"
"('Q8TBE0', 'Q9BQ66')"
"('O75400', 'Q9Y4E5')"
"('Q9BRK4', 'Q12933')"
"('Q02156', 'P63104')"
"('P17693', 'P43630')"
"('Q9Y678', 'Q8IY92')"
"('P51965', 'Q9BY78')"
"('Q9Y4G8', 'Q07890')"
"('P11182', 'Q9HCK5')"
"('Q16778', 'Q9NPI1')"
"('Q9Y572', 'P47756')"
"('Q9HAW0', 'P11177')"
"('Q13045', 'P36957')"
"('Q05516', 'P06493')"
"('P41586', 'P16520')"
"('Q9UI14', 'Q14088')"
"('P19838', 'P23246')"
"('Q00653', 'P62263')"
"('P18077', 'Q9UL18')"
"('O95897', 'P14618')"
"('P43220', 'Q5JWF2')"
"('407018', 'Q01196')"
"('Q9UK32', 'Q8N205')"
"('Q99828', 'Q08209')"
"('Q92900', 'O95872')"
"('O60266', 'P51817')"
"('406904', 'P61296')"
"('Q9NPH2', 'Q14164')"
"('P61981', 'Q7L8J4')"
"('Q9HC29', 'O43318')"
"('P63096', 'P08631')"
"('Q9UBI6', 'Q16539')"
"('Q09472', 'Q00987')"
"('P30480', 'P17174')"
"('Q9UBM7', 'Q9UKV8')"
"('P54259', 'O95251')"
"('Q9GZT5', 'Q14332')"
"('P63218', 'Q8NFM4')"
"('Q13315', 'Q8IY51')"
"('406906', 'O75781')"
"('Q9H2A7', 'P51686')"
"('Q02880', 'P04637')"
"('P05783', 'Q15834')"
"('P09917', 'Q8WUH2')"
"('O94850', 'Q96B97')"
"('P01106', 'O43847')"
"('Q8IZD2', 'P68431')"
"('P84098', 'P18124')"
"('P28067', 'Q29974')"
"('Q9NS73', 'Q01658')"
"('Q9NWA0', 'Q13503')"
"('O14908', 'P11274')"
"('Q9HAU4', 'Q9H469')"
"('Q9NSA3', 'P16278')"
"('Q96ST3', 'P51610')"
"('P28074', 'O15116')"
"('P40429', 'Q9UL18')"
"('Q9BTK6', 'P04637')"
"('Q8IWW6', 'P62745')"
"('Q99704', 'P09769')"
"('Q13573', 'P05198')"
"('Q5T7M9', 'Q9UGN5')"
"('P23246', 'Q9UHD2')"
"('Q13363', 'Q13547')"
"('P47914', 'P62899')"
"('P19784', 'Q9HCE7')"
"('P23771', 'Q13562')"
"('P12956', 'P49715')"
"('Q8TAX0', 'Q9UET6')"
"('P63104', 'Q99550')"
"('Q9UM73', 'Q14451')"
"('P63010', 'P05787')"
"('P62805', 'P63104')"
"('P30291', 'O95067')"
"('Q9NR83', 'Q02078')"
"('Q8TD86', 'Q9UQM7')"
"('P17612', 'Q02641')"
"('Q9Y4K3', 'P78417')"
"('O75626', 'Q9HB58')"
"('P32881', 'Q99650')"
"('Q9H3E2', 'Q99963')"
"('Q9UKY1', 'P23511')"
"('P11229', 'O14610')"
"('P55268', 'Q496J9')"
"('Q9UNX3', 'P18077')"
"('P38398', 'Q6UWZ7')"
"('P67809', 'Q13242')"
"('Q16643', 'O75956')"
"('P09960', 'P04222')"
"('Q00653', 'P41279')"
"('P20073', 'P30626')"
"('P05113', 'P40189')"
"('P42226', 'O15524')"
"('P07711', 'O75530')"
"('Q9UID3', 'O95989')"
"('Q15744', 'Q05195')"
"('Q9BRR9', 'O15198')"
"('P17301', 'P23229')"
"('P05129', 'P11234')"
"('Q9HAU4', 'Q9UJX4')"
"('Q8NEC5', 'Q15654')"
"('P02458', 'P18827')"
"('P00533', 'P41240')"
"('Q9UGI9', 'Q16526')"
"('Q96MA1', 'O43251')"
"('P56693', 'P35712')"
"('Q99731', 'P25024')"
"('Q96PU5', 'Q9H0E2')"
"('P51451', 'P22681')"
"('P09874', 'P11388')"
"('Q99729', 'P16104')"
"('Q15788', 'Q92988')"
"('P47914', 'Q15843')"
"('P56693', 'P25189')"
"('P00533', 'Q9Y6I3')"
"('P62191', 'P55036')"
"('Q9NXR7', 'Q96RL1')"
"('Q06609', 'Q9Y5L4')"
"('Q00987', 'P81605')"
"('P42702', 'O00459')"
"('P08172', 'P59768')"
"('O75475', 'P48506')"
"('P26012', 'Q14315')"
"('Q9UHF1', 'Q9NR12')"
"('O43390', 'P07910')"
"('Q13555', 'P41594')"
"('Q96DC9', 'P78347')"
"('P06493', 'P01106')"
"('Q9Y263', 'P04054')"
"('P01876', 'P00747')"
"('P49321', 'P18146')"
"('Q96EK4', 'O15379')"
"('O14807', 'Q8WYR1')"
"('O15520', 'P06213')"
"('Q9Y3U8', 'P46778')"
"('P55157', 'P28340')"
"('Q9BXI2', 'O43913')"
"('P42229', 'P43365')"
"('P60510', 'P78318')"
"('406933', 'P61812')"
"('P09669', 'Q8IXH7')"
"('P35626', 'Q8NGA0')"
"('Q92569', 'Q15046')"
"('O75116', 'Q7Z406')"
"('O95197', 'P43378')"
"('P62136', 'Q9Y243')"
"('P08311', 'P18827')"
"('Q8IUX4', 'Q13469')"
"('P09681', 'Q8TDV5')"
"('Q8IU60', 'Q9UKV8')"
"('Q9BTP7', 'P27694')"
"('O60603', 'P01100')"
"('Q07020', 'Q00653')"
"('P32121', 'Q8WZ94')"
"('O14777', 'O43264')"
"('P56381', 'P06576')"
"('O00206', 'Q9NWF9')"
"('Q16659', 'Q96EX3')"
"('P37173', 'Q9Y3F4')"
"('P01106', 'P11233')"
"('Q9H0U4', 'Q08379')"
"('O75886', 'P0CG48')"
"('Q92844', 'Q13546')"
"('O75530', 'O75956')"
"('Q96RR4', 'Q16566')"
"('P49137', 'P53667')"
"('Q09013', 'O95166')"
"('Q8TD86', 'P54750')"
"('Q99497', 'O75928')"
"('P56537', 'P39023')"
"('P01857', 'P13647')"
"('Q86Y39', 'O95178')"
"('P62263', 'Q96FJ2')"
"('P10767', 'Q07890')"
"('P54253', 'Q8N2M8')"
"('P48729', 'P62495')"
"('Q9C0K0', 'O15379')"
"('P15260', 'P14316')"
"('P33993', 'Q9UBD5')"
"('Q16718', 'O43181')"
"('P60673', 'P68032')"
"('P10147', 'P10124')"
"('P49755', 'O75815')"
"('P01344', 'P24593')"
"('Q8WWY3', 'P49756')"
"('Q13443', 'Q9UKS6')"
"('Q16254', 'Q9H211')"
"('Q9Y2J2', 'P00519')"
"('P30405', 'Q9Y277')"
"('Q9BVA1', 'A6NHL2')"
"('P62495', 'Q13573')"
"('Q96CG3', 'O14641')"
"('O95996', 'Q12959')"
"('Q5JY77', 'P30559')"
"('O15162', 'Q9UBP5')"
"('Q68EM7', 'Q9BY11')"
"('Q7Z2Y5', 'Q96EY1')"
"('Q16539', 'Q9BV47')"
"('O94782', 'Q9NVI1')"
"('Q06609', 'Q9NXR7')"
"('P12429', 'Q8IWV7')"
"('P28222', 'P50151')"
"('P67775', 'O43318')"
"('P09919', 'Q14627')"
"('Q13573', 'O14981')"
"('P04637', 'O15460')"
"('P51681', 'P25445')"
"('Q6WCQ1', 'P13987')"
"('O60880', 'Q9NQ25')"
"('O15111', 'Q13077')"
"('O15530', 'O95084')"
"('P19087', 'P16499')"
"('P17480', 'Q9BXL5')"
"('P52630', 'P10914')"
"('Q8TAD8', 'Q8N3Z6')"
"('P01241', 'Q9Y3D7')"
"('P54259', 'Q02641')"
"('P26641', 'P20827')"
"('P19438', 'P62979')"
"('Q07955', 'P22626')"
"('Q9H6R7', 'Q9Y265')"
"('P83876', 'Q9Y333')"
"('P62195', 'O75934')"
"('O43929', 'O43913')"
"('P17275', 'P15336')"
"('P62873', 'O60840')"
"('P51531', 'O96019')"
"('Q9BUH8', 'Q9H4E7')"
"('Q16531', 'Q9UL18')"
"('Q15172', 'Q01105')"
"('P10451', 'P13612')"
"('Q6DN03', 'Q9C005')"
"('P07498', 'P10398')"
"('P63162', 'Q15369')"
"('Q8N5C8', 'P49116')"
"('O76041', 'Q9H204')"
"('Q9UKX5', 'P63261')"
"('Q92542', 'O00548')"
"('Q6PD62', 'P52434')"
"('P50151', 'Q92633')"
"('P01242', 'Q01344')"
"('P51148', 'Q6XUX3')"
"('Q8TF74', 'P62993')"
"('P58876', 'Q7L7L0')"
"('P01106', 'P11802')"
"('Q9BV47', 'Q92845')"
"('P51965', 'Q8WWF5')"
"('P35228', 'P62158')"
"('Q9H492', 'Q9BPW8')"
"('Q5JY77', 'P50238')"
"('Q01130', 'Q16629')"
"('P62837', 'Q9Y4L5')"
"('Q9Y3I1', 'P46527')"
"('O75533', 'Q13435')"
"('Q9HC77', 'P54259')"
"('Q9Y3B4', 'P23508')"
"('Q01844', 'Q16558')"
"('Q5VT25', 'P19105')"
"('P30050', 'Q9HCK5')"
"('Q96A33', 'Q9HC24')"
"('O00522', 'Q9BSQ5')"
"('P03372', 'Q13153')"
"('P21860', 'O43639')"
"('P42338', 'P55211')"
"('O95379', 'Q9NPJ6')"
"('P23246', 'P27348')"
"('Q8N6Y0', 'P19012')"
"('Q13794', 'Q16548')"
"('O15304', 'P98170')"
"('P31513', 'P17676')"
"('Q09472', 'P05412')"
"('Q7L2J0', 'P61978')"
"('O43251', 'Q15717')"
"('Q13077', 'P11142')"
"('Q9UJX4', 'Q9NYG5')"
"('Q92583', 'P51684')"
"('P01570', 'Q99062')"
"('9757', 'Q15291')"
"('Q9NQU5', 'P46734')"
"('Q8NEZ4', 'Q15291')"
"('P62750', 'P39023')"
"('Q9H2X6', 'Q00987')"
"('Q15942', 'P54253')"
"('P18846', 'P01579')"
"('Q9NWV8', 'Q13573')"
"('P04637', 'O15126')"
"('P00167', 'P41235')"
"('P63165', 'Q9H0J9')"
"('Q13535', 'Q92547')"
"('P68363', 'Q9BUF5')"
"('P11229', 'P61952')"
"('Q13114', 'O94972')"
"('P03897', 'O43676')"
"('Q15910', 'P52788')"
"('P36873', 'Q14957')"
"('P05412', 'Q9NR30')"
"('P42263', 'O60282')"
"('Q00005', 'Q96EP5')"
"('P22736', 'P48443')"
"('Q6IE81', 'P33992')"
"('Q13705', 'Q96RT1')"
"('O76064', 'P61088')"
"('P27635', 'P47914')"
"('Q92890', 'P55072')"
"('Q9HBW0', 'P59768')"
"('P10275', 'Q07889')"
"('P49190', 'O14832')"
"('O00459', 'P16144')"
"('P82650', 'Q9UBC1')"
"('O76061', 'O75078')"
"('P63211', 'Q9HBW0')"
"('Q32MK0', 'P62993')"
"('Q16637', 'Q9BUJ2')"
"('Q6UXH1', 'Q00535')"
"('Q13573', 'Q9Y6E2')"
"('P33993', 'O75419')"
"('P49720', 'Q9Y478')"
"('Q17RW2', 'P18827')"
"('Q92901', 'P61513')"
"('P35222', 'Q9UKB5')"
"('P24821', 'P31431')"
"('P01241', 'P14784')"
"('Q12933', 'O15111')"
"('406955', 'Q9NQC7')"
"('Q00005', 'Q8NC51')"
"('Q02297', 'P21860')"
"('Q13219', 'P84022')"
"('P20749', 'P20226')"
"('P0C1H6', 'Q7L7L0')"
"('P04278', 'Q8NCR6')"
"('P46459', 'P23467')"
"('P42768', 'P16885')"
"('Q8N3U4', 'Q99459')"
"('Q9Y2X7', 'O15530')"
"('P62269', 'P62851')"
"('P10451', 'Q13797')"
"('P36954', 'A0JLT2')"
"('Q12834', 'Q9BYQ4')"
"('P13984', 'P18848')"
"('P63104', 'Q15208')"
"('P26367', 'O60548')"
"('Q5T3J3', 'Q15714')"
"('Q9NRX1', 'O15530')"
"('Q92925', 'P04637')"
"('Q08945', 'P33991')"
"('P31152', 'P18847')"
"('Q9H492', 'Q9Y4P1')"
"('Q9GZN1', 'Q15906')"
"('P09382', 'P17931')"
"('O75914', 'O14733')"
"('Q13263', 'P10914')"
"('Q96PV6', 'Q16637')"
"('P05015', 'P26951')"
"('P63220', 'P62277')"
"('Q99459', 'Q8N684')"
"('Q92765', 'Q15797')"
"('O95084', 'Q9H0H5')"
"('P14866', 'Q00005')"
"('P21781', 'P21802')"
"('Q9UJX2', 'Q68CP9')"
"('P23508', 'P39656')"
"('Q9P0V3', 'Q99549')"
"('Q9H2G2', 'O14974')"
"('P20809', 'P17535')"
"('Q04771', 'P15882')"
"('P78537', 'Q9UL45')"
"('P27635', 'O95819')"
"('Q6WCQ1', 'P58107')"
"('Q9UBM7', 'O60427')"
"('Q8WVC0', 'Q6PD62')"
"('P49674', 'Q12778')"
"('Q05513', 'Q13158')"
"('Q969V5', 'P63165')"
"('Q969Q6', 'O60359')"
"('P07384', 'Q96PE3')"
"('P04234', 'P07766')"
"('P36575', 'P49407')"
"('P21333', 'P12931')"
"('Q9UKX7', 'Q9NRG9')"
"('Q9UKV8', 'P46778')"
"('Q12959', 'P98164')"
"('P06748', 'P19338')"
"('Q15388', 'Q7Z419')"
"('P01138', 'P08138')"
"('P05019', 'P07585')"
"('Q7Z406', 'Q01449')"
"('Q99717', 'Q9HAU4')"
"('P20809', 'P42701')"
"('P12004', 'P08729')"
"('P36956', 'P54253')"
"('Q99459', 'Q07666')"
"('Q15323', 'O94817')"
"('Q02535', 'P13349')"
"('P51965', 'Q9UBS8')"
"('Q13315', 'Q96S59')"
"('P38432', 'Q9H2G4')"
"('Q96J92', 'P41182')"
"('Q495M9', 'Q9Y6N9')"
"('Q15109', 'P61586')"
"('P33992', 'Q9UNS1')"
"('Q9NR30', 'Q8IZL8')"
"('P15509', 'O60674')"
"('P10412', 'P05114')"
"('P62266', 'P61247')"
"('O60739', 'Q9HB71')"
"('P63104', 'Q8NDB2')"
"('Q9BTT6', 'Q96RT1')"
"('Q13243', 'Q08211')"
"('O14757', 'P63104')"
"('Q13330', 'O60341')"
"('Q15653', 'Q13748')"
"('Q5T442', 'P02768')"
"('P53680', 'Q9P286')"
"('P10275', 'Q02790')"
"('Q8N3K9', 'Q7L1Q6')"
"('Q9NV56', 'O76021')"
"('P52333', 'P35568')"
"('Q86U42', 'Q08170')"
"('O60861', 'Q00839')"
"('Q9NRI5', 'O95271')"
"('P51668', 'Q9NZQ3')"
"('Q9HBG4', 'O75509')"
"('P05997', 'P53708')"
"('Q13233', 'Q16836')"
"('Q01813', 'P20333')"
"('Q86XI6', 'P15735')"
"('Q9H553', 'P20073')"
"('P09619', 'P23469')"
"('Q9NR64', 'O00238')"
"('P10276', 'P02647')"
"('Q6ZUM4', 'Q92730')"
"('P16220', 'Q96AX2')"
"('P31314', 'P36873')"
"('P04637', 'O43524')"
"('P18146', 'Q9Y4K3')"
"('P04908', 'O15379')"
"('P48740', 'Q16659')"
"('P43146', 'P61586')"
"('Q8NGS9', 'P38405')"
"('P28482', 'Q15583')"
"('Q96FE5', 'Q9BQ66')"
"('Q969G6', 'Q99683')"
"('O60814', 'P0C0S8')"
"('Q9Y250', 'P62875')"
"('Q8TC44', 'Q13619')"
"('Q9UKX5', 'P23229')"
"('Q96SN8', 'Q9Y383')"
"('P42574', 'P55957')"
"('A7KAX9', 'P54253')"
"('P05129', 'P14867')"
"('P07900', 'Q9NYJ8')"
"('P06239', 'P30530')"
"('P43686', 'P62191')"
"('P56182', 'P12956')"
"('P00505', 'P30504')"
"('P05112', 'Q99665')"
"('Q99877', 'Q9BY41')"
"('Q8IWV7', 'P60953')"
"('Q9BVI4', 'O60232')"
"('Q9NTK1', 'P04745')"
"('Q9UMN6', 'Q15714')"
"('Q15853', 'Q9UM73')"
"('Q8NGP8', 'P38405')"
"('Q9UMX6', 'P51841')"
"('P17252', 'O14908')"
"('P22681', 'Q9HC73')"
"('P12830', 'P14923')"
"('P04150', 'Q04206')"
"('O15182', 'Q5UIP0')"
"('Q9ULD4', 'P06241')"
"('Q01130', 'Q14103')"
"('P42226', 'P01861')"
"('O43281', 'P27986')"
"('Q9P2R6', 'Q12805')"
"('P53350', 'Q9H0H5')"
"('P46379', 'P41271')"
"('O14920', 'P30086')"
"('P27986', 'P25963')"
"('Q13428', 'P12004')"
"('P30154', 'Q8IZS8')"
"('P11308', 'P10275')"
"('Q16543', 'P68400')"
"('Q14204', 'P14678')"
"('P84022', 'O15530')"
"('Q71F56', 'Q9NPJ6')"
"('P11532', 'Q14118')"
"('Q7KZI7', 'P27348')"
"('P22681', 'P42338')"
"('Q9NPJ6', 'Q9NVC6')"
"('O95169', 'O95167')"
"('P98164', 'P98082')"
"('P43364', 'Q52LW3')"
"('Q13315', 'Q9BUR4')"
"('O95433', 'Q9Y5I2')"
"('P52803', 'P17948')"
"('Q6NUP7', 'Q9UGN5')"
"('Q9NS56', 'P52952')"
"('O75807', 'Q9H467')"
"('O75815', 'P11940')"
"('P10275', 'Q9ULJ6')"
"('P29590', 'P10276')"
"('Q9NRR5', 'Q01130')"
"('Q9BYG4', 'Q9BYG5')"
"('P08637', 'P20963')"
"('Q96B36', 'P56537')"
"('P38936', 'Q7Z5J4')"
"('P35268', 'P83881')"
"('Q8IWL2', 'Q9Y6Y9')"
"('P16581', 'Q16539')"
"('P29350', 'P78324')"
"('Q9ULV8', 'P22455')"
"('P00533', 'P98172')"
"('P08183', 'Q03135')"
"('Q5VWG9', 'Q15542')"
"('Q16585', 'Q13326')"
"('Q13243', 'Q9BUJ2')"
"('Q8N3U4', 'Q9UJ98')"
"('O60739', 'O75347')"
"('P05120', 'P06400')"
"('Q13526', 'O15169')"
"('Q13315', 'Q15596')"
"('P60520', 'Q9UH92')"
"('P32121', 'Q8NH87')"
"('Q13535', 'Q8ND82')"
"('O95989', 'Q8IWV7')"
"('Q92913', 'P35916')"
"('P06241', 'P13805')"
"('P63104', 'P46940')"
"('P23527', 'Q7L7L0')"
"('Q13315', 'Q15652')"
"('P01106', 'O15524')"
"('P01178', 'P30559')"
"('P42771', 'Q9P1U1')"
"('P16520', 'P63096')"
"('Q13263', 'Q9UQ90')"
"('Q9Y265', 'P25490')"
"('Q6ZSY5', 'P62158')"
"('Q86VF5', 'Q70Z53')"
"('O75365', 'Q8N1F7')"
"('Q15370', 'Q04206')"
"('Q9Y6K9', 'Q8N2W9')"
"('Q8IY92', 'Q14160')"
"('P28482', 'Q92731')"
"('P10301', 'Q9NZL6')"
"('Q5TAT6', 'P98160')"
"('P48059', 'Q13418')"
"('Q13557', 'P28482')"
"('P16333', 'P10912')"
"('P56693', 'P11161')"
"('P55157', 'Q99259')"
"('P60673', 'P63261')"
"('Q6VMQ6', 'O95210')"
"('P62312', 'O15116')"
"('P08754', 'P35498')"
"('P35442', 'P18084')"
"('O15198', 'Q9P2E9')"
"('P63104', 'Q13094')"
"('P21333', 'P27986')"
"('Q9NZQ3', 'P62837')"
"('P04350', 'O43237')"
"('P53779', 'P15407')"
"('Q5JY77', 'Q9UHF0')"
"('P07948', 'Q9NRA0')"
"('Q12889', 'O43374')"
"('P35544', 'P39019')"
"('P19525', 'P16403')"
"('P43307', 'Q14164')"
"('Q9Y2X7', 'P56537')"
"('Q93074', 'P28702')"
"('P61964', 'P62807')"
"('P84022', 'Q8WXH2')"
"('P98161', 'Q13233')"
"('Q93009', 'P35227')"
"('Q14103', 'Q15717')"
"('P17844', 'P40337')"
"('O14763', 'Q15628')"
"('P49450', 'P06748')"
"('Q13489', 'O75800')"
"('P62487', 'P61218')"
"('Q14469', 'Q13642')"
"('P08107', 'P78527')"
"('P12645', 'Q8TEU8')"
"('P46060', 'P63165')"
"('P63104', 'Q9UQ35')"
"('Q9UL18', 'P46781')"
"('P62829', 'Q9BRP8')"
"('Q9Y3R0', 'Q63ZY3')"
"('P23497', 'Q9UKL3')"
"('P42226', 'P19838')"
"('Q4KWH8', 'O94806')"
"('Q15669', 'P31150')"
"('Q9HCE7', 'O94921')"
"('O95182', 'Q9Y6M9')"
"('Q9GZN1', 'O96019')"
"('Q8IY67', 'P50616')"
"('O94776', 'Q12873')"
"('P12004', 'Q8IWY9')"
"('Q9NX09', 'Q9Y297')"
"('P04637', 'Q53T94')"
"('O15523', 'Q15796')"
"('Q9BVC4', 'P42345')"
"('O60684', 'P04040')"
"('P35579', 'Q96QT4')"
"('Q9BRR9', 'Q96L33')"
"('P37837', 'P23508')"
"('P43686', 'P62195')"
"('Q6ZSY5', 'P54840')"
"('P19419', 'P63165')"
"('Q14209', 'O15392')"
"('P09429', 'P21675')"
"('P47898', 'P63211')"
"('Q13573', 'Q86VH2')"
"('P28702', 'P10826')"
"('Q9BRT9', 'Q9BRX5')"
"('Q96ED9', 'O75604')"
"('P05161', 'Q92793')"
"('Q92793', 'Q14765')"
"('P62081', 'P62857')"
"('P26196', 'P16050')"
"('Q9H2S9', 'P25963')"
"('P46934', 'Q969W9')"
"('P05109', 'Q38SD2')"
"('Q6UB35', 'Q9P2S5')"
"('O60508', 'Q8IX12')"
"('P32246', 'P04899')"
"('Q86X95', 'Q9UBG7')"
"('Q99460', 'Q9UL46')"
"('P18146', 'P17405')"
"('Q9UI14', 'Q9NR12')"
"('P62316', 'P54105')"
"('P16109', 'P13611')"
"('Q86V81', 'Q8IX12')"
"('P55795', 'P52597')"
"('Q13315', 'P30414')"
"('P25705', 'P13489')"
"('P36873', 'Q9UBN1')"
"('Q92985', 'P01570')"
"('P14866', 'O95400')"
"('O14874', 'Q9H9S4')"
"('P62834', 'P42338')"
"('O43318', 'P27708')"
"('O14776', 'Q15365')"
"('P26010', 'P35609')"
"('Q12830', 'Q15796')"
"('Q9P2W3', 'P42338')"
"('P35368', 'P30679')"
"('O95897', 'P50502')"
"('P15104', 'P03915')"
"('O43561', 'P01730')"
"('P22736', 'Q16548')"
"('P01106', 'O95479')"
"('Q86WV6', 'Q13114')"
"('P61978', 'Q5VTD9')"
"('P49720', 'Q9BQ83')"
"('P00739', 'P69905')"
"('P20823', 'P09429')"
"('Q99873', 'Q9Y4K3')"
"('O14640', 'P78368')"
"('Q9UIF9', '100008587')"
"('Q04724', 'Q01196')"
"('Q6DKJ4', 'Q92997')"
"('P62333', 'Q14164')"
"('O43741', 'Q16875')"
"('P30260', 'Q12834')"
"('O75940', 'O75533')"
"('Q9Y478', 'P35580')"
"('P84101', 'P61289')"
"('P30046', 'P30480')"
"('Q7Z2W4', 'O95786')"
"('P56524', 'Q99880')"
"('P61981', 'Q9NYF3')"
"('Q9BT78', 'P61201')"
"('Q9BYG4', 'Q05513')"
"('Q4KWH8', 'Q13554')"
"('Q9HCD5', 'P14324')"
"('O15479', 'P39019')"
"('Q9NPB6', 'Q8TEW0')"
"('Q92901', 'P62750')"
"('O95988', 'Q9Y243')"
"('Q8WUH6', 'P01241')"
"('O60759', 'Q96L92')"
"('P05388', 'P42766')"
"('Q13137', 'P25786')"
"('Q96AC6', 'P00519')"
"('P09471', 'Q00975')"
"('P62258', 'O15151')"
"('Q5VTD9', 'P12814')"
"('Q9NS37', 'Q96KM6')"
"('Q01094', 'P10244')"
"('P06241', 'Q9NYA1')"
"('Q6VMQ6', 'P43121')"
"('P60866', 'P62081')"
"('P61981', 'Q14525')"
"('P01127', 'Q13442')"
"('Q9Y2X8', 'Q96G75')"
"('P78386', 'Q9NX58')"
"('Q9Y3T6', 'Q00005')"
"('P15880', 'P62269')"
"('P53396', 'O75815')"
"('P78352', 'O60391')"
"('P84022', 'Q15052')"
"('Q99502', 'Q15475')"
"('407004', 'P18075')"
"('P20823', 'Q9HB31')"
"('Q9H0H5', 'Q9HBH0')"
"('P35244', 'Q9Y5L4')"
"('Q6ZUM4', 'P60953')"
"('P01579', 'P19235')"
"('P53567', 'O60675')"
"('O15155', 'Q13190')"
"('Q9UM73', 'Q15746')"
"('P36543', 'Q9Y4K3')"
"('O95067', 'P53350')"
"('Q9Y2C9', 'P04637')"
"('P30153', 'P57058')"
"('P05107', 'P05362')"
"('Q9UET6', 'P56134')"
"('O14979', 'P31939')"
"('Q96A23', 'O75340')"
"('Q96T76', 'Q15773')"
"('P01106', 'Q96PK6')"
"('P02679', 'Q6P1J9')"
"('P60763', 'P41743')"
"('Q93034', 'P62875')"
"('Q07020', 'P05387')"
"('Q13064', 'Q96LR5')"
"('Q86YM7', 'Q9BW04')"
"('P32121', 'Q8NH03')"
"('Q9NV58', 'Q13418')"
"('P55210', 'P00533')"
"('Q9UHX1', 'Q03001')"
"('407046', 'Q9UKL0')"
"('O00463', 'Q9NP84')"
"('Q9H3D4', 'P35637')"
"('P22681', 'P08575')"
"('Q93009', 'Q01201')"
"('P45984', 'P40763')"
"('Q9P2H0', 'P45984')"
"('P49736', 'P33991')"
"('P61586', 'P60709')"
"('Q9HCE7', 'Q96D21')"
"('Q96B33', 'O75970')"
"('Q15843', 'Q9UET6')"
"('Q8WWI1', 'P12814')"
"('P35228', 'P19793')"
"('P13667', 'P16104')"
"('P32927', 'P26951')"
"('P22304', 'P18146')"
"('P46779', 'Q9UNX3')"
"('Q96EZ8', 'Q86SE5')"
"('P02751', 'Q13683')"
"('Q9UNM6', 'P01889')"
"('P05067', 'O43464')"
"('O96013', 'P53667')"
"('O75369', 'P17301')"
"('P16871', 'O15511')"
"('P84243', 'Q96KQ7')"
"('P60520', 'P07355')"
"('Q8NB46', 'P53350')"
"('Q13523', 'Q9Y2Y9')"
"('Q05048', 'Q16630')"
"('P04150', 'P14921')"
"('P01112', 'O00329')"
"('P51114', 'Q96F07')"
"('P32780', 'Q92759')"
"('Q06187', 'P16885')"
"('Q969M7', 'Q969K3')"
"('P63104', 'P04792')"
"('P23284', 'Q9UET6')"
"('P20823', 'O43261')"
"('P06239', 'P10721')"
"('P01567', 'Q5VWK5')"
"('Q9Y6M9', 'P03905')"
"('P11047', 'P05556')"
"('Q04721', 'Q12860')"
"('Q99638', 'P12004')"
"('Q9BZE4', 'P19525')"
"('P48730', 'P16220')"
"('Q9H9B1', 'P41182')"
"('Q9Y243', 'P15056')"
"('P13612', 'P56199')"
"('P55196', 'Q9UI47')"
"('P47898', 'P63092')"
"('Q96BJ3', 'Q96BK5')"
"('Q13315', 'Q13765')"
"('P15692', 'P06400')"
"('P15498', 'P22681')"
