negatives
"('P04637', 'Q9H3D4')"
"('Q96GE4', 'P61981')"
"('Q9HAU5', 'Q8IZD4')"
"('O96019', 'Q92925')"
"('Q15642', 'Q96RU3')"
"('P40424', 'Q96JM2')"
"('P12319', 'P06241')"
"('P67870', 'P25054')"
"('Q15796', 'O15523')"
"('Q03014', 'P35590')"
"('O15105', 'P12956')"
"('Q07817', 'P60602')"
"('Q9UHY1', 'Q15714')"
"('Q13233', 'Q71U36')"
"('P51532', 'P04637')"
"('P17980', 'P55036')"
"('P10412', 'Q86U86')"
"('P01112', 'Q03135')"
"('Q15583', 'P56545')"
"('Q5JY77', 'P07550')"
"('O43674', 'O95168')"
"('Q9Y4A5', 'Q96RN5')"
"('Q16787', 'P13612')"
"('P17612', 'P61586')"
"('Q16594', 'O94864')"
"('P51991', 'Q15366')"
"('P61088', 'Q14164')"
"('O75438', 'Q9P0J0')"
"('P12956', 'P12004')"
"('P12980', 'Q7Z444')"
"('Q16655', 'P46934')"
"('O43889', 'Q96BA8')"
"('Q96T60', 'Q99717')"
"('P62258', 'Q14188')"
"('Q8NI35', 'Q9Y5I7')"
"('P54252', 'P54725')"
"('P56524', 'Q99880')"
"('P51686', 'O60674')"
"('P05412', 'Q9BYV9')"
"('P62136', 'P48058')"
"('P28482', 'Q9UN42')"
"('Q05086', 'Q9UM19')"
"('Q9NWT6', 'O95271')"
"('O75899', 'O14610')"
"('P62993', 'Q5JSH3')"
"('Q96I25', 'Q15428')"
"('P55011', 'P22694')"
"('Q9ULZ3', 'Q8TCW9')"
"('Q8NFH8', 'P62993')"
"('Q9UDV6', 'Q9UHR5')"
"('Q6UXN9', 'Q03164')"
"('P32121', 'A6NH00')"
"('Q15910', 'Q15834')"
"('O15121', 'Q9UL03')"
"('Q13077', 'P38646')"
"('Q8TD86', 'Q96NX5')"
"('P05231', 'P02741')"
"('P15924', 'P13647')"
"('P49454', 'P49450')"
"('554213', 'O76076')"
"('P22612', 'P46020')"
"('P05113', 'Q9HBE5')"
"('Q8IVS2', 'P55854')"
"('P46379', 'P13727')"
"('Q13200', 'Q14164')"
"('P25445', 'P48023')"
"('Q9Y3M8', 'Q6STE5')"
"('Q14353', 'P08246')"
"('P26599', 'Q00839')"
"('P61978', 'Q01081')"
"('Q9BXI2', 'Q99741')"
"('Q8N488', 'P04637')"
"('Q9BS40', 'Q9Y266')"
"('P15018', 'Q14627')"
"('P27348', 'O14744')"
"('Q9BQE3', 'O43237')"
"('P09486', 'P00747')"
"('P27797', 'P05067')"
"('P62750', 'Q14164')"
"('Q13547', 'O75376')"
"('P53420', 'O00339')"
"('O76013', 'P78545')"
"('Q9UDY8', 'Q13501')"
"('P05231', 'P14784')"
"('Q9UKE5', 'P30085')"
"('Q969H0', 'A6NE52')"
"('Q9Y5X1', 'Q6UW56')"
"('P54253', 'Q96A09')"
"('P15248', 'P48357')"
"('P16220', 'P05412')"
"('P19438', 'P05023')"
"('Q9Y6X8', 'Q02750')"
"('O43255', 'Q9HB71')"
"('Q99879', 'P04908')"
"('P49841', 'Q9Y2T1')"
"('P63244', 'Q13123')"
"('Q96BS2', 'Q7Z5J4')"
"('O15121', 'Q9ULC4')"
"('P61927', 'P47914')"
"('Q15648', 'Q9BTT4')"
"('Q9BTP7', 'Q0VG06')"
"('Q9NX09', 'O15530')"
"('P05015', 'P24394')"
"('P42331', 'P52198')"
"('O14777', 'P07199')"
"('P51671', 'P60174')"
"('P58876', 'Q9Y5B9')"
"('Q9Y283', 'Q96BK5')"
"('P05023', 'Q9UNH7')"
"('P07199', 'Q17RP2')"
"('P20809', 'P14784')"
"('Q02878', 'P46778')"
"('O95391', 'P16220')"
"('P68104', 'Q96IZ7')"
"('P48551', 'P32881')"
"('Q8WXS3', 'P18146')"
"('P98161', 'Q13563')"
"('Q13255', 'P30542')"
"('Q8IV61', 'P61224')"
"('O94782', 'Q9NW38')"
"('Q96DI7', 'Q08345')"
"('Q13402', 'Q495M9')"
"('P68366', 'P00533')"
"('Q5JWF2', 'O60503')"
"('Q9BRX9', 'P63244')"
"('O14905', 'Q9H461')"
"('P63211', 'P84996')"
"('Q13432', 'Q9NPA5')"
"('Q9Y2B9', 'P17612')"
"('P04049', 'P10415')"
"('Q03135', 'Q9UGM3')"
"('P19438', 'P07437')"
"('O00161', 'P54920')"
"('P15336', 'Q99941')"
"('P61247', 'P25398')"
"('P22061', 'O15121')"
"('P62993', 'P37173')"
"('Q96AW1', 'Q9Y483')"
"('P11802', 'P06400')"
"('P61026', 'Q14103')"
"('O00257', 'P84243')"
"('P27708', 'Q15628')"
"('P61326', 'P01241')"
"('O95182', 'O00217')"
"('P43307', 'O75365')"
"('P05060', 'P17480')"
"('Q9Y490', 'Q13573')"
"('P79483', 'P01730')"
"('P01275', 'Q12884')"
"('P62993', 'O15145')"
"('P51149', 'P00533')"
"('P07339', 'P28482')"
"('Q15642', 'P42858')"
"('P43629', 'P25490')"
"('Q9GZP0', 'P00533')"
"('P0C0S5', 'P62807')"
"('P49407', 'P51681')"
"('Q8WUF5', 'Q09472')"
"('P14625', 'P19388')"
"('Q9H165', 'P41182')"
"('Q96RG2', 'P20700')"
"('Q9Y6K9', 'Q9UHB6')"
"('P49407', 'Q96J02')"
"('Q5JWF2', 'P61952')"
"('P01242', 'P01589')"
"('Q9HC36', 'O00442')"
"('Q9Y6K9', 'Q9BWT7')"
"('Q9BYE9', 'Q6P0Q8')"
"('Q6P3X3', 'P36897')"
"('P27540', 'P19367')"
"('P51636', 'P61081')"
"('P17844', 'P35222')"
"('Q04206', 'O14654')"
"('Q9NQU5', 'P46734')"
"('P43235', 'P09486')"
"('O43683', 'Q9GZM8')"
"('P19793', 'P08047')"
"('P04406', 'Q9UJX6')"
"('O60281', 'P02768')"
"('P18564', 'P05129')"
"('Q14192', 'Q02575')"
"('Q86WN2', 'P31785')"
"('Q08334', 'O60674')"
"('P62136', 'Q13625')"
"('O75643', 'O95777')"
"('Q96CJ1', 'P0C1Z6')"
"('Q9NR96', 'Q15109')"
"('Q15714', 'Q9P031')"
"('Q9ULE0', 'Q9Y5J5')"
"('P84022', 'Q9NQ87')"
"('O60264', 'Q9NRL2')"
"('Q9BXM7', 'P62979')"
"('P22301', 'P26951')"
"('Q14103', 'Q16629')"
"('P61254', 'P05388')"
"('Q00987', 'Q9H2X6')"
"('O15523', 'P04278')"
"('O15360', 'O15287')"
"('Q9BWH2', 'Q92995')"
"('Q7Z434', 'Q92985')"
"('Q9NPD3', 'Q6P587')"
"('Q13422', 'P63279')"
"('P15407', 'P17544')"
"('P46779', 'P49207')"
"('Q9H4E5', 'P36897')"
"('P07814', 'Q15653')"
"('P19634', 'O43745')"
"('Q9Y4P9', 'Q9H8W4')"
"('P01116', 'O00329')"
"('Q9Y6N9', 'Q495M9')"
"('P06241', 'O75326')"
"('O00148', 'Q9UKV8')"
"('Q9UKV8', 'Q8NDV7')"
"('O14717', 'Q9ULG6')"
"('Q13639', 'P63092')"
"('Q9Y230', 'O76081')"
"('P30154', 'P52630')"
"('Q9Y376', 'Q9UGI9')"
"('Q96JK9', 'Q92830')"
"('O60739', 'P42771')"
"('P67870', 'Q6UVY6')"
"('P08123', 'P16070')"
"('P46976', 'O15488')"
"('Q8IZI9', 'P26992')"
"('P38646', 'A0JLT2')"
"('O75477', 'O43318')"
"('O43677', 'O43674')"
"('P14784', 'P42229')"
"('O95257', 'P38936')"
"('P00533', 'Q9NSE2')"
"('Q16539', 'O15105')"
"('Q9HBW0', 'P50150')"
"('Q9Y4K3', 'P42704')"
"('Q6R327', 'P07437')"
"('P05120', 'Q14653')"
"('P62330', 'P42704')"
"('Q9UII4', 'P51965')"
"('P55157', 'Q9BXM0')"
"('Q13526', 'P11388')"
"('P63000', 'Q92558')"
"('P36542', 'P00403')"
"('P09429', 'P43246')"
"('Q15173', 'P31749')"
"('Q92974', 'P63104')"
"('Q07889', 'P05787')"
"('P30153', 'Q99623')"
"('Q9NR30', 'O60343')"
"('P43487', 'Q14164')"
"('Q9NRI5', 'Q9UNH7')"
"('Q04206', 'P35228')"
"('P61326', 'P61981')"
"('O75914', 'P53350')"
"('O00744', 'O00144')"
"('Q13158', 'Q15628')"
"('O75369', 'Q9HAU4')"
"('P06400', 'Q8WTS6')"
"('P20073', 'Q96FN4')"
"('P52564', 'O75293')"
"('Q9BT78', 'Q13098')"
"('Q13347', 'P20042')"
"('O95400', 'Q15366')"
"('Q9Y490', 'P05362')"
"('Q96J02', 'Q86Y01')"
"('P01571', 'Q14626')"
"('P19174', 'O14490')"
"('P63208', 'Q9UKC9')"
"('P30874', 'P63096')"
"('Q13237', 'P62140')"
"('Q9NVK5', 'Q9Y3A3')"
"('P06401', 'Q8WYK2')"
"('Q96BR9', 'Q9H9D4')"
"('P21796', 'P06396')"
"('O14715', 'P46060')"
"('Q13115', 'P45983')"
"('P13612', 'Q9UKX5')"
"('Q16665', 'P41159')"
"('Q13191', 'P42701')"
"('Q13535', 'Q5TCZ1')"
"('Q12840', 'Q15811')"
"('Q8TCU6', 'P63000')"
"('P46940', 'Q15653')"
"('P62266', 'P62273')"
"('Q13247', 'Q07955')"
"('Q9HAU5', 'Q04637')"
"('P04637', 'P26583')"
"('Q96HC4', 'Q9HCM9')"
"('P12109', 'O75578')"
"('P05161', 'Q02556')"
"('P25942', 'Q13077')"
"('P50613', 'P11802')"
"('P48443', 'O60244')"
"('Q9NRR5', 'Q15155')"
"('Q07065', 'P00533')"
"('Q05397', 'P62993')"
"('Q06210', 'P30480')"
"('P54132', 'Q06609')"
"('P61247', 'P35638')"
"('Q9NY12', 'Q16637')"
"('P19174', 'O43918')"
"('P29475', 'Q08AM6')"
"('O75928', 'Q92547')"
"('O14745', 'P47900')"
"('O75365', 'Q9UI26')"
"('P01241', 'P61247')"
"('O43677', 'P51970')"
"('Q9H2X0', 'P22004')"
"('Q8TD86', 'P29973')"
"('Q96RL7', 'P16333')"
"('Q15672', 'Q53EL6')"
"('Q15428', 'O60828')"
"('P67870', 'Q8WW35')"
"('O43597', 'P04080')"
"('O43150', 'P0CG48')"
"('Q96EB6', 'P04637')"
"('Q14416', 'O14610')"
"('P49761', 'P49760')"
"('Q05397', 'P49023')"
"('Q13485', 'P15153')"
"('P04156', 'P10415')"
"('Q8NHQ1', 'Q6P1J9')"
"('Q9NR28', 'Q9NR09')"
"('Q00005', 'Q14289')"
"('Q13642', 'P11831')"
"('P05388', 'Q99459')"
"('P09884', 'P27694')"
"('P63244', 'P40763')"
"('Q9NYA1', 'Q9H2G2')"
"('Q04206', 'P01579')"
"('O95777', 'Q9UK45')"
"('Q99816', 'Q9NZ52')"
"('P07359', 'P63104')"
"('P05771', 'P62879')"
"('P26045', 'P10912')"
"('Q8NGR5', 'P38405')"
"('P35626', 'Q8NGC6')"
"('P05023', 'P20333')"
"('O75928', 'P11831')"
"('P49407', 'P25101')"
"('P37231', 'P35228')"
"('P61981', 'Q6ZU52')"
"('P62979', 'Q16621')"
"('Q04771', 'Q9H4E5')"
"('Q14BN4', 'Q3ZCQ8')"
"('Q92499', 'P18206')"
"('P00533', 'Q9P104')"
"('Q9HB75', 'Q8WXG6')"
"('Q8IX12', 'O15541')"
"('Q9Y566', 'O95490')"
"('Q13233', 'O15111')"
"('O15047', 'Q9UBL3')"
"('Q9HCE6', 'Q14919')"
"('P31946', 'Q99570')"
"('P23508', 'P36543')"
"('Q13151', 'P01106')"
"('P01106', 'Q9H7T9')"
"('Q13077', 'O94972')"
"('P21333', 'P22694')"
"('Q96AY2', 'Q9BQ83')"
"('Q96B97', 'Q9Y6R4')"
"('P30480', 'Q9Y678')"
"('P35626', 'A6NMS3')"
"('Q96GP6', 'P55157')"
"('P60709', 'P60981')"
"('P51817', 'P18146')"
"('P61978', 'O15264')"
"('P22681', 'Q07889')"
"('P16333', 'P42684')"
"('P61254', 'P61313')"
"('P25440', 'Q13315')"
"('P62258', 'Q86YV0')"
"('P56199', 'P23229')"
"('Q96S59', 'Q9Y6K9')"
"('Q16718', 'O43181')"
"('Q92831', 'Q9H3N8')"
"('P24278', 'O60504')"
"('P18077', 'Q02543')"
"('Q13077', 'P42574')"
"('Q86TI0', 'P61106')"
"('P62873', 'O14775')"
"('Q16827', 'P63104')"
"('Q9H8T0', 'P56545')"
"('P52948', 'Q9NR21')"
"('O75956', 'O14519')"
"('Q92989', 'Q16630')"
"('P63211', 'Q01668')"
"('Q96AP7', 'P78369')"
"('Q01094', 'P51991')"
"('Q07912', 'Q9UEU0')"
"('Q96G23', 'O15245')"
"('P06239', 'Q07666')"
"('P06213', 'P63244')"
"('Q8NDZ2', 'P67870')"
"('Q86Z02', 'P12757')"
"('145781', 'B2RTY4')"
"('Q99967', 'Q92754')"
"('P42858', 'P35520')"
"('P26441', 'Q08334')"
"('Q9UKV8', 'Q9UHI6')"
"('P30281', 'Q9UBQ5')"
"('A6NHL2', 'P07437')"
"('P56705', 'Q9H461')"
"('P61978', 'Q5VTD9')"
"('Q13315', 'Q9NR30')"
"('Q14691', 'Q7L590')"
"('P01583', 'P62195')"
"('Q99459', 'Q10567')"
"('Q8TCW9', 'Q9ULZ3')"
"('P12931', 'O94887')"
"('P16234', 'P42566')"
"('P43403', 'P56279')"
"('Q32P44', 'Q9HC98')"
"('Q93009', 'Q68CJ9')"
"('P43364', 'Q8NEG5')"
"('P42858', 'P12956')"
"('P07996', 'Q9UKX5')"
"('Q13387', 'Q8NCA9')"
"('O75190', 'Q8IY92')"
"('Q9BWH2', 'Q9H1I8')"
"('Q9Y5J5', 'Q9H223')"
"('O75494', 'Q13595')"
"('Q9HC98', 'Q32P44')"
"('P18206', 'P08670')"
"('O60603', 'Q99836')"
"('P19320', 'P09486')"
"('O75365', 'O95433')"
"('Q9Y3C7', 'Q9H1I8')"
"('P25787', 'P40337')"
"('Q99759', 'Q00610')"
"('Q969H0', 'Q8NC51')"
"('P08183', 'Q99496')"
"('P36896', 'P27037')"
"('P07355', 'Q9UKE5')"
"('Q14596', 'Q9GZQ8')"
"('Q13191', 'P05787')"
"('P30153', 'P28482')"
"('Q9Y478', 'Q92574')"
"('P35240', 'P15311')"
"('Q96QB1', 'P11940')"
"('Q9HAW0', 'P35606')"
"('P40617', 'P08047')"
"('Q04206', 'Q96L73')"
"('Q9BZJ0', 'Q8WUD4')"
"('O15372', 'P41567')"
"('P09211', 'P16871')"
"('Q92905', 'P84090')"
"('Q9UPS6', 'Q6DN03')"
"('Q8N474', 'P09544')"
"('P17252', 'P60709')"
"('O95168', 'O43676')"
"('Q96B02', 'Q9NW38')"
"('Q8ND25', 'P61077')"
"('Q13573', 'Q9Y6E2')"
"('P09619', 'Q92569')"
"('Q92597', 'Q12906')"
"('P09651', 'P51991')"
"('O43524', 'Q09472')"
"('Q12860', 'P78357')"
"('O60674', 'P19438')"
"('Q9Y343', 'Q99963')"
"('Q969S8', 'P0C0S5')"
"('P16104', 'Q13315')"
"('Q07889', 'P01112')"
"('P14415', 'O15537')"
"('P62854', 'P08708')"
"('P01588', 'P16333')"
"('Q96QU8', 'P04406')"
"('P63104', 'Q9H6E5')"
"('P19174', 'Q8TEW0')"
"('Q8WYJ6', 'Q96GD4')"
"('Q15149', 'Q9UMD9')"
"('Q92988', 'P27986')"
"('P18564', 'Q9Y490')"
"('P62140', 'Q9UQK1')"
"('Q9UQ35', 'P63104')"
"('P40933', 'P08887')"
"('Q9UL18', 'P62244')"
"('Q12796', 'P10275')"
"('Q9UDY2', 'O14493')"
"('P62995', 'P38159')"
"('Q6WCQ1', 'P05783')"
"('Q9NWZ3', 'Q15750')"
"('Q14197', 'P82663')"
"('Q9Y4A5', 'Q16594')"
"('P05067', 'P07339')"
"('O43353', 'Q01469')"
"('P41567', 'P20936')"
"('P62993', 'P26992')"
"('P04350', 'Q04864')"
"('Q92769', 'Q13547')"
"('Q8TEW0', 'Q9NSI5')"
"('Q9H0M0', 'P04629')"
"('Q13435', 'Q15393')"
"('P37840', 'P10636')"
"('P46781', 'P62993')"
"('Q06124', 'P08069')"
"('P61978', 'Q15717')"
"('P58876', 'Q14164')"
"('O00255', 'Q15291')"
"('P35548', 'Q96T58')"
"('Q8WUM4', 'P12980')"
"('Q86Y13', 'P54253')"
"('Q15811', 'Q2M1Z3')"
"('C9J798', 'P01116')"
"('Q13683', 'P56945')"
"('Q14192', 'Q9UHX1')"
"('Q86UW6', 'Q9H0E2')"
"('Q99814', 'Q07812')"
"('P19532', 'Q99460')"
"('P52797', 'P08581')"
"('Q9BVJ6', 'P21673')"
"('P11362', 'Q86Z14')"
"('P20226', 'Q13765')"
"('Q9BUV8', 'O00571')"
"('P63218', 'Q9NQ66')"
"('O00303', 'P04278')"
"('P04150', 'P14921')"
"('Q13315', 'P23497')"
"('P49763', 'O14786')"
"('Q14781', 'Q99750')"
"('Q5VU97', 'Q6VN20')"
"('Q9H0Y0', 'Q9H1Y0')"
"('P52756', 'Q07817')"
"('Q9UIS9', 'Q5U623')"
"('P46937', 'Q15561')"
"('Q15047', 'Q9UBC3')"
"('P09001', 'Q14197')"
"('P01023', 'O75956')"
"('Q96F07', 'Q9P2A4')"
"('P85298', 'Q92730')"
"('P16671', 'P49023')"
"('P49765', 'P08069')"
"('P04049', 'P63104')"
"('Q14773', 'P20702')"
"('Q13509', 'Q969W0')"
"('P01579', 'P32927')"
"('Q14393', 'P30530')"
"('O95990', 'O95967')"
"('O15524', 'P18146')"
"('Q8WWL7', 'P53350')"
"('P05113', 'Q01113')"
"('Q99614', 'Q03154')"
"('P78318', 'P60510')"
"('Q9UL18', 'Q96EB6')"
"('P07437', 'Q86UA6')"
"('O15372', 'P23508')"
"('O15084', 'O00743')"
"('Q00534', 'Q16254')"
"('Q15572', 'Q53T94')"
"('O14640', 'Q01974')"
"('Q99750', 'Q8WV24')"
"('Q04771', 'P20337')"
"('P01106', 'Q9NZI8')"
"('P24043', 'P13612')"
"('P35916', 'Q9NQ66')"
"('P02766', 'P25713')"
"('Q9Y3F4', 'P01243')"
"('Q53ET0', 'Q03060')"
"('Q07666', 'Q15796')"
"('P04899', 'O60266')"
"('P62136', 'P12830')"
"('Q96JH8', 'P24941')"
"('O15519', 'P62273')"
"('Q9UL18', 'P43307')"
"('Q04912', 'P22681')"
"('O14893', 'Q9NRG4')"
"('Q5T3J3', 'P42330')"
"('O15056', 'P31947')"
"('O75400', 'Q9H492')"
"('P49069', 'O14836')"
"('Q9H446', 'Q8WZA2')"
"('O15379', 'P23769')"
"('Q9UL42', 'O95433')"
"('P01889', 'Q15008')"
"('P68032', 'P04406')"
"('P34932', 'P63104')"
"('P62837', 'Q6ZSG1')"
"('Q13573', 'P52907')"
"('P15309', 'P01871')"
"('P52272', 'P30480')"
"('P14866', 'Q12986')"
"('Q92797', 'Q9H0L4')"
"('Q9NSC5', 'Q14517')"
"('P62701', 'P63220')"
"('P02751', 'Q14766')"
"('Q96S59', 'O15198')"
"('P32456', 'Q15418')"
"('Q9HAU4', 'Q8IYB5')"
"('Q13753', 'P16144')"
"('P04155', 'Q9UMX0')"
"('Q8WYA1', 'Q99814')"
"('Q16543', 'Q14164')"
"('Q14839', 'P01106')"
"('Q96A32', 'P60709')"
"('P02814', 'Q8TAX7')"
"('P05771', 'P50281')"
"('O75365', 'Q9NU22')"
"('O75380', 'P22607')"
"('Q96CW5', 'Q9NRH3')"
"('Q13573', 'Q07864')"
"('Q96CW1', 'Q59EK9')"
"('Q5UIP0', 'P51159')"
"('O75474', 'O14641')"
"('P63208', 'P62877')"
"('Q08043', 'P53708')"
"('Q14240', 'Q13087')"
"('P19438', 'P31689')"
"('P10398', 'P14618')"
"('P31350', 'P04637')"
"('P61313', 'P62899')"
"('P80303', 'Q14790')"
"('P06241', 'O14974')"
"('P19338', 'P31949')"
"('O14920', 'Q8NI38')"
"('Q8N2W9', 'Q05516')"
"('Q96J77', 'P08651')"
"('Q9Y4K3', 'P14866')"
"('O14561', 'Q86Y39')"
"('P07237', 'Q13177')"
"('Q9H2G2', 'Q13285')"
"('P27986', 'Q14118')"
"('Q86UV6', 'Q5VVX9')"
"('P35227', 'Q8WVN8')"
"('Q9BZL6', 'O76003')"
"('P32121', 'Q5JRS4')"
"('P16333', 'P21917')"
"('Q9BUB5', 'P51668')"
"('Q08334', 'Q8N6P7')"
"('P62841', 'P62269')"
"('Q86WJ1', 'P12956')"
"('Q8TDR0', 'Q13885')"
"('Q99880', 'P16104')"
"('Q15554', 'Q96QC0')"
"('P17612', 'Q8TEY5')"
"('P49336', 'Q15797')"
"('Q9Y5W5', 'Q9Y6F9')"
"('O75438', 'Q86Y39')"
"('A6NER0', 'P62258')"
"('P08107', 'O15111')"
"('A6NIT4', 'P23458')"
"('Q9Y675', 'Q9Y2X8')"
"('O60885', 'P50750')"
"('P20333', 'P39656')"
"('Q15075', 'P11717')"
"('Q14397', 'O14640')"
"('Q9BTM1', 'Q16778')"
"('O15239', 'P03901')"
"('P04406', 'Q6DN03')"
"('Q8IZD9', 'Q7L0Q8')"
"('O94916', 'O60343')"
"('P35609', 'Q8IYT8')"
"('P62879', 'Q15759')"
"('P55055', 'O43597')"
"('Q13418', 'Q9H583')"
"('O00299', 'P62330')"
"('P01889', 'Q16658')"
"('P09919', 'P42701')"
"('Q14416', 'Q9HAV0')"
"('P29992', 'Q9NZ20')"
"('P38936', 'P05452')"
"('Q9H160', 'Q09472')"
"('Q8IWZ8', 'Q13242')"
"('O15198', 'Q92610')"
"('P38606', 'P04183')"
"('O14980', 'P00519')"
"('P31939', 'P27105')"
"('O14543', 'P52630')"
"('P52333', 'P42229')"
"('P03886', 'O14561')"
"('Q96RG2', 'P02545')"
"('Q13164', 'Q02078')"
"('Q9HC24', 'Q01804')"
"('P29590', 'P10276')"
"('P60002', 'Q16659')"
"('B5ME96', 'P12318')"
"('P16885', 'P48454')"
"('P53041', 'O43318')"
"('Q8IYD1', 'Q9H361')"
"('Q13873', 'P12931')"
"('P07947', 'P00519')"
"('O14576', 'Q9H4B7')"
"('Q07011', 'P43489')"
"('P24928', 'Q9NZC7')"
"('P15336', 'P08253')"
"('Q99962', 'P04818')"
"('P04792', 'Q9Y5V3')"
"('Q9NZ09', 'P0CG48')"
"('Q02556', 'Q8NDB2')"
"('Q96HA1', 'O95994')"
"('Q93008', 'P62987')"
"('Q969S8', 'Q99880')"
"('Q7RTN6', 'Q9UGI9')"
"('O15265', 'O75528')"
"('P60842', 'A0JLT2')"
"('O15335', 'Q05397')"
"('P51116', 'P61371')"
"('O43374', 'Q12889')"
"('P02787', 'P01614')"
"('Q9HC29', 'Q676U5')"
"('Q03001', 'Q9UMD9')"
"('P04183', 'Q15811')"
"('O95197', 'Q9UGN5')"
"('Q9Y2X7', 'Q12873')"
"('Q9GZT8', 'P08670')"
"('Q13247', 'P26368')"
"('Q59H18', 'P63316')"
"('Q15788', 'P55157')"
"('Q13137', 'Q9Y4E5')"
"('P18146', 'Q5THR3')"
"('O43674', 'P51970')"
"('Q9UQF2', 'P26010')"
"('P04156', 'P07237')"
"('Q02413', 'P01243')"
"('Q15369', 'Q93063')"
"('Q9BTT4', 'Q71SY5')"
"('Q8N5U6', 'Q9Y2X8')"
"('P62945', 'P40429')"
"('P17028', 'P57086')"
"('P61966', 'Q6P2I7')"
"('P45983', 'P31946')"
"('P09104', 'Q16842')"
"('P30556', 'P04049')"
"('Q96SB3', 'Q9UQK1')"
"('Q9GZM8', 'Q9UIE0')"
"('Q9UDY8', 'P40337')"
"('Q9NPF7', 'Q13651')"
"('P50914', 'P36578')"
"('Q16659', 'P48740')"
"('Q8TF74', 'P62993')"
"('P56539', 'P00533')"
"('O60674', 'P29353')"
"('Q96HR3', 'Q9NPJ6')"
"('Q9NV06', 'P23381')"
"('P14923', 'P01243')"
"('P24928', 'Q86UL8')"
"('P08621', 'Q9P2G9')"
"('Q12824', 'O15530')"
"('Q9H213', 'Q8N2W9')"
"('P54132', 'Q9BX63')"
"('P58107', 'Q9Y6K9')"
"('P41595', 'Q13424')"
"('Q8WUI4', 'O15379')"
"('Q99459', 'Q9H6S3')"
"('P01116', 'P42771')"
"('Q15572', 'P17480')"
"('Q00169', 'Q8NB16')"
"('Q9Y258', 'P51679')"
"('P46934', 'P08581')"
"('Q15653', 'Q71U36')"
"('O75530', 'Q13642')"
"('P61421', 'Q9UG56')"
"('O00141', 'P22234')"
"('Q13315', 'Q8N3A8')"
"('O15264', 'P23246')"
"('P40337', 'P43307')"
"('P13747', 'Q99706')"
"('Q8NI35', 'Q8N3R9')"
"('O95347', 'Q9Y2Q3')"
"('P43694', 'Q9Y2Y9')"
"('P13631', 'P01100')"
"('Q9HB58', 'Q16637')"
"('Q9ULU4', 'P05771')"
"('O95433', 'O75365')"
"('Q8TAM1', 'O43318')"
"('Q8TAD8', 'Q15796')"
"('Q92925', 'O94805')"
"('Q9H7L9', 'Q9UK53')"
"('P24941', 'P12830')"
"('P62263', 'P30480')"
"('P36404', 'Q8WZ55')"
"('440264', 'O60506')"
"('Q99942', 'P62987')"
"('Q14161', 'Q13153')"
"('P05129', 'P62070')"
"('Q12834', 'Q9NS23')"
"('P61981', 'O95544')"
"('Q9UBS5', 'P50151')"
"('P06241', 'O43927')"
"('Q56P03', 'Q9NRR5')"
"('Q9UJX2', 'Q9UJX3')"
"('P27540', 'Q9H6Z9')"
"('Q8IUE6', 'P56524')"
"('P35916', 'P42338')"
"('Q9Y478', 'P68036')"
"('Q96LD8', 'Q15843')"
"('O43674', 'Q9UI09')"
"('Q14457', 'Q14683')"
"('P06493', 'P98082')"
"('Q9P0V3', 'P31947')"
"('P62316', 'Q15428')"
"('Q86VF5', 'P41220')"
"('Q15303', 'Q92529')"
"('P06241', 'Q9UQC2')"
"('P67775', 'Q5VSL9')"
"('P01571', 'P48551')"
"('O94761', 'Q9Y248')"
"('Q9P202', 'Q9HBM0')"
"('P28482', 'P15336')"
"('Q10586', 'Q14683')"
"('Q6ZVL6', 'Q9UL03')"
"('P60510', 'O14654')"
"('P0CG48', 'O75581')"
"('Q9UPN9', 'Q99081')"
"('Q13748', 'Q14204')"
"('Q12873', 'Q9Y383')"
"('P49746', 'Q05397')"
"('Q9UDY8', 'O95999')"
"('P23760', 'P06241')"
"('P67870', 'Q9BVA1')"
"('Q8IZQ8', 'P11831')"
"('Q9NYB0', 'P16104')"
"('P63173', 'P83881')"
"('O75152', 'P40692')"
"('P51681', 'O00231')"
"('Q13976', 'P41220')"
"('P15498', 'O43255')"
"('Q8IYR0', 'Q8WVD3')"
"('P23458', 'Q15464')"
"('Q02833', 'Q9P212')"
"('Q9H0E2', 'P0CG48')"
"('Q8IU54', 'Q9UHF4')"
"('P18146', 'Q9Y4K3')"
"('Q6VMQ6', 'Q13485')"
"('P05386', 'O95563')"
"('Q8N5C8', 'Q9Y6K9')"
"('Q96KM6', 'P35580')"
"('Q9Y6X2', 'P57678')"
"('Q14653', 'Q8IZI9')"
"('Q8N3Y1', 'Q14999')"
"('Q04637', 'P63104')"
"('Q8IUD2', 'P61981')"
"('O14757', 'Q13616')"
"('Q13099', 'P48634')"
"('P63104', 'Q06413')"
"('Q15007', 'P16220')"
"('Q99459', 'P10809')"
"('P06239', 'Q13094')"
"('Q15038', 'Q16718')"
"('P48551', 'P01567')"
"('O43781', 'Q92993')"
"('Q9Y4B5', 'Q00005')"
"('P30086', 'P01889')"
"('Q9Y6N7', 'O75044')"
"('Q9Y3C7', 'Q9Y6I3')"
"('P62249', 'P62851')"
"('P35579', 'P50402')"
"('Q02388', 'Q8IWR0')"
"('P61981', 'Q9UKV3')"
"('Q92905', 'Q9UNS2')"
"('P53618', 'P41220')"
"('Q00005', 'P07900')"
"('Q08945', 'Q9NVU0')"
"('Q04206', 'P35232')"
"('P28482', 'Q9Y5K3')"
