negatives
"('Q92558', 'P63261')"
"('P16871', 'P11021')"
"('P17542', 'P50750')"
"('Q14527', 'P61088')"
"('P23025', 'P20585')"
"('O95551', 'P25942')"
"('P11309', 'P34896')"
"('Q96RK0', 'P53350')"
"('P61981', 'Q71U36')"
"('Q86UW7', 'O75800')"
"('Q92574', 'Q9BVC4')"
"('Q9Y478', 'Q15717')"
"('P60510', 'P08833')"
"('O75807', 'Q92574')"
"('P15248', 'P26992')"
"('Q9Y4K3', 'P61247')"
"('Q9Y261', 'P32243')"
"('Q00653', 'Q92734')"
"('Q9UHD0', 'Q8IU57')"
"('Q8TE73', 'Q14240')"
"('P14416', 'Q9HAV0')"
"('Q13233', 'P0CG48')"
"('P22234', 'Q9Y3A3')"
"('P50151', 'P84996')"
"('O15131', 'P78406')"
"('Q9H2M9', 'Q9H0R8')"
"('P08865', 'P23229')"
"('Q8N6F1', 'Q07157')"
"('Q9Y618', 'Q15916')"
"('Q01780', 'Q9H0D6')"
"('Q8NHC4', 'P38405')"
"('Q14766', 'P01137')"
"('P42773', 'Q5UIP0')"
"('P62873', 'Q8WYR1')"
"('Q99878', 'P33778')"
"('O75569', 'P02749')"
"('Q9Y265', 'O75940')"
"('Q12834', 'Q8NHZ8')"
"('O00469', 'Q9Y230')"
"('Q8WX94', 'Q9UNN5')"
"('P51787', 'Q9Y4K3')"
"('Q14974', 'Q06455')"
"('P02549', 'P48023')"
"('P40337', 'P60660')"
"('Q9NZN8', 'Q9UIV1')"
"('Q9NQV8', 'P16220')"
"('P30876', 'P61218')"
"('P14373', 'P61077')"
"('P61978', 'P14866')"
"('Q2NKX8', 'Q9H9A7')"
"('406937', 'P15941')"
"('P09936', 'P56537')"
"('Q06187', 'P25445')"
"('Q15834', 'O95872')"
"('Q16543', 'Q9H093')"
"('P13637', 'Q6P1N9')"
"('P46379', 'O95190')"
"('O43432', 'Q9BUB5')"
"('O95750', 'P08138')"
"('P62993', 'Q7Z6E9')"
"('B1A4H9', 'Q13261')"
"('P10145', 'Q15654')"
"('P00533', 'Q9NRV9')"
"('Q06124', 'P51692')"
"('P46379', 'P23416')"
"('Q9GZT5', 'O00144')"
"('Q9Y5S2', 'Q8N1N4')"
"('P04156', 'O00213')"
"('P01889', 'P49189')"
"('P07910', 'Q9HCK5')"
"('Q16539', 'P15407')"
"('P23511', 'P07099')"
"('P24723', 'P02545')"
"('P36873', 'Q13698')"
"('O00231', 'Q9UNM6')"
"('P60484', 'P42338')"
"('P53621', 'Q9Y6K9')"
"('Q9NZJ5', 'O14733')"
"('Q92688', 'P12830')"
"('P19438', 'Q9NVI1')"
"('P62487', 'Q15560')"
"('Q9BUY5', 'Q8NHQ1')"
"('Q16659', 'Q96KR7')"
"('P11487', 'P29317')"
"('P55084', 'Q9GZQ8')"
"('P10646', 'P12259')"
"('Q9NRG4', 'P62750')"
"('Q9C0J8', 'P36873')"
"('O15524', 'Q14627')"
"('Q8IY92', 'Q5T3I0')"
"('P51809', 'O43752')"
"('P98170', 'P55211')"
"('P15248', 'P42701')"
"('Q9Y4K4', 'P08631')"
"('Q9H1Y0', 'P21266')"
"('Q07869', 'Q9BT22')"
"('P25116', 'Q5JY77')"
"('P62854', 'P62263')"
"('Q6ZSZ5', 'Q14919')"
"('P07910', 'P01106')"
"('P62993', 'P18077')"
"('P17676', 'P33076')"
"('Q9UER7', 'Q01201')"
"('O00165', 'P19438')"
"('Q96PY6', 'Q92698')"
"('P26651', 'Q96B26')"
"('P12004', 'P52701')"
"('Q96IP4', 'Q00341')"
"('Q13200', 'P21246')"
"('Q5MJ68', 'P24941')"
"('P62750', 'Q13177')"
"('P25788', 'Q9Y5K5')"
"('P23458', 'O14543')"
"('P54105', 'Q9BQA1')"
"('Q14738', 'Q13936')"
"('Q8NI35', 'P17252')"
"('P08779', 'Q00005')"
"('Q14674', 'Q13315')"
"('Q13432', 'O43252')"
"('P14778', 'Q9NWZ3')"
"('P35268', 'Q9HC24')"
"('Q9NX00', 'Q9H0R8')"
"('Q9Y4A5', 'Q15906')"
"('P50991', 'Q9UHD2')"
"('Q03164', 'P35226')"
"('P28328', 'Q92541')"
"('P19404', 'P49821')"
"('P0CG48', 'P58335')"
"('P14778', 'O14920')"
"('O15162', 'P54259')"
"('P08047', 'O15245')"
"('P16066', 'P49768')"
"('P33778', 'Q9P0M6')"
"('Q99878', 'Q99877')"
"('O95994', 'Q14194')"
"('P27348', 'P46937')"
"('Q9H832', 'Q8WU17')"
"('Q05516', 'P38936')"
"('Q8TD86', 'Q9H1R3')"
"('28881', 'Q96PG8')"
"('P49792', 'Q96RY7')"
"('Q16594', 'O00567')"
"('Q8IZL8', 'Q9UL18')"
"('P18084', 'O43707')"
"('Q04724', 'P20042')"
"('Q9UBK5', 'O00329')"
"('P56703', 'Q13467')"
"('P67870', 'P55957')"
"('P19174', 'Q05996')"
"('P30041', 'O15264')"
"('P60842', 'Q16659')"
"('P53420', 'O75578')"
"('O14730', 'P51571')"
"('P42229', 'P05814')"
"('Q9H1Y0', 'Q13153')"
"('O14933', 'Q8ND25')"
"('O14936', 'P41134')"
"('Q6P4R8', 'Q96EZ8')"
"('Q13315', 'Q8N4S9')"
"('O75914', 'Q02750')"
"('Q9Y5P3', 'Q9NRR5')"
"('P02786', 'Q15027')"
"('P04626', 'P35222')"
"('Q9NQ76', 'P62993')"
"('Q13555', 'P41594')"
"('O14874', 'O00442')"
"('Q9UBL3', 'Q5QNW6')"
"('Q99459', 'Q09666')"
"('P12931', 'P40189')"
"('Q9NV70', 'Q8IX03')"
"('P49796', 'P63096')"
"('P46779', 'O95793')"
"('P41567', 'O15371')"
"('P32121', 'P51686')"
"('O75506', 'Q9Y3C0')"
"('O60264', 'Q13547')"
"('P08476', 'P01137')"
"('P60709', 'Q6VMQ6')"
"('Q9UMX0', 'O15198')"
"('Q14209', 'Q7L590')"
"('Q9Y261', 'P07099')"
"('Q13472', 'P45973')"
"('O75398', 'Q8N201')"
"('P10275', 'Q15652')"
"('P61968', 'P38398')"
"('Q9BYG4', 'Q15334')"
"('Q9H2A7', 'P51679')"
"('Q92569', 'P14868')"
"('Q9BRR0', 'P62993')"
"('Q9UGL9', 'Q9P2H0')"
"('407026', 'Q01453')"
"('B1A4H9', 'P48551')"
"('O00267', 'Q58WW2')"
"('O43542', 'Q06609')"
"('Q9C040', 'Q5UE93')"
"('P08047', 'Q99988')"
"('Q92731', 'P08047')"
"('Q9NSB8', 'P42336')"
"('Q07352', 'P68402')"
"('P40337', 'Q99814')"
"('P29317', 'P35568')"
"('P42336', 'P10827')"
"('Q9NSD9', 'P60709')"
"('Q5VWG9', 'P84243')"
"('Q13239', 'P68402')"
"('P05386', 'P42766')"
"('P49815', 'Q9BVC4')"
"('Q16637', 'Q16891')"
"('P56915', 'Q9Y261')"
"('Q99466', 'Q13485')"
"('P05556', 'P49023')"
"('P40189', 'Q99650')"
"('Q13642', 'Q14192')"
"('O15525', 'Q9NR55')"
"('P54727', 'P55036')"
"('Q9Y2T4', 'P31749')"
"('P62910', 'P50914')"
"('P33897', 'P28288')"
"('O75446', 'P42858')"
"('P24385', 'P24941')"
"('Q08117', 'Q5VTD9')"
"('P50995', 'P06703')"
"('P62280', 'P39019')"
"('C9J442', 'Q15796')"
"('Q07912', 'Q12913')"
"('P04179', 'P01036')"
"('P01243', 'P07355')"
"('Q13114', 'Q9Y6Q6')"
"('P60520', 'P47870')"
"('P02647', 'P69905')"
"('Q9NQ66', 'P05129')"
"('Q13111', 'P67870')"
"('Q15628', 'Q5VWQ8')"
"('P37231', 'Q9P2D1')"
"('Q9NPF8', 'P26641')"
"('Q9H1Y0', 'P09936')"
"('Q8TBB1', 'Q96M61')"
"('Q8IZI9', 'Q13651')"
"('Q6P1L8', 'Q14197')"
"('Q53EZ4', 'A5D8V6')"
"('O43684', 'Q9UI95')"
"('P62158', 'O00159')"
"('Q9NS15', 'O75400')"
"('P40425', 'Q9NXF8')"
"('Q7Z434', 'P61964')"
"('Q969V5', 'Q5VVX9')"
"('Q9UM47', 'Q13573')"
"('Q13557', 'P27815')"
"('Q96BS2', 'Q7Z5J4')"
"('O75586', 'Q92731')"
"('P63218', 'P08172')"
"('407003', 'Q13555')"
"('2310', 'P84022')"
"('O75582', 'Q96B36')"
"('P49792', 'Q8TEM1')"
"('O60739', 'P62857')"
"('Q00653', 'P17066')"
"('Q9UPQ4', 'Q9Y2X8')"
"('P16410', 'P20963')"
"('Q9ULH0', 'P46108')"
"('Q8WTW4', 'P20073')"
"('P25786', 'P49721')"
"('P41240', 'Q9C0H9')"
"('Q9HBY8', 'P98177')"
"('P18146', 'Q16774')"
"('P03886', 'Q9P0J0')"
"('O95484', 'Q96B33')"
"('P21673', 'Q96BY9')"
"('P46108', 'O15399')"
"('Q9UHD2', 'Q92985')"
"('Q13315', 'Q9UBU7')"
"('Q9H0E9', 'P62805')"
"('Q14457', 'O15417')"
"('P60709', 'Q9UKX2')"
"('P19838', 'P60660')"
"('O43439', 'Q9Y2D9')"
"('Q99459', 'Q9Y2M2')"
"('P28799', 'O60563')"
"('P31947', 'Q6DT37')"
"('P40933', 'Q9UHF4')"
"('P40933', 'P40189')"
"('Q9NTM9', 'Q9Y2P4')"
"('Q9Y2U9', 'Q9UMR2')"
"('Q15170', 'P51784')"
"('Q9P2J5', 'P63104')"
"('P49916', 'Q8IW19')"
"('Q9H3S1', 'O43157')"
"('Q9HC29', 'Q9H257')"
"('P37173', 'Q8TF09')"
"('Q03518', 'Q99750')"
"('Q9H7D0', 'P84095')"
"('Q9Y4K3', 'P31153')"
"('Q08AM6', 'P29475')"
"('O95402', 'Q15648')"
"('P49639', 'O15162')"
"('O15234', 'Q9Y5S9')"
"('P04070', 'P35237')"
"('P01588', 'Q5VWK5')"
"('P22392', 'Q15435')"
"('Q9Y5J5', 'Q9NS69')"
"('Q96EB6', 'P27695')"
"('Q9C0J1', 'Q8NBJ4')"
"('P59046', 'Q99558')"
"('O14757', 'Q9HAW4')"
"('P20309', 'P84996')"
"('Q04864', 'Q00653')"
"('Q99714', 'Q12873')"
"('Q13315', 'P62873')"
"('P52735', 'Q16695')"
"('P62333', 'Q9Y5K5')"
"('P56556', 'P51970')"
"('Q13546', 'O43318')"
"('Q15303', 'P42229')"
"('P01241', 'P24394')"
"('P42701', 'P29597')"
"('P52272', 'P35637')"
"('P35626', 'Q9NZP5')"
"('Q8IZD9', 'Q07889')"
"('Q9H0D6', 'Q7Z3E1')"
"('P08107', 'Q04206')"
"('P57739', 'Q96B33')"
"('P37173', 'P17813')"
"('Q93098', 'Q9NPG1')"
"('Q7L804', 'Q9H4M9')"
"('Q99698', 'P54259')"
"('P06753', 'Q9UET6')"
"('P31947', 'Q5EBL8')"
"('P78334', 'Q15111')"
"('P06241', 'P63172')"
"('O00585', 'P51686')"
"('P62807', 'Q7L7L0')"
"('Q12899', 'P33076')"
"('Q96B33', 'P78369')"
"('Q9BTL3', 'Q93062')"
"('P01023', 'P60568')"
"('Q96GX9', 'Q6ZVK8')"
"('O00629', 'P19838')"
"('P68032', 'P67936')"
"('O15162', 'O95967')"
"('P11274', 'O96018')"
"('P49238', 'P52333')"
"('Q7Z406', 'Q5VTD9')"
"('P22612', 'P56696')"
"('Q9UBT7', 'O14920')"
"('Q9Y605', 'Q9Y3D7')"
"('Q96Q83', 'P16104')"
"('Q13889', 'P50613')"
"('P01112', 'P29353')"
"('P01100', 'P10145')"
"('P48740', 'O00602')"
"('Q9H8T0', 'Q8WV44')"
"('Q96BR9', 'Q8N5R6')"
"('O14917', 'Q9NRR5')"
"('Q15750', 'P46734')"
"('Q15653', 'Q71U36')"
"('Q15262', 'P10912')"
"('O43157', 'P15153')"
"('P13725', 'Q9HC73')"
"('Q9BV86', 'Q14164')"
"('Q8WXG6', 'P63104')"
"('P61978', 'P07910')"
"('P63165', 'P19438')"
"('O15397', 'P19438')"
"('Q86UP0', 'P35221')"
"('Q15653', 'O43663')"
"('P35680', 'Q16836')"
"('Q9UBW8', 'Q16531')"
"('Q9UIA9', 'P49790')"
"('P01106', 'P08631')"
"('Q15172', 'Q01668')"
"('Q9H0E3', 'Q8NEM7')"
"('Q15796', 'O14640')"
"('Q99759', 'Q3ZCQ8')"
"('Q5T5U3', 'P60953')"
"('P17947', 'P15509')"
"('P01243', 'O75937')"
"('P18847', 'Q6UUV7')"
"('Q92621', 'Q96HA1')"
"('P52292', 'Q04206')"
"('Q9BXL7', 'P43403')"
"('O43776', 'Q9H4B6')"
"('P18084', 'P02768')"
"('Q15628', 'P01375')"
"('Q00653', 'Q96EY1')"
"('Q9P287', 'P62829')"
"('Q96M83', 'Q01844')"
"('O00212', 'O75051')"
"('P43360', 'Q15042')"
"('Q14582', 'P04278')"
"('Q13114', 'Q15628')"
"('Q13547', 'Q08999')"
"('Q02878', 'P05386')"
"('P43405', 'Q99836')"
"('P19838', 'P05362')"
"('P18146', 'O00257')"
"('Q13535', 'Q5U3C3')"
"('Q9BT17', 'Q14197')"
"('P03372', 'Q13330')"
"('P60866', 'Q9UKV8')"
"('P09960', 'O15145')"
"('Q14103', 'P38936')"
"('Q99963', 'Q93033')"
"('O75182', 'P48382')"
"('Q05655', 'P14598')"
"('Q92765', 'P56704')"
"('O76031', 'O75365')"
"('O15455', 'P14316')"
"('P62244', 'Q00653')"
"('Q96EP1', 'P53350')"
"('P62879', 'P11229')"
"('P15408', 'Q10587')"
"('P04278', 'Q96QD9')"
"('P62330', 'P07355')"
"('Q00577', 'P67809')"
"('P00491', 'Q5RL73')"
"('Q9HAV4', 'P20333')"
"('Q13424', 'P25100')"
"('P83731', 'P23508')"
"('P63000', 'P23443')"
"('O15111', 'O75962')"
"('Q92997', 'Q5SW24')"
"('Q14197', 'O95831')"
"('O43242', 'Q13573')"
"('Q9H422', 'Q15942')"
"('P01106', 'Q9Y6K0')"
"('Q12933', 'P21333')"
"('P49841', 'P62879')"
"('Q9Y6A5', 'O95359')"
"('Q8IYJ3', 'P51159')"
"('P56524', 'Q16665')"
"('P20671', 'Q8N257')"
"('Q14209', 'P04183')"
"('Q8IY57', 'P35226')"
"('Q99759', 'P25685')"
"('Q9NZC7', 'O14776')"
"('O75694', 'P49792')"
"('P34897', 'Q12905')"
"('Q14966', 'Q99459')"
"('O14625', 'P41597')"
"('Q9BXR5', 'Q15399')"
"('P62249', 'P25398')"
"('Q16539', 'P09651')"
"('P23508', 'P07355')"
"('P46937', 'Q15562')"
"('P07333', 'Q99962')"
"('Q15773', 'Q15126')"
"('P35609', 'P18206')"
"('P20333', 'P62269')"
"('Q9UM63', 'P10275')"
"('P24864', 'O43463')"
"('P06132', 'Q9UGU5')"
"('Q96AW1', 'Q96KB5')"
"('P0CG47', 'Q9Y3C5')"
"('P43487', 'P62826')"
"('P68133', 'P17480')"
"('P62140', 'P60660')"
"('Q16186', 'O60381')"
"('P23527', 'Q96QV6')"
"('Q8WVC0', 'P62875')"
"('P63104', 'P31749')"
"('O75400', 'P10586')"
"('Q7L5N1', 'Q13098')"
"('Q9NY59', 'Q7L5N1')"
"('P26367', 'P63167')"
"('Q9NV56', 'P62805')"
"('Q99460', 'P63104')"
"('P62837', 'Q96BH1')"
"('P11229', 'O95837')"
"('Q9H706', 'Q13480')"
"('Q9BXA5', 'P63096')"
"('P62258', 'O75688')"
"('P10415', 'Q14318')"
"('P16333', 'P15153')"
"('P63104', 'O00459')"
"('P04637', 'P58004')"
"('P62191', 'Q16401')"
"('Q9H9T3', 'Q15797')"
"('Q06830', 'Q9HCK5')"
"('P50151', 'Q01668')"
"('Q13530', 'P53985')"
"('Q9Y6X2', 'Q13485')"
"('P40429', 'Q9UL18')"
"('Q02447', 'P19525')"
"('Q9NV56', 'Q52LR7')"
"('Q13315', 'Q6IBW4')"
"('Q9H0L4', 'P23246')"
"('Q9H1K0', 'P20338')"
"('P0CAP1', 'P35998')"
"('P0CG48', 'Q9Y253')"
"('O60353', 'O75581')"
"('Q8TAA9', 'P46379')"
"('Q14833', 'Q9UK08')"
"('Q8TEM1', 'Q96EE3')"
"('P42830', 'P51684')"
"('P63162', 'O43719')"
"('P51668', 'Q969Q1')"
"('Q9HCC0', 'Q00005')"
"('Q8TDN6', 'Q13573')"
"('P35968', 'P42336')"
"('P51693', 'P11802')"
"('Q5T764', 'P60228')"
"('P49368', 'Q9UHD2')"
"('Q9UHG2', 'P12980')"
"('P62714', 'Q96BV0')"
"('P26006', 'P60709')"
"('Q00403', '26765')"
"('Q8NAV1', 'Q08170')"
"('Q13315', 'P62979')"
"('Q14774', 'Q07021')"
"('Q9HAV0', 'Q00722')"
"('P61073', 'P04899')"
"('P12755', 'P84022')"
"('P19525', 'Q15759')"
"('Q9P0U4', 'P58876')"
"('P62140', 'P18848')"
"('P09651', 'P52272')"
"('P62330', 'O94925')"
"('Q7L266', 'Q15750')"
"('A8MT69', 'Q8N2Z9')"
"('P26006', 'P05106')"
"('Q15561', 'Q9UJU2')"
"('Q562F6', 'Q15172')"
"('P16220', 'Q12772')"
"('Q13472', 'O15360')"
"('Q16611', 'P10809')"
"('Q13255', 'P30542')"
"('Q9Y2X8', 'Q8N9I9')"
"('O95760', 'P62807')"
"('P62937', 'P06400')"
"('P07766', 'O43639')"
"('O14818', 'P16035')"
"('Q96PU8', 'Q93062')"
"('P17813', 'Q03167')"
"('145781', 'B2RTY4')"
"('P49767', 'P21802')"
"('Q10586', 'Q92878')"
"('P36897', 'Q9UF11')"
"('P35626', 'Q8NGA0')"
"('P04629', 'Q05209')"
"('Q01130', 'Q16629')"
"('P46783', 'O95785')"
"('Q9BS18', 'Q96DE5')"
"('P40763', 'P15927')"
"('Q13485', 'Q9NYN1')"
"('O95433', 'Q8NI27')"
"('Q7L523', 'Q76FK4')"
"('P55072', 'Q15653')"
"('P18507', 'O95166')"
"('P05556', 'P05129')"
"('O75716', 'Q9NRH2')"
"('P17987', 'P60510')"
"('Q02156', 'P36873')"
"('Q14151', 'P04637')"
"('Q8NDM7', 'P62258')"
"('P35913', 'P16499')"
"('Q15653', 'P62875')"
"('O00755', 'O14904')"
"('P06493', 'P24864')"
"('P10242', 'P10914')"
"('Q07021', 'P01106')"
"('Q9GZZ9', 'P13798')"
"('Q9BXL7', 'O43318')"
"('Q9NR64', 'O00238')"
"('Q96DI7', 'Q9UHV9')"
"('O75569', 'Q9Y3U8')"
"('Q05516', 'Q14451')"
"('O15524', 'P10912')"
"('Q9NZN5', 'Q92730')"
"('P13232', 'Q8N6P7')"
"('Q9UKV8', 'P62829')"
"('Q13263', 'Q13794')"
"('P50579', 'P06493')"
"('Q6P2I7', 'O94817')"
"('Q16600', 'P53779')"
"('Q9NR30', 'Q5JTH9')"
"('Q9NRR5', 'Q9UM22')"
"('P14598', 'Q9Y5S8')"
"('P42768', 'P68400')"
"('O15131', 'P62306')"
"('Q01094', 'O00198')"
"('Q15427', 'O75533')"
"('P67775', 'P18146')"
"('P03897', 'Q9Y6M9')"
"('Q92753', 'P62195')"
"('Q96DB5', 'P16104')"
"('Q8IZC6', 'P13612')"
"('P54253', 'Q70EL1')"
"('P49736', 'O95696')"
"('O43318', 'Q9UGI9')"
"('Q9P0K7', 'P61981')"
"('Q00325', 'P19438')"
"('O00471', 'Q07890')"
"('P42574', 'O75475')"
"('Q99623', 'P61073')"
"('P67809', 'Q13151')"
"('Q9NX58', 'P39023')"
"('Q9UPN3', 'P58400')"
"('Q15796', 'Q14974')"
"('P08107', 'P16871')"
"('Q16513', 'Q96B18')"
"('P61353', 'P46779')"
"('P06493', 'P21333')"
"('P49639', 'Q15654')"
"('P18848', 'Q6UUV9')"
"('Q04725', 'Q04724')"
"('P56545', 'Q9BQ52')"
"('Q15910', 'P52788')"
"('P16104', 'Q15572')"
"('Q8N431', 'P01112')"
"('Q12933', 'P23510')"
"('Q13573', 'Q5SW96')"
"('P67812', 'P01889')"
"('Q9UHV7', 'Q9ULK4')"
"('P33176', 'P25054')"
"('Q08945', 'P0C5Y9')"
"('P63261', 'Q13683')"
"('P08670', 'P19838')"
"('Q8TAP6', 'P43364')"
"('Q8TAF3', 'Q9NW38')"
"('Q8N8S7', 'Q15942')"
"('Q9BQD3', 'P09493')"
"('O00220', 'Q13546')"
"('P37840', 'P45983')"
"('P04150', 'P00813')"
"('O60333', 'P50539')"
"('P20908', 'Q13797')"
"('P00519', 'O60244')"
"('P10276', 'P35558')"
"('P58401', 'Q9NZ94')"
"('P68104', 'Q969T4')"
"('Q9Y5S9', 'P38919')"
"('P49023', 'P05556')"
"('P01106', 'Q8TAA5')"
"('P30153', 'Q16659')"
"('O95750', 'Q02763')"
"('P52292', 'O00141')"
"('P98179', 'P61978')"
"('O43353', 'P55084')"
"('Q9BVA1', 'Q9H7E9')"
"('P82675', 'Q9UL18')"
"('P27986', 'P61586')"
"('P56693', 'P14679')"
"('O14818', 'Q9BQ83')"
"('Q13085', 'Q13418')"
"('Q12834', 'P14635')"
"('Q16513', 'P04049')"
"('O14735', 'P20333')"
"('Q8IX01', 'P54253')"
"('Q06187', 'Q9Y4D1')"
"('O60603', 'Q04206')"
"('O43491', 'P60709')"
"('Q00978', 'P32455')"
"('Q14416', 'P35626')"
"('P01222', 'P16473')"
"('Q14315', 'P62993')"
"('P15311', 'Q9Y6Q1')"
"('P01023', 'O00193')"
"('Q16537', 'P67775')"
"('P27540', 'Q16790')"
"('Q96EL2', 'Q9NY93')"
"('Q96JB5', 'Q9ULE0')"
"('P35626', 'Q8NGL6')"
"('Q9BTX7', 'P02768')"
"('Q9UKX5', 'P46108')"
"('P28482', 'Q13444')"
"('O15264', 'P62714')"
"('Q9UJX6', 'Q9UM13')"
"('Q9GZK7', 'P38405')"
"('Q86TG7', 'Q15306')"
"('P07948', 'P32927')"
"('Q07812', 'Q14653')"
"('P03915', 'O95178')"
"('P18146', 'Q05925')"
"('Q15835', 'P08100')"
"('O15047', 'Q9UBL3')"
"('P20701', 'P05362')"
"('O15144', 'Q92747')"
"('P04222', 'P43628')"
"('P41587', 'O95467')"
"('P57078', 'Q12933')"
"('P55196', 'Q96FS4')"
"('Q8N3K9', 'Q7L1Q6')"
"('P16520', 'Q9H1C0')"
"('P50851', 'P55157')"
"('P18848', 'P35637')"
"('Q9BX67', 'Q96QZ7')"
"('Q7L2J0', 'Q8IY92')"
"('Q99750', 'Q9UBX3')"
"('P26641', 'Q8IZ13')"
"('Q99828', 'Q12933')"
"('Q9UHR5', 'Q9UK32')"
"('Q13418', 'Q9HBI0')"
"('P12236', 'Q04206')"
"('O60739', 'Q15691')"
"('O43676', 'P56556')"
"('P02766', 'Q71U36')"
"('Q9NPG1', 'P50148')"
"('P43365', 'P51692')"
"('Q9UBN6', 'P58546')"
"('O94916', 'P15121')"
"('Q7L014', 'P78362')"
"('Q5T653', 'Q14197')"
"('P56693', 'P16234')"
"('Q15836', 'Q9Y478')"
"('Q9Y4K3', 'O15067')"
"('Q9BWQ8', 'P36956')"
"('P08514', 'P16144')"
"('P61077', 'Q06587')"
"('Q8N5R6', 'Q96KQ7')"
"('Q92997', 'P63000')"
"('P09529', 'Q13705')"
"('P43405', 'P14784')"
"('Q14164', 'Q9Y6K9')"
"('P04070', 'P00451')"
"('P42224', 'P01019')"
"('Q14457', 'Q92622')"
"('406906', 'P50995')"
"('P32881', 'Q13261')"
"('P13498', 'Q16539')"
"('P12956', 'Q9NPJ4')"
"('Q9Y5B9', 'Q96A08')"
"('Q14315', 'P06241')"
"('O75251', 'Q9P0J0')"
"('Q13177', 'P08631')"
"('O14974', 'Q9Y572')"
"('Q9Y6X8', 'Q96KB5')"
"('P42345', 'P04637')"
"('Q8TDR0', 'Q9UNH7')"
"('Q6UXH1', 'Q16637')"
"('Q9Y2K7', 'Q04206')"
"('Q9NZ81', 'O43292')"
"('Q9Y6F9', 'O60353')"
"('O00716', 'Q96KQ4')"
"('P18206', 'Q9Y4G6')"
"('P13010', 'Q92466')"
"('P52747', 'P14866')"
"('O14543', 'P20138')"
"('Q02779', 'P52564')"
"('Q9Y6E0', 'P15924')"
"('O00206', 'Q9UMX0')"
"('O75177', 'Q8HWS3')"
"('O75478', 'Q16594')"
"('Q09028', 'Q71DI3')"
"('P01889', 'P26038')"
"('O14920', 'Q07021')"
"('Q96LC9', 'P18146')"
"('Q13330', 'Q15717')"
"('Q07912', 'P51690')"
"('O75019', 'P43405')"
"('Q15126', 'P62380')"
"('P15056', 'P54274')"
"('Q13315', 'O94906')"
"('Q6PL18', 'Q9Y6Q9')"
"('O60739', 'O00303')"
"('Q9BPX7', 'Q9NS23')"
"('Q9UHL9', 'Q9NPD3')"
"('Q9NVX0', 'O94927')"
"('Q99759', 'P52564')"
"('Q14683', 'P49662')"
"('P04183', 'Q15784')"
"('O75038', 'Q13554')"
"('Q8TAQ2', 'Q99459')"
"('Q9UL46', 'O00231')"
"('O95793', 'O14576')"
"('P61077', 'P40337')"
"('Q14683', 'Q13151')"
"('P08107', 'Q13464')"
"('P45985', 'Q14315')"
"('P22694', 'Q9Y698')"
"('Q8N5A5', 'P35221')"
"('Q96A08', 'Q93077')"
"('O15524', 'P42224')"
"('P08708', 'P46782')"
"('Q9UQM7', 'O60359')"
"('Q96BK5', 'O60888')"
"('O43353', 'P29466')"
"('P62140', 'P41236')"
"('Q9NWA0', 'Q9UHW5')"
"('Q8NC60', 'O95831')"
"('P62854', 'Q8IXH7')"
"('Q9HCE7', 'Q15797')"
"('P09874', 'Q10586')"
"('Q9GZR7', 'Q9H3S7')"
"('Q07812', 'Q6UXS9')"
"('Q10586', 'P17676')"
"('Q9NSC5', 'Q14517')"
"('P61353', 'P62987')"
"('P62750', 'P40337')"
"('P63000', 'P05109')"
"('Q13315', 'P60228')"
"('Q13131', 'Q49AN0')"
"('P11171', 'P10599')"
"('P06239', 'P06127')"
"('P36873', 'O75807')"
"('Q5UIP0', 'Q15669')"
"('Q93009', 'Q6PID8')"
"('P07948', 'Q92569')"
"('P49715', 'P38936')"
"('P41212', 'P63279')"
"('Q8N7H5', 'P24928')"
"('Q15370', 'P57737')"
"('P07202', 'P15260')"
"('Q12873', 'P49641')"
"('Q7L576', 'P63104')"
"('P63104', 'Q9P0K7')"
"('Q92831', 'Q01658')"
"('O75916', 'P63096')"
"('P04637', 'P38646')"
"('P21675', 'Q15542')"
"('P35354', 'P63165')"
"('P14209', 'Q9UMX0')"
"('P46527', 'P52292')"
"('Q15118', 'P23467')"
"('P62834', 'Q9P212')"
"('Q16629', 'Q07021')"
"('Q14676', 'P54132')"
"('Q05516', 'Q96HS1')"
"('P14784', 'P40763')"
"('O95257', 'P26641')"
"('Q09028', 'P09455')"
"('Q9Y333', 'P62314')"
"('P35367', 'P50148')"
"('Q14240', 'Q14152')"
"('P51587', 'O43502')"
"('Q15759', 'Q06413')"
"('Q96B02', 'Q9NX47')"
"('Q16254', 'P25205')"
"('P60604', 'Q6ZNA4')"
"('O60503', 'P17612')"
"('P63211', 'O00459')"
"('Q13509', 'P68363')"
"('P32881', 'P48551')"
"('Q9UQ90', 'O15162')"
"('Q5TCQ9', 'Q07157')"
"('Q969G6', 'P19438')"
"('P68400', 'Q05513')"
"('Q08043', 'Q13813')"
"('Q86X95', 'Q01081')"
"('P20827', 'P08581')"
"('Q9UDY2', 'P57739')"
"('Q9UK53', 'P24385')"
"('Q9HAW4', 'Q99638')"
"('O75865', 'Q9Y620')"
"('Q01844', 'Q15365')"
"('P62136', 'Q13224')"
"('Q01094', 'P30281')"
"('Q13574', 'P06400')"
"('Q06124', 'Q9UKJ1')"
"('P07910', 'Q14683')"
"('Q9NV56', 'Q96L91')"
"('Q99962', 'P50570')"
"('Q13573', 'Q16514')"
"('P06748', 'Q96BK5')"
"('P62158', 'P53355')"
"('Q15714', 'Q9Y5M8')"
