negatives
"('Q93008', 'P00533')"
"('Q04721', 'Q96KN1')"
"('Q9H672', 'P20774')"
"('P03372', 'P62913')"
"('P27348', 'Q15139')"
"('Q8IZP0', 'Q96PK6')"
"('P62081', 'P11441')"
"('O14777', 'Q7Z3Y8')"
"('Q16531', 'P12004')"
"('Q99460', 'Q15797')"
"('Q00987', 'Q9H4L4')"
"('P37837', 'Q9Y484')"
"('Q00005', 'P05386')"
"('P54274', 'O00154')"
"('O96017', 'P43246')"
"('Q9UK80', 'Q9BQI6')"
"('P02775', 'Q9NRL3')"
"('Q9GZS3', 'Q03164')"
"('Q13191', 'Q13404')"
"('Q9NYA3', 'Q9UL15')"
"('Q6IB77', 'Q5JY77')"
"('Q96SQ5', 'Q13064')"
"('Q6NT76', 'Q96HR9')"
"('P13797', 'P52565')"
"('Q92835', 'P19438')"
"('Q96A19', 'Q96NT1')"
"('P60409', 'P33992')"
"('Q03135', 'P20264')"
"('Q9NUX5', 'P62081')"
"('P62330', 'Q14203')"
"('Q13426', 'Q96T60')"
"('P07550', 'P62879')"
"('Q9UKX5', 'P12814')"
"('Q86VP6', 'Q9H074')"
"('P62913', 'P82664')"
"('Q96EP5', 'P63167')"
"('Q92997', 'Q99466')"
"('Q15154', 'Q99550')"
"('P22612', 'Q8NHC5')"
"('Q93074', 'O95402')"
"('P62266', 'Q9NRX1')"
"('Q9BZK3', 'Q9NSA3')"
"('P35226', 'Q8IZH2')"
"('Q86YD7', 'A6NLU0')"
"('Q8N609', 'Q9BSE2')"
"('Q5XKR4', 'Q68CL5')"
"('P62820', 'P00338')"
"('Q15697', 'Q8NBB4')"
"('Q8N1B4', 'Q9NUJ3')"
"('P05556', 'Q9Y4G6')"
"('P41235', 'P02652')"
"('Q6JEL2', 'P07900')"
"('P06850', 'P60410')"
"('Q9ULV0', 'P15884')"
"('Q8N6L0', 'P17152')"
"('P12236', 'P62993')"
"('Q567U6', 'Q6NZI2')"
"('P11712', 'P42229')"
"('Q14498', 'P13056')"
"('Q9Y5F1', 'Q9BT78')"
"('O75935', 'Q96NL6')"
"('P09874', 'P35222')"
"('Q6NYC1', 'Q16630')"
"('P35637', 'Q14974')"
"('Q14839', 'Q8N6T7')"
"('P17275', 'P51679')"
"('P30793', 'P53779')"
"('Q5T1H1', 'P40692')"
"('Q92905', 'P62841')"
"('O00443', 'P09497')"
"('Q9NUQ3', 'Q9HCE1')"
"('P68431', 'O43395')"
"('P41252', 'Q92905')"
"('Q14166', 'Q8TEE9')"
"('Q9Y265', 'Q15906')"
"('P50053', 'Q13418')"
"('P15924', 'Q9Y446')"
"('O95229', 'P17844')"
"('Q9H0E2', 'P02794')"
"('O95684', 'Q5VT06')"
"('Q86V81', 'Q9HC52')"
"('Q9P0N8', 'Q96BA8')"
"('Q99714', 'Q86VP6')"
"('P49736', 'Q9Y3D0')"
"('P24928', 'Q15650')"
"('Q9UN86', 'P51116')"
"('Q70EK8', 'P04040')"
"('Q92830', 'Q16777')"
"('P42694', 'P54687')"
"('O15534', 'O14980')"
"('Q86U70', 'P15923')"
"('P21333', 'P05161')"
"('P21796', 'P24539')"
"('P56381', 'Q8WUK0')"
"('Q5VZL5', 'P49711')"
"('Q02413', 'Q8WUW1')"
"('Q5QGZ9', 'Q14696')"
"('P60371', 'Q5T686')"
"('P49450', 'P06748')"
"('O95817', 'Q9H098')"
"('Q9NY47', 'Q13635')"
"('Q8WU17', 'O94905')"
"('P10144', 'Q9H853')"
"('P42771', 'P07437')"
"('Q8N7W2', 'Q07021')"
"('P38398', 'P28482')"
"('Q8IUH5', 'P0C869')"
"('Q01094', 'Q99741')"
"('Q13619', 'Q96BN8')"
"('Q15020', 'Q8WXX5')"
"('Q13409', 'P63167')"
"('Q07002', 'O94855')"
"('Q9H4K1', 'Q8IYF3')"
"('Q8NGM9', 'P38405')"
"('P20333', 'Q9UKB1')"
"('Q00839', 'P40937')"
"('O60506', 'P60866')"
"('Q16659', 'Q8IW41')"
"('Q8TAA3', 'P49736')"
"('Q86X55', 'O43247')"
"('O15533', 'P27797')"
"('P63279', 'Q99816')"
"('P49459', 'Q13404')"
"('Q93034', 'Q9NYS7')"
"('P61978', 'Q8IX12')"
"('Q00610', 'Q9H4A3')"
"('P09651', 'Q32P51')"
"('Q15650', 'P55771')"
"('Q96ST3', 'P20226')"
"('P62805', 'Q9UNN5')"
"('O43150', 'P06241')"
"('Q9H7Z6', 'P12980')"
"('Q8NHQ1', 'O15265')"
"('O75530', 'Q16630')"
"('P01106', 'O15318')"
"('Q9ULM3', 'O43318')"
"('P47736', 'P15056')"
"('P34932', 'P05412')"
"('P60006', 'O60477')"
"('Q9Y467', 'Q01860')"
"('Q9UHD9', 'P80098')"
"('Q15286', 'Q13332')"
"('P05067', 'Q9UBU8')"
"('Q13619', 'Q13239')"
"('Q93009', 'Q9NPC7')"
"('P04629', 'O75054')"
"('O75319', 'P47897')"
"('Q96NL6', 'O95684')"
"('P08138', 'Q9UKN5')"
"('Q9Y217', 'P41182')"
"('Q16665', 'P56524')"
"('Q8NDP4', 'Q07627')"
"('Q8IXT5', 'O00555')"
"('P35398', 'Q9Y4B6')"
"('P55769', 'P52272')"
"('P08865', 'P12004')"
"('Q8IW19', 'Q96IK5')"
"('Q53G59', 'Q9NZ81')"
"('P52597', 'Q9UL18')"
"('P37231', 'P23246')"
"('Q9UBP0', 'P55072')"
"('O15347', 'O43583')"
"('O15160', 'P19338')"
"('Q86VX2', 'Q04206')"
"('P43363', 'Q13948')"
"('O00233', 'O60341')"
"('Q8IWT0', 'Q15291')"
"('Q14974', 'Q13418')"
"('Q96DZ9', 'Q8IWE2')"
"('Q9GZT9', 'Q14318')"
"('P25398', 'Q6PKG0')"
"('Q6IQ16', 'P08151')"
"('P35626', 'Q8NGL4')"
"('P23769', 'Q01362')"
"('P07947', 'P09067')"
"('P62269', 'Q9H0W5')"
"('O15160', 'P49368')"
"('Q05655', 'P51114')"
"('Q02539', 'O96020')"
"('Q99909', 'P24278')"
"('Q9HCY8', 'Q9HCE1')"
"('Q96PF2', 'Q9BRK4')"
"('P07741', 'P00338')"
"('O00231', 'P26641')"
"('P62945', 'P18124')"
"('Q13144', 'O14980')"
"('O75970', 'P35462')"
"('Q92731', 'Q00987')"
"('Q13620', 'P81605')"
"('O95714', 'A5D8V7')"
"('P37198', 'P52292')"
"('Q15005', 'Q9Y3E0')"
"('Q9ULC5', 'O75208')"
"('P20849', 'P06756')"
"('Q99873', 'P08621')"
"('P21281', 'P12956')"
"('Q03252', 'Q9H0W5')"
"('Q96PK6', 'Q15527')"
"('P10599', 'O60260')"
"('P35226', 'Q9BQG0')"
"('Q5T1M5', 'O76074')"
"('Q9BYV2', 'Q8N5A5')"
"('Q9NR55', 'P05412')"
"('Q8TEH3', 'Q9UPQ3')"
"('Q8IW93', 'P61586')"
"('O95477', 'P27824')"
"('P02745', 'Q15848')"
"('Q9BSC4', 'Q9UKD2')"
"('O95749', 'Q3SYB3')"
"('Q15262', 'Q6UVY6')"
"('P42126', 'Q14197')"
"('P11940', 'Q15843')"
"('A1A4S6', 'Q9ULB1')"
"('Q6NSZ9', 'O14862')"
"('P52294', 'Q8WWY3')"
"('P62241', 'Q7Z2W9')"
"('Q9BXS5', 'P56377')"
"('Q6RSH7', 'Q15038')"
"('Q8TBB1', 'Q6ZMS7')"
"('Q02156', 'P53618')"
"('P35219', 'P01834')"
"('P41220', 'O95858')"
"('P32121', 'P68371')"
"('Q7Z3Y8', 'Q8N1N4')"
"('O00159', 'P35579')"
"('P46779', 'P62753')"
"('Q9Y4E8', 'Q7Z6Z7')"
"('P12830', 'Q7Z6K5')"
"('P10909', 'P19838')"
"('Q4VC12', 'Q3SY00')"
"('P04196', 'P02679')"
"('P15170', 'O95352')"
"('O75400', 'O75607')"
"('Q9NX53', 'O15162')"
"('Q969M3', 'Q13277')"
"('Q8N556', 'P24941')"
"('P25963', 'P25205')"
"('P61289', 'Q15393')"
"('Q15831', 'P52888')"
"('P08865', 'P63167')"
"('Q14683', 'P31943')"
"('O43172', 'O60925')"
"('Q14289', 'O60711')"
"('Q9BZF1', 'Q9Y6I9')"
"('P48509', 'P05556')"
"('Q15120', 'P05412')"
"('P06493', 'Q9H0W5')"
"('Q9UBN7', 'Q9NWA0')"
"('Q00325', 'P51858')"
"('P35442', 'P53708')"
"('P00738', 'P62993')"
"('Q02790', 'P63104')"
"('P48730', 'Q13469')"
"('Q8WXW3', 'Q6PGQ7')"
"('Q9Y5K5', 'Q9H3U1')"
"('Q9Y2Z4', 'Q8IXZ2')"
"('O95678', 'Q7Z3Y8')"
"('Q9C002', 'P19404')"
"('Q9Y230', 'Q52LR7')"
"('Q01082', 'Q9NQX4')"
"('P07737', 'Q14194')"
"('Q16610', 'O60238')"
"('Q14498', 'P62995')"
"('Q9BWF2', 'Q9H832')"
"('P19784', 'P11274')"
"('Q12933', 'P34931')"
"('P55769', 'Q16637')"
"('Q8N140', 'Q92793')"
"('O14744', 'Q53EL6')"
"('P02751', 'Q9UKD2')"
"('Q49AN0', 'Q9UNS1')"
"('P08151', 'Q14344')"
"('Q9Y265', 'P57775')"
"('Q92733', 'Q99523')"
"('Q6P2E9', 'P23142')"
"('A6NI15', 'P54257')"
"('P30101', 'P08579')"
"('P17661', 'P23297')"
"('Q6PD62', 'O76071')"
"('P11441', 'P46379')"
"('Q96KQ4', 'Q9NSC2')"
"('O75643', 'P25054')"
"('P52597', 'P49736')"
"('Q15836', 'P32249')"
"('Q00987', 'Q15257')"
"('Q9Y5V3', 'O43318')"
"('P29083', 'Q7Z6K4')"
"('Q86UL8', 'P08588')"
"('O14544', 'P46108')"
"('P35269', 'Q9Y606')"
"('Q01844', 'Q9Y467')"
"('Q15796', 'P68363')"
"('P02533', 'P04264')"
"('Q9NQH7', 'Q9P202')"
"('Q9P0K8', 'P56178')"
"('P13612', 'Q99714')"
"('Q15466', 'Q96ST3')"
"('O75489', 'O60260')"
"('O60291', 'P62837')"
"('P55196', 'Q93008')"
"('P32121', 'Q9GZK3')"
"('Q5VWX1', 'Q96PK6')"
"('P41743', 'Q6STE5')"
"('P06733', 'Q9BQ90')"
"('Q15428', 'Q12972')"
"('Q9H190', 'Q8NE31')"
"('P63211', 'P63092')"
"('Q01094', 'P19525')"
"('Q07666', 'P60033')"
"('Q8IWL3', 'P03891')"
"('O95229', 'Q9C035')"
"('Q13748', 'Q13077')"
"('P63244', 'P13569')"
"('Q0P6H9', 'Q92890')"
"('Q86YJ5', 'P07339')"
"('P61086', 'Q9H000')"
"('Q9UBB9', 'P04264')"
"('Q13620', 'O14618')"
"('O43181', 'O43678')"
"('Q15397', 'Q9ULK4')"
"('Q68CZ1', 'Q6ZU80')"
"('P08238', 'P30291')"
"('P08253', 'Q96GW7')"
"('Q92905', 'Q92615')"
"('Q96EQ8', 'Q9BSM1')"
"('P63104', 'P05388')"
"('P26368', 'P38919')"
"('Q9NPJ6', 'Q15046')"
"('P45983', 'P15336')"
"('Q08379', 'Q8IY31')"
"('P63220', 'P06748')"
"('Q16236', 'P26641')"
"('Q99873', 'Q99619')"
"('O15438', 'Q9Y277')"
"('P46821', 'P78406')"
"('Q86VP6', 'P60510')"
"('Q15750', 'Q15435')"
"('O60443', 'Q99459')"
"('Q6P087', 'P09651')"
"('Q12933', 'O43464')"
"('Q13630', 'Q9Y570')"
"('Q9UHL9', 'Q6VMQ6')"
"('Q9UBU9', 'Q9NR81')"
"('Q9BTL4', 'P30154')"
"('Q8N3C0', 'Q9HCE1')"
"('Q5VSL9', 'O43815')"
"('A8MQ03', 'P62140')"
"('P62244', 'Q07020')"
"('P62273', 'O94817')"
"('P23771', 'Q92754')"
"('P35222', 'Q96JM7')"
"('P34932', 'P05771')"
"('Q96CS7', 'O76011')"
"('O95619', 'Q9H0E9')"
"('Q08043', 'Q86YD7')"
"('Q9BTC0', 'Q9H0M0')"
"('P08247', 'O43747')"
"('O43765', 'Q12805')"
"('Q5H9J7', 'Q6VB84')"
"('Q12972', 'Q9BQA1')"
"('O75815', 'Q16836')"
"('P06241', 'P26951')"
"('Q8TAP9', 'Q8IWZ8')"
"('Q9UER7', 'Q00987')"
"('Q92754', 'Q8N114')"
"('Q9NPC3', 'P68036')"
"('P09651', 'O43390')"
"('P35579', 'P24844')"
"('Q9BRK4', 'O00463')"
"('Q58EX7', 'P13727')"
"('Q96KQ7', 'P03372')"
"('Q13509', 'P53350')"
"('Q9BYG5', 'Q8WVZ9')"
"('Q9BYQ4', 'P21549')"
"('P34897', 'Q9UBN6')"
"('Q9H898', 'P05067')"
"('Q96NG3', 'P15173')"
"('Q13363', 'Q504Q3')"
"('P52209', 'P54274')"
"('Q96HA8', 'P31321')"
"('P00491', 'P62820')"
"('Q92769', 'P43405')"
"('P42224', 'P25963')"
"('Q86X02', 'Q504U0')"
"('Q9BXI6', 'Q9H492')"
"('Q96I15', 'O14562')"
"('O14787', 'P54274')"
"('P14921', 'P08047')"
"('O95166', 'Q15181')"
"('Q8IY81', 'Q99496')"
"('Q96DV4', 'Q96A35')"
"('Q14994', 'Q09472')"
"('Q15293', 'O43542')"
"('O60573', 'Q69YU3')"
"('P04792', 'Q16659')"
"('P08238', 'P29353')"
"('P52815', 'Q00005')"
"('P31943', 'O75340')"
"('P16220', 'Q9P0M9')"
"('Q7L0Q8', 'P49711')"
"('P01889', 'Q86SQ4')"
"('Q13868', 'Q07352')"
"('O95185', 'P04629')"
"('Q9Y2W1', 'O00422')"
"('P28070', 'P20618')"
"('Q12899', 'Q9UHD2')"
"('O14757', 'P30304')"
"('Q86W42', 'Q96FV9')"
"('Q9Y4F9', 'O75923')"
"('Q96NB2', 'Q9UQ53')"
"('P50990', 'Q8TCJ0')"
"('Q8N8Y2', 'P50222')"
"('P03372', 'P62917')"
"('Q14204', 'O75665')"
"('P00338', 'P00441')"
"('P16619', 'P32248')"
"('P11142', 'P02751')"
"('Q9Y3Q4', 'O60741')"
"('Q05086', 'P60896')"
"('Q6EMB2', 'O75665')"
"('Q86VP1', 'Q96HA8')"
"('P09874', 'P13612')"
"('Q7Z3U7', 'P49286')"
"('O95817', 'Q16082')"
"('Q8N2X6', 'Q8TF50')"
"('Q08050', 'Q9UBC0')"
"('P33076', 'Q92769')"
"('O60939', 'Q13572')"
"('P09651', 'Q9NZH8')"
"('Q9Y6E7', 'Q7L8L6')"
"('P10275', 'O15550')"
"('O75360', 'P04746')"
"('O15105', 'P31749')"
"('Q9HCK5', 'P56385')"
"('O75023', 'P43405')"
"('O00148', 'P10114')"
"('Q99683', 'Q03164')"
"('Q14833', 'Q9UBI6')"
"('Q96CS2', 'Q96JB2')"
"('Q9BZJ0', 'Q9Y3I1')"
"('P05412', 'P0DMV8')"
"('Q15019', 'Q8WYJ6')"
"('Q69YI7', 'O95273')"
"('O00141', 'O15067')"
"('P46060', 'P36915')"
"('P14780', 'P35070')"
"('Q9UHK0', 'P42262')"
"('Q6ZVD8', 'Q8TBZ3')"
"('P06865', 'P06241')"
"('P62906', 'Q9UKD2')"
"('P02751', 'Q9UNM6')"
"('O60674', 'P16410')"
"('P48431', 'P63104')"
"('P22307', 'O00555')"
"('P42224', 'O43175')"
"('P63279', 'P29373')"
"('O95619', 'Q5R372')"
"('Q2TAC2', 'P69905')"
"('O75394', 'Q6ZW49')"
"('O95677', 'Q8TCY9')"
"('Q86Y33', 'Q2TAC2')"
"('Q9UL42', 'O60566')"
"('O60603', 'Q9H0E2')"
"('P35240', 'Q92598')"
"('Q5UIP0', 'P40937')"
"('Q9BQ89', 'O95751')"
"('Q13616', 'P34897')"
"('O95644', 'P04637')"
"('P22735', 'Q15040')"
"('O00716', 'Q9UM54')"
"('Q8TD86', 'P51636')"
"('Q9Y5J9', 'P26196')"
"('P05412', 'P12814')"
"('P33991', 'P78396')"
"('P40926', 'Q8TCT1')"
"('O95197', 'Q9P0L0')"
"('Q9H869', 'Q96C55')"
"('P51671', 'P25024')"
"('P49746', 'P22570')"
"('Q8IUC1', 'Q5T7P3')"
"('P40763', 'O14874')"
"('Q13310', 'Q15428')"
"('P04629', 'P18669')"
"('Q92831', 'Q09472')"
"('Q96D71', 'P13569')"
"('P35613', 'Q14CZ7')"
"('P51149', 'P38646')"
"('Q99459', 'Q9Y4A5')"
"('P29597', 'P50570')"
"('Q13330', 'O95343')"
"('P49736', 'P00390')"
"('Q14CW9', 'Q96T21')"
"('Q96FZ5', 'Q5T700')"
"('Q15014', 'P38398')"
"('P01106', 'P62258')"
"('Q99801', 'Q3YEC7')"
"('P12110', 'Q9BXJ5')"
"('O15111', 'P84022')"
"('Q8TAP4', 'Q8N187')"
"('Q9Y266', 'P13612')"
"('P67870', 'O14519')"
"('Q14676', 'Q9UM13')"
"('P26196', 'Q9NRD1')"
"('P62750', 'P49736')"
"('P98177', 'Q13485')"
"('O75691', 'Q16666')"
"('Q5HYA8', 'Q92575')"
"('Q3SY00', 'P31321')"
"('P19438', 'P42575')"
"('Q53TS8', 'Q08379')"
"('P27797', 'P26006')"
"('Q12905', 'Q96KR1')"
"('Q8TBB1', 'O95751')"
"('P08697', 'P51572')"
"('P09104', 'Q13057')"
"('P05112', 'P17181')"
"('Q05195', 'Q9UQE7')"
"('Q86VE0', 'Q92845')"
"('Q96JY0', 'Q96AE4')"
"('P60174', 'P24941')"
"('Q5XKK7', 'Q9Y6C9')"
"('P47897', 'Q96FW1')"
"('P51522', 'Q13153')"
"('Q15077', 'Q9BYQ4')"
"('P49915', 'P19320')"
"('Q13021', 'Q16623')"
"('P05067', 'Q9NV44')"
"('P53701', 'O60664')"
"('Q99829', 'Q6W2J9')"
"('Q99879', 'Q15291')"
"('P46379', 'Q96AZ1')"
"('O75030', 'P19532')"
"('P49257', 'Q9GZM5')"
"('P30273', 'P32927')"
"('O60341', 'Q3ZCQ8')"
"('O15371', 'P01730')"
"('P51449', 'O15516')"
"('P24941', 'P68104')"
"('P35626', 'Q8NGN0')"
"('P00533', 'O43790')"
"('Q9BVJ6', 'P84103')"
"('P40429', 'P83731')"
"('P48730', 'Q5T7W0')"
"('A1L4H1', 'Q15560')"
"('O75182', 'Q5VTB9')"
"('P18621', 'P30050')"
"('P62906', 'P12236')"
"('Q6YHK3', 'Q8NFB2')"
"('Q12815', 'Q00610')"
"('Q9NZM1', 'Q9Y3E0')"
"('Q9P2E3', 'Q9Y2X8')"
"('P49407', 'Q92847')"
"('P53611', 'Q9H0T7')"
"('P24385', 'Q13562')"
"('P08670', 'O15525')"
"('P60896', 'Q00839')"
"('P38646', 'Q9UKG9')"
"('Q9C0F1', 'P40222')"
"('P03372', 'Q9Y6X2')"
"('P13051', 'Q66LE6')"
"('P09467', 'Q8TBB1')"
"('O75152', 'O60493')"
"('Q8N2M8', 'P11473')"
"('P06400', 'P41235')"
"('O75312', 'P61158')"
"('Q93009', 'Q13618')"
"('Q9BYC8', 'Q9HD33')"
"('P01563', 'P16471')"
"('Q9Y4C1', 'Q5VYK3')"
"('P34932', 'Q15750')"
"('Q9NVE4', 'Q9UH99')"
"('Q07021', 'P50749')"
"('O43491', 'P26367')"
"('P61254', 'Q9NY93')"
"('P61077', 'Q86YT6')"
"('O43237', 'P05067')"
"('P17252', 'P08253')"
"('O95229', 'Q2TB18')"
"('Q14192', 'O15535')"
"('P08670', 'P27348')"
"('O75964', 'Q15154')"
"('P04792', 'Q7L5D6')"
"('O75376', 'P52294')"
"('P49247', 'Q9NRD5')"
"('Q8NEY8', 'P36873')"
"('Q9UHD2', 'Q15628')"
"('Q13490', 'Q96B97')"
"('P08238', 'P00558')"
"('Q15389', 'P05556')"
"('P24864', 'P25205')"
"('Q92754', 'P02452')"
"('P52564', 'P45983')"
"('P78396', 'Q9P2P5')"
"('P04141', 'P42702')"
"('P38398', 'Q8NEY3')"
"('O00232', 'P55036')"
"('P62241', 'Q9UBX2')"
"('O00217', 'O95298')"
"('Q9Y6K9', 'P07948')"
"('Q9BSM1', 'P49711')"
"('P58557', 'P15880')"
"('Q96BK5', 'P68036')"
"('P19525', 'Q9UJU6')"
"('O75083', 'P55809')"
"('Q00839', 'Q969P0')"
"('Q9BSE2', 'Q9Y6X1')"
"('Q9GZM8', 'Q70YC5')"
"('Q12923', 'Q13158')"
"('P19174', 'O95487')"
"('P62993', 'Q92952')"
"('Q9BSQ5', 'P31273')"
"('Q9UBZ9', 'P12004')"
"('Q96FW1', 'Q8NC51')"
"('Q9BQD3', 'O00471')"
"('P20338', 'P41743')"
"('Q13547', 'Q16236')"
"('P49736', 'Q9H0D6')"
"('P49841', 'O75165')"
"('Q8TF39', 'Q5VYK3')"
"('P0DMV8', 'Q9HCK5')"
"('P08397', 'Q8NDH3')"
"('Q13148', 'Q9H492')"
"('Q08752', 'P12236')"
"('P24941', 'Q9BZL4')"
"('Q969T4', 'Q9Y4L5')"
"('Q8NHW5', 'P62917')"
"('Q9HBY8', 'P98177')"
"('O14653', 'Q86VR2')"
"('P00519', 'Q9BY42')"
"('O75925', 'P42226')"
"('P15289', 'Q8IWL3')"
"('Q8TAZ6', 'P30825')"
"('Q9Y2G2', 'Q7Z333')"
"('Q06830', 'P12830')"
"('Q53EL6', 'O15372')"
"('O43482', 'Q52LG2')"
"('P61981', 'Q9UKV3')"
"('Q13315', 'P07910')"
"('P63000', 'P02751')"
"('Q96GY0', 'Q5SW79')"
"('Q9UKV5', 'P46777')"
"('Q8TEQ6', 'P00568')"
"('Q99543', 'O95757')"
"('P05067', 'O95988')"
"('P14635', 'Q8IWA4')"
"('Q96NS5', 'P62993')"
"('O60939', 'P50748')"
"('Q9C035', 'Q9BYJ4')"
"('P00533', 'Q9NYF8')"
"('O94782', 'Q9BXW9')"
"('P49840', 'Q9NW08')"
"('O95999', 'O14745')"
"('P08047', 'Q86V48')"
"('Q8NFG4', 'Q9P1Z9')"
"('Q15022', 'P14618')"
"('Q13501', 'O95817')"
"('Q9Y577', 'P62256')"
"('O43765', 'Q09470')"
"('Q8IZP1', 'Q8N3Y1')"
"('P98170', 'Q8WVJ2')"
"('O14863', 'Q9UFG5')"
"('O94986', 'Q9NPJ6')"
"('Q96IQ9', 'Q13522')"
"('Q9BV40', 'Q8N4C7')"
"('P11387', 'Q9H0A0')"
"('Q8TBZ3', 'P08559')"
"('Q9BW61', 'Q13620')"
"('Q99714', 'P05026')"
"('O60573', 'Q8WUI4')"
"('P49736', 'Q6ZRQ5')"
"('P06400', 'P01106')"
"('Q9HAT2', 'Q96A26')"
"('Q702N8', 'P50552')"
"('P15924', 'O14879')"
"('Q8NFQ8', 'Q92766')"
"('P17858', 'O60216')"
"('Q9UHV9', 'O95602')"
"('Q15154', 'Q9BXC9')"
"('Q05209', 'P19022')"
"('P09651', 'P33316')"
"('O75436', 'Q96C92')"
"('Q9UPU3', 'Q96EV2')"
"('P62745', 'P62877')"
"('Q8TBB1', 'P09972')"
"('Q5T3J3', 'O60828')"
"('Q8N0X7', 'O15027')"
"('P52655', 'P29083')"
"('Q9BZK7', 'P25054')"
"('Q9HCE1', 'P47712')"
"('Q15078', 'Q00535')"
"('Q8TAP6', 'Q08209')"
"('P34931', 'Q99836')"
"('Q6MZP7', 'Q14188')"
"('P67870', 'Q14978')"
"('P49917', 'P04075')"
"('O60664', 'Q8TDX5')"
"('P07948', 'P24941')"
"('Q96JK9', 'Q92830')"
"('Q9BYD6', 'Q92870')"
"('P16070', 'P35240')"
"('P63104', 'Q12824')"
"('Q8NBT0', 'Q9BRS2')"
"('P12931', 'P35916')"
"('Q8N6P7', 'Q6X9E4')"
"('P05455', 'O95166')"
"('P37231', 'Q92793')"
"('Q15434', 'Q5VUD6')"
"('Q99547', 'Q04724')"
"('Q9H2G2', 'P43699')"
"('P07550', 'Q9Y2H1')"
"('P78362', 'P63313')"
"('Q8TDY2', 'P04637')"
"('Q9HCH0', 'Q9NP66')"
"('P63165', 'Q15697')"
"('P31947', 'P35659')"
"('Q401N2', 'Q8TAE8')"
"('Q8NGW1', 'O60262')"
"('Q8WXA9', 'P68400')"
"('Q9P2J8', 'Q9UDY6')"
"('Q9Y221', 'Q9BRK4')"
"('P11441', 'P57078')"
"('P62888', 'Q02543')"
"('P34897', 'Q14164')"
"('P09234', 'Q13616')"
"('O14949', 'P49257')"
"('P27635', 'P62701')"
"('P02751', 'O43175')"
"('P09429', 'P19320')"
"('Q13888', 'Q13889')"
"('Q9H6T3', 'O75665')"
"('Q99700', 'Q92917')"
"('O15553', 'Q9BXW4')"
"('O60934', 'Q92499')"
"('O14495', 'P06756')"
"('O95218', 'O94888')"
"('P80108', 'P06727')"
"('O94986', 'Q9GZM8')"
"('P61956', 'O00327')"
"('Q13418', 'P51571')"
"('O96018', 'Q92844')"
"('Q07820', 'Q9UKV8')"
"('Q14999', 'Q9BUJ2')"
"('Q8IZ69', 'Q8IU60')"
"('P12830', 'Q96CW1')"
"('P01588', 'P38484')"
"('Q8TBB1', 'O43815')"
"('P63104', 'Q92973')"
"('Q9GZY0', 'Q9P127')"
"('O14777', 'Q13573')"
"('P19320', 'Q15366')"
"('Q13813', 'Q9HCE7')"
"('P68104', 'P07550')"
"('Q12926', 'Q6VAB6')"
"('Q15172', 'Q9UPR3')"
"('P60896', 'Q13200')"
"('Q13618', 'P37108')"
"('P20073', 'Q05516')"
"('P05412', 'Q8NCM8')"
"('P25963', 'Q00610')"
"('Q2KHM9', 'Q86VQ0')"
"('P42568', 'O00472')"
"('Q9BY11', 'P03928')"
"('P61313', 'P46087')"
"('O94993', 'Q6ZW49')"
"('P05412', 'Q9C0C9')"
"('Q01664', 'Q9Y3R4')"
"('Q9NYP7', 'P60602')"
"('Q9H244', 'O95858')"
"('Q9UQ35', 'P62316')"
"('O15534', 'Q16665')"
"('P25116', 'P30679')"
"('P56524', 'Q99879')"
"('Q9NUX5', 'Q14764')"
"('P08758', 'O75937')"
"('P05771', 'Q8IV61')"
"('Q15154', 'P28288')"
"('P45983', 'Q15139')"
"('Q0VG99', 'Q99081')"
"('Q8WUY1', 'Q86X19')"
"('P11413', 'P62258')"
"('Q14BN4', 'Q9H7U1')"
"('P08779', 'Q13617')"
"('P0DJD0', 'Q6UVJ0')"
"('Q5T3J3', 'Q8N5U6')"
"('P29475', 'Q08AM6')"
"('Q9BWH2', 'Q08116')"
"('O95801', 'Q9UHD1')"
"('Q53H82', 'O43396')"
"('Q03135', 'Q16643')"
"('P55061', 'Q96HJ5')"
"('P55072', 'Q06136')"
"('O43765', 'Q16186')"
"('Q6A163', 'P78385')"
"('Q7Z3B3', 'P19012')"
"('P04629', 'P62140')"
"('Q9BPZ2', 'Q9Y5B9')"
"('Q86U42', 'Q5TC82')"
"('P35637', 'P08758')"
"('Q9UBU3', 'Q92847')"
"('Q9BYQ2', 'Q6P158')"
"('Q15836', 'Q8TAC9')"
"('Q13164', 'Q14814')"
"('P62244', 'Q9BRP8')"
"('Q9NPA0', 'Q96GX1')"
"('P25098', 'Q8NGE2')"
"('P17301', 'Q969X5')"
"('Q58EX7', 'O75604')"
"('P62258', 'Q01814')"
"('P51148', 'Q8WUX1')"
"('P61247', 'P62750')"
"('P55072', 'P41180')"
"('P05412', 'Q7Z6E9')"
"('Q08379', 'Q53EZ4')"
"('Q6P587', 'Q96HY7')"
"('Q9NYF0', 'Q05655')"
"('P0C5Y9', 'P58876')"
"('Q8TD06', 'P01137')"
"('P51648', 'Q8TC07')"
"('Q9UKB5', 'P12830')"
"('P62241', 'Q9BRP8')"
"('P49773', 'P62942')"
"('Q9BWT7', 'Q8NDP4')"
"('O75342', 'O75752')"
"('Q15796', 'Q9Y4E8')"
"('A1KXE4', 'Q9UGN5')"
"('Q99613', 'Q8N122')"
"('P32119', 'P22234')"
"('Q9Y6A5', 'P78406')"
"('Q15797', 'Q969G3')"
"('O00159', 'O43390')"
