negatives
"('Q13618', 'Q13263')"
"('O43143', 'Q96ST2')"
"('Q9P0V3', 'O75420')"
"('P01871', 'P04183')"
"('O15460', 'O43889')"
"('Q8WVZ9', 'Q92624')"
"('P54132', 'Q06609')"
"('P78509', 'Q9UKX5')"
"('Q08379', 'O75821')"
"('P01106', 'Q92793')"
"('O43674', 'P28331')"
"('Q15149', 'P02751')"
"('Q9Y4K3', 'Q6SZW1')"
"('Q7Z713', 'Q9UHB7')"
"('Q9BYP7', 'Q96PU5')"
"('P11021', 'Q00839')"
"('P42574', 'P10451')"
"('O95661', 'P22455')"
"('Q9UKL3', 'P20591')"
"('Q9HBV2', 'Q9NVV4')"
"('Q12834', 'Q09472')"
"('P78504', 'Q9H3D4')"
"('P18074', 'Q8IWL3')"
"('P98171', 'P52198')"
"('Q13616', 'Q9H2X6')"
"('Q8IWV7', 'O95156')"
"('P58012', 'Q9P031')"
"('Q9H5I1', 'Q96QF0')"
"('Q8TB40', 'O60664')"
"('P49321', 'Q8NBI5')"
"('O00159', 'O76071')"
"('Q8IWL3', 'Q15070')"
"('Q9NR61', 'Q04721')"
"('Q9NVN8', 'O00541')"
"('Q8WVB6', 'Q14683')"
"('Q8NGZ9', 'Q9P2W3')"
"('Q9Y2A7', 'P68133')"
"('P04183', 'P60709')"
"('P09016', 'Q92826')"
"('O15062', 'Q9NRN9')"
"('Q9UDY2', 'Q9Y4K3')"
"('Q15650', 'Q9P086')"
"('Q14141', 'P13569')"
"('Q14669', 'Q96LK0')"
"('Q9NY61', 'Q9Y3T9')"
"('Q8IWT0', 'Q15291')"
"('O60568', 'P04629')"
"('Q06124', 'Q05397')"
"('P62847', 'P35544')"
"('Q86VP6', 'Q7L2J0')"
"('Q9NWQ8', 'P40763')"
"('P24385', 'P19447')"
"('Q9GZQ8', 'P0DMV9')"
"('Q92845', 'Q15545')"
"('P43364', 'P10275')"
"('P01106', 'O75306')"
"('Q93074', 'Q9NPJ6')"
"('Q16633', 'Q92734')"
"('Q9P2K5', 'Q9UBK2')"
"('Q9UN86', 'Q8WWM7')"
"('O00471', 'Q9Y678')"
"('P29372', 'P06396')"
"('O75575', 'Q16602')"
"('Q5QP82', 'P19086')"
"('P61956', 'O00231')"
"('P45877', 'Q15717')"
"('Q13503', 'O43513')"
"('O75027', 'P31930')"
"('P54646', 'O95278')"
"('Q16635', 'O95450')"
"('Q6IQ23', 'Q14493')"
"('P05388', 'P62280')"
"('Q9H6U8', 'P78334')"
"('Q08495', 'P62316')"
"('Q14678', 'P06733')"
"('Q8IYT8', 'Q13501')"
"('Q5VWT5', 'Q8IU81')"
"('P38398', 'O75528')"
"('Q9H3K2', 'Q96SA4')"
"('P46976', 'P0C862')"
"('Q09161', 'Q6PJG6')"
"('Q07912', 'Q76N89')"
"('P25963', 'Q9Y3C7')"
"('Q7Z7A1', 'Q9NVX0')"
"('P12270', 'Q9BWF3')"
"('P12830', 'Q06830')"
"('Q9H095', 'P0DP25')"
"('P31146', 'P61158')"
"('P41240', 'Q12913')"
"('Q9H492', 'P11021')"
"('P06733', 'Q9NRF9')"
"('Q96EB6', 'O14641')"
"('Q9UNE7', 'P11021')"
"('Q04206', 'Q13526')"
"('P18146', 'P60568')"
"('P51116', 'Q9UN86')"
"('P35244', 'O95985')"
"('Q9NP66', 'Q96M91')"
"('Q9UJX5', 'O14980')"
"('Q15041', 'Q9NQC3')"
"('P49790', 'Q96EE3')"
"('Q9UQE7', 'Q96MT8')"
"('Q9BRX9', 'Q56P03')"
"('Q14190', 'Q9Y266')"
"('Q8IVT5', 'Q4VCS5')"
"('Q9NWT6', 'O15379')"
"('P37840', 'P00533')"
"('Q9H1E3', 'Q12906')"
"('Q93074', 'P10071')"
"('Q13362', 'P30154')"
"('P14735', 'Q9HCL2')"
"('O00231', 'P04637')"
"('P04629', 'Q6ZMV7')"
"('Q00325', 'P19404')"
"('P62837', 'Q9NS56')"
"('Q92630', 'P05388')"
"('Q9C0F1', 'Q96GY0')"
"('Q8IXK0', 'Q8WTP8')"
"('P12236', 'Q9NVU0')"
"('Q12756', 'P00533')"
"('Q99829', 'P49917')"
"('O75164', 'Q13547')"
"('O95980', 'Q9HCM9')"
"('Q9NS23', 'Q00987')"
"('Q15118', 'P11177')"
"('Q14005', 'O60232')"
"('Q9BX10', 'P08621')"
"('P42858', 'Q16795')"
"('Q8N8Y5', 'P35555')"
"('Q5QNW6', 'P51610')"
"('P46379', 'Q8TDQ0')"
"('P42166', 'P00519')"
"('O76015', 'P35908')"
"('Q7RTR0', 'P52907')"
"('Q9HAY6', 'Q9P2G9')"
"('P49675', 'O60906')"
"('Q13263', 'Q13568')"
"('Q13617', 'Q15365')"
"('Q96MN9', 'Q9UFD9')"
"('Q5MCW4', 'Q7L0Q8')"
"('Q01081', 'Q00839')"
"('P30101', 'O75947')"
"('Q9Y2Q3', 'P35606')"
"('P15172', 'P41134')"
"('O60293', 'Q5JVF3')"
"('Q8WU17', 'Q12770')"
"('Q13405', 'Q15070')"
"('Q9H9Y6', 'Q9P1U0')"
"('P02751', 'O00303')"
"('O95782', 'Q8N5S1')"
"('Q9Y4B4', 'O00482')"
"('Q03135', 'Q9UGM3')"
"('Q14240', 'Q9UBQ5')"
"('P0C860', 'Q68DK7')"
"('Q3MIT2', 'P02533')"
"('Q8IWX8', 'Q12899')"
"('Q9HAV7', 'Q92688')"
"('Q92973', 'Q08209')"
"('Q96A09', 'Q5JUK2')"
"('P20936', 'P09619')"
"('Q9ULW3', 'P36873')"
"('Q96MM7', 'P01375')"
"('P40337', 'P08151')"
"('P56748', 'Q16625')"
"('Q9NQX3', 'Q496A3')"
"('Q02539', 'Q8IZL8')"
"('P54646', 'Q14694')"
"('Q92990', 'Q86WV6')"
"('O15360', 'Q8N2Z9')"
"('Q8N6Y0', 'Q13515')"
"('Q6V0I7', 'P34925')"
"('Q99496', 'P0C0S5')"
"('Q8IVT5', 'O14757')"
"('Q8IZP0', 'P46108')"
"('P45973', 'O14744')"
"('Q75N03', 'P23246')"
"('O96014', 'Q9NPG1')"
"('O43541', 'Q13145')"
"('O43707', 'Q99759')"
"('Q14683', 'Q14527')"
"('P16473', 'Q96EN8')"
"('P37275', 'Q5T4S7')"
"('P42771', 'Q9UBU9')"
"('Q14831', 'Q9UK08')"
"('Q7Z403', 'Q8N680')"
"('O15054', 'O43474')"
"('O95210', 'O15488')"
"('Q9UK08', 'O43306')"
"('Q9Y5Y2', 'O60925')"
"('P16591', 'Q9UQ16')"
"('Q07020', 'Q13618')"
"('Q9UPN7', 'A5YKK6')"
"('Q9NTK5', 'O95817')"
"('P49736', 'P62942')"
"('Q8TDN6', 'Q13432')"
"('Q9GZU8', 'P16220')"
"('P23588', 'P62258')"
"('Q86X10', 'P0DMV9')"
"('Q9ULM2', 'P60409')"
"('Q9NX58', 'Q9UL18')"
"('Q9NPG1', 'Q92997')"
"('P02649', 'P04180')"
"('Q9NYB0', 'O60218')"
"('O75382', 'P49674')"
"('Q6ULP2', 'P49917')"
"('Q14444', 'Q9UBS0')"
"('P04843', 'P55072')"
"('O14640', 'O14986')"
"('P46782', 'P43246')"
"('Q8WXA9', 'Q13247')"
"('O95484', 'P56748')"
"('P29597', 'Q06124')"
"('P43657', 'P29597')"
"('P05543', 'A6ZKI3')"
"('P61962', 'Q5SW79')"
"('P27694', 'Q9HAV7')"
"('P10276', 'P12755')"
"('Q9NRC8', 'Q15477')"
"('Q9ULJ6', 'Q13263')"
"('O00182', 'Q15758')"
"('P13984', 'P24928')"
"('P15884', 'Q5JVL4')"
"('O14893', 'Q9UL18')"
"('O14980', 'P50548')"
"('P42262', 'P24539')"
"('Q6ZRV2', 'Q9BYD3')"
"('Q9NS23', 'Q96QU8')"
"('P21333', 'P63010')"
"('P38936', 'O75179')"
"('Q6ZNC8', 'Q8NBI5')"
"('Q96N67', 'Q9BV73')"
"('P55327', 'P63104')"
"('Q99614', 'O95467')"
"('O96019', 'Q7Z4V5')"
"('P26639', 'O75815')"
"('P05412', 'P41223')"
"('Q9C0E8', 'Q6NUS6')"
"('Q13813', 'Q5VSL9')"
"('O43169', 'Q6NUS6')"
"('Q13601', 'Q969S3')"
"('Q8N5S9', 'P46783')"
"('P07305', 'O75530')"
"('Q15014', 'Q53EZ4')"
"('Q15287', 'O43464')"
"('Q9UPY3', 'Q96EQ0')"
"('P62993', 'Q15078')"
"('Q8WYQ3', 'Q9H078')"
"('Q13618', 'Q9NRH1')"
"('P0DI81', 'Q96Q05')"
"('Q9UHA4', 'Q8NAM6')"
"('Q9Y6H3', 'Q8IYI6')"
"('Q06945', 'P19429')"
"('Q15459', 'P78406')"
"('O14610', 'O60840')"
"('Q08ET2', 'O43914')"
"('O95257', 'Q8IWY9')"
"('P17861', 'Q96I24')"
"('O95721', 'Q0VG06')"
"('Q8N6Y0', 'Q9NPJ6')"
"('P19105', 'Q9NX55')"
"('P68400', 'Q9UD71')"
"('Q9Y283', 'O14640')"
"('Q9Y664', 'Q9Y2B9')"
"('P14618', 'Q15910')"
"('Q5T2N8', 'Q9NZC3')"
"('Q16512', 'P04049')"
"('O95602', 'Q9H0W5')"
"('P42768', 'Q96RU3')"
"('Q04724', 'Q04725')"
"('P63208', 'Q9H211')"
"('P17676', 'P56524')"
"('Q8WVZ9', 'P61289')"
"('O43521', 'Q29RF7')"
"('Q9H6R4', 'O75691')"
"('O14641', 'Q04206')"
"('Q96CW1', 'Q14197')"
"('Q92997', 'Q9C0F1')"
"('O95983', 'Q96ST3')"
"('Q15435', 'Q16659')"
"('P56945', 'Q15654')"
"('P00441', 'Q6P3W7')"
"('P17252', 'Q9UP65')"
"('Q9H0U4', 'P00338')"
"('P30154', 'Q96KP6')"
"('P26371', 'P27658')"
"('P07947', 'Q8WUM4')"
"('P62633', 'Q13310')"
"('P06576', 'Q5T3F8')"
"('O60906', 'P53367')"
"('Q9H2F9', 'P49454')"
"('Q6PEX3', 'Q8WTR4')"
"('O75915', 'Q9UBY8')"
"('Q15628', 'Q99558')"
"('Q96IW7', 'Q13323')"
"('Q13643', 'Q6NXP0')"
"('Q9HCE7', 'P60709')"
"('Q7Z6G3', 'Q9NVR2')"
"('Q9HBH0', 'Q9P2R3')"
"('Q9BQ66', 'Q6L8H4')"
"('Q9BTE6', 'Q8TBZ6')"
"('P42167', 'Q9BQS8')"
"('Q9BV73', 'P23258')"
"('Q9Y6Y0', 'Q15717')"
"('Q8IX12', 'Q15006')"
"('P01112', 'P27986')"
"('Q13315', 'Q9Y243')"
"('Q9Y5B9', 'Q7L2Z9')"
"('P16581', 'O00592')"
"('O43157', 'Q9NZN5')"
"('P20749', 'Q13489')"
"('P49427', 'Q9UKB1')"
"('P35268', 'Q9Y3F4')"
"('P07814', 'P03372')"
"('P67812', 'Q86UK5')"
"('Q06124', 'P42224')"
"('P14868', 'Q7L8S5')"
"('Q5VZL5', 'P78362')"
"('Q99459', 'Q13200')"
"('Q13432', 'Q969K3')"
"('Q5T6V5', 'Q9BY32')"
"('P07355', 'P27348')"
"('P51531', 'Q92785')"
"('Q9GZZ9', 'Q08830')"
"('Q07954', 'O14908')"
"('P22736', 'P00367')"
"('P55072', 'Q9Y6G9')"
"('O60488', 'O00483')"
"('P52758', 'O75398')"
"('Q9BVS4', 'Q01844')"
"('P06748', 'P62195')"
"('A1L188', 'P42356')"
"('P15104', 'Q9BZE9')"
"('P04234', 'Q9UMX0')"
"('P27816', 'P12830')"
"('Q9UBI6', 'P45983')"
"('Q86Y82', 'Q96AJ9')"
"('O00329', 'P63000')"
"('Q9UNQ0', 'O60245')"
"('Q15424', 'Q01081')"
"('Q16348', 'Q96HA8')"
"('Q96DB2', 'Q7L7L0')"
"('P11142', 'P31749')"
"('P41250', 'P24941')"
"('P40306', 'P17947')"
"('O00767', 'Q99942')"
"('Q8WTR2', 'Q9NWM3')"
"('Q9BU20', 'Q13421')"
"('Q07955', 'P17844')"
"('P02751', 'P38919')"
"('Q92890', 'Q9H2P9')"
"('O75800', 'Q96BK5')"
"('P14735', 'P05019')"
"('Q0VFX4', 'O95967')"
"('Q7Z2G1', 'Q92769')"
"('Q00610', 'Q92614')"
"('A2RTX5', 'Q96FV9')"
"('Q12769', 'Q6NUN9')"
"('P49792', 'P61956')"
"('O43639', 'P51116')"
"('Q6UN15', 'P41227')"
"('Q15717', 'Q9BSE4')"
"('P78395', 'Q9BUN5')"
"('P19012', 'Q70UQ0')"
"('O00148', 'Q12948')"
"('P00441', 'Q01469')"
"('Q9GZV8', 'Q14790')"
"('P08238', 'P09651')"
"('P49257', 'Q96S52')"
"('Q9H8Y8', 'Q01995')"
"('Q6VMQ6', 'P08047')"
"('P60033', 'Q9NZT1')"
"('Q96GK7', 'P04040')"
"('Q58FG0', 'Q9H7B4')"
"('Q9UBV8', 'Q9GZQ8')"
"('Q8IWL8', 'O43559')"
"('Q9UI36', 'Q8TBK6')"
"('P06702', 'Q86XA0')"
"('P50222', 'P60370')"
"('P0DP23', 'P51911')"
"('P22528', 'P83916')"
"('Q9NRQ2', 'Q8TDS5')"
"('P13639', 'Q9BXB1')"
"('P50991', 'Q9BXA6')"
"('Q13064', 'P50222')"
"('Q13547', 'Q8IZD2')"
"('P52272', 'O00567')"
"('Q13573', 'Q9UMR2')"
"('P03952', 'P05154')"
"('O95433', 'P13569')"
"('P32248', 'P20963')"
"('P21802', 'Q92529')"
"('Q9NZ01', 'Q6ZNC8')"
"('Q96LC9', 'P24928')"
"('P28482', 'P06239')"
"('P05161', 'P61088')"
"('P16871', 'P02679')"
"('Q9Y5B8', 'Q5VU69')"
"('Q96RU3', 'Q9UBU9')"
"('P62269', 'P02751')"
"('Q99497', 'Q8TCT1')"
"('Q15149', 'P14923')"
"('Q01538', 'P06493')"
"('Q8TAQ5', 'Q6ZWL3')"
"('Q9BXP2', 'Q8TF50')"
"('O94777', 'Q9P2X0')"
"('Q9P2P5', 'Q02086')"
"('Q9Y6I4', 'Q9UI12')"
"('O43741', 'O60296')"
"('O94776', 'P24928')"
"('Q9UHD2', 'Q9Y3C5')"
"('Q13618', 'Q6PKG0')"
"('Q14457', 'O60861')"
"('Q9UD71', 'Q12972')"
"('O76071', 'O75419')"
"('Q9BV38', 'Q6ZW49')"
"('Q9BRZ2', 'Q13451')"
"('Q04206', 'P48023')"
"('Q9NQ66', 'P56545')"
"('Q14202', 'Q99496')"
"('Q9Y3I1', 'Q12933')"
"('Q96ST3', 'Q96EP1')"
"('Q6VAB6', 'O94763')"
"('Q14330', 'Q02556')"
"('Q15750', 'Q96JB5')"
"('Q9Y277', 'P29401')"
"('Q96FJ2', 'Q9UPX8')"
"('Q6IQ23', 'Q9UNM6')"
"('Q99618', 'Q9P0N5')"
"('Q9Y2I6', 'Q14203')"
"('P30048', 'Q96T58')"
"('Q14161', 'Q96BD5')"
"('Q0VD86', 'Q96FJ0')"
"('Q9NVX0', 'P62277')"
"('P07900', 'Q13813')"
"('P28482', 'Q15633')"
"('P56537', 'P62829')"
"('Q6IA17', 'P14778')"
"('P51668', 'Q9Y252')"
"('Q9H7E2', 'Q9Y3D0')"
"('Q13887', 'Q00403')"
"('Q12906', 'P19525')"
"('Q15366', 'Q92830')"
"('Q9Y5S9', 'P46939')"
"('P24468', 'Q99623')"
"('Q04206', 'Q9NX08')"
"('P61254', 'P62424')"
"('O75147', 'O00267')"
"('Q14CS0', 'Q04637')"
"('P10909', 'P16104')"
"('Q12852', 'Q15717')"
"('Q9BQ89', 'Q9UPQ3')"
"('P35908', 'Q14525')"
"('Q9Y490', 'Q14011')"
"('P04350', 'O14920')"
"('Q9P2D1', 'P04198')"
"('P30153', 'O75145')"
"('Q12968', 'Q06413')"
"('P62807', 'Q8WUA4')"
"('Q5H9J7', 'Q9P2W3')"
"('Q9UMX5', 'Q13813')"
"('Q9NX55', 'P19105')"
"('Q13451', 'O43318')"
"('Q00610', 'P00403')"
"('Q8N720', 'O15160')"
"('P78352', 'Q9C0C4')"
"('Q9UN37', 'Q8NB16')"
"('Q9Y296', 'P48553')"
"('P49643', 'P24386')"
"('P05023', 'Q92542')"
"('P62258', 'Q9H7Z6')"
"('P30566', 'Q12792')"
"('Q969L2', 'Q05329')"
"('P56199', 'Q9H0F6')"
"('Q9UQ90', 'O15162')"
"('Q13619', 'P04908')"
"('O94972', 'P61077')"
"('Q96MF2', 'Q96CJ1')"
"('Q9Y4E8', 'P36897')"
"('O00193', 'P15586')"
"('Q9Y4Z0', 'P62310')"
"('O96006', 'Q9UBT7')"
"('P28070', 'P48556')"
"('O75317', 'Q9H7D7')"
"('Q8NFW5', 'Q9NZV7')"
"('Q9H9S0', 'Q9Y5V3')"
"('Q9Y5J5', 'P40938')"
"('O43918', 'Q8TEQ6')"
"('P60891', 'Q15468')"
"('Q07866', 'O75665')"
"('Q9BTW9', 'P61221')"
"('P05014', 'Q969J5')"
"('Q14764', 'Q15654')"
"('Q7L190', 'Q9BX70')"
"('Q8IXZ2', 'Q9H8H2')"
"('P07196', 'P49815')"
"('Q9NYW3', 'Q6P9B6')"
"('P24941', 'Q8WWI1')"
"('P57060', 'Q8N806')"
"('Q96PU5', 'Q9Y4G8')"
"('Q9UKE5', 'O14920')"
"('O60493', 'Q86TU7')"
"('Q13619', 'P62877')"
"('P78347', 'P63279')"
"('O15111', 'Q13451')"
"('O43159', 'O43463')"
"('P55212', 'P55210')"
"('Q13617', 'Q13148')"
"('O75147', 'P20700')"
"('P49715', 'Q8TCU5')"
"('O14579', 'Q99816')"
"('Q15796', 'P15884')"
"('Q9UNF0', 'O00401')"
"('P40937', 'O95644')"
"('Q13123', 'Q9NRC8')"
"('Q1HG43', 'P07948')"
"('Q99650', 'P00533')"
"('Q15185', 'Q9Y4K3')"
"('P39880', 'O94762')"
"('Q9UG63', 'Q13257')"
"('P52597', 'O60260')"
"('O14901', 'P63104')"
"('Q96CS3', 'P01889')"
"('P20585', 'P54278')"
"('P37840', 'P11802')"
"('P11940', 'P62249')"
"('P40425', 'Q5TAB7')"
"('Q15717', 'O00712')"
"('P29033', 'O60493')"
"('P17858', 'Q9BQ66')"
"('P51688', 'Q86YD3')"
"('O75530', 'Q96FJ2')"
"('P36578', 'P61326')"
"('P05388', 'P61513')"
"('O14965', 'O14776')"
"('P61586', 'O60664')"
"('P80188', 'Q96HZ7')"
"('Q8NEV1', 'P25963')"
"('Q16543', 'P42679')"
"('Q9UJ41', 'Q9NNX1')"
"('P01857', 'P01764')"
"('Q9Y2H8', 'Q12913')"
"('Q96H55', 'Q9NSY1')"
"('Q92781', 'O43929')"
"('Q9H204', 'Q9ULK4')"
"('Q5TCZ1', 'P98174')"
"('Q8TBB1', 'P61289')"
"('O95425', 'P48681')"
"('P18848', 'P40763')"
"('P63098', 'Q9BSI4')"
"('P28070', 'Q9BZS1')"
"('P51654', 'Q93098')"
"('Q56VL3', 'Q99496')"
"('Q9H257', 'Q7L273')"
"('Q15717', 'Q15012')"
"('Q9UQB9', 'Q16543')"
"('P13646', 'P24863')"
"('Q9NP80', 'P46379')"
"('P04792', 'Q00341')"
"('P41220', 'Q9P244')"
"('P0DP23', 'O95071')"
"('P19320', 'P18754')"
"('Q6PKG0', 'P27635')"
"('Q00597', 'Q8NB91')"
"('Q96B96', 'Q96IW7')"
"('P00519', 'P46013')"
"('P45984', 'P42224')"
"('P14373', 'Q8NA54')"
"('P00533', 'Q6P996')"
"('P07437', 'O15259')"
"('O60237', 'O75344')"
"('P63000', 'Q9Y6R4')"
"('Q9ULX6', 'O14964')"
"('Q7Z3S9', 'P60369')"
"('P31751', 'P04049')"
"('P49736', 'P62857')"
"('A4D1P6', 'Q7Z6Z7')"
"('Q96KQ4', 'O75886')"
"('Q03001', 'Q15287')"
"('P09874', 'Q12798')"
"('Q9H1I8', 'Q6ZU80')"
"('Q9BYR7', 'Q92922')"
"('Q8IXW5', 'Q7Z7A1')"
"('P60763', 'P07197')"
"('P60409', 'Q8NA54')"
"('P46109', 'P04629')"
"('Q01844', 'Q01130')"
"('P19338', 'Q9GZQ8')"
"('P49023', 'Q16854')"
"('Q9UHC1', 'Q9BYX2')"
"('Q8NB15', 'Q9Y6W5')"
"('P42680', 'P42768')"
"('Q96KN3', 'Q96MY7')"
"('Q8NCR9', 'Q8IUH5')"
"('Q676U5', 'P34932')"
"('P11021', 'P52306')"
"('O43586', 'Q96T60')"
"('P30405', 'Q9H0C2')"
"('P06213', 'Q15036')"
"('Q93009', 'Q06587')"
"('Q13643', 'P09234')"
"('P61968', 'O43679')"
"('P19320', 'Q96PU8')"
"('Q9NY27', 'Q9BWU0')"
"('P04844', 'P14625')"
"('Q9UJW3', 'P35638')"
"('Q9P127', 'O95425')"
"('Q9NP92', 'Q9NX20')"
"('Q9H4E7', 'Q15323')"
"('O75478', 'Q8TD31')"
"('Q9BY89', 'P47755')"
"('P26196', 'Q9Y5J9')"
"('Q8TCJ0', 'Q9UM54')"
"('P60660', 'Q9NR12')"
"('Q9BVI4', 'Q9UQR1')"
"('P41235', 'P11509')"
"('P62913', 'O95758')"
"('Q96DB5', 'P24941')"
"('O95793', 'P26640')"
"('Q9P2M7', 'Q9HCD6')"
"('Q6AZY7', 'P30450')"
"('Q8IYW5', 'Q6FI13')"
"('P60520', 'Q6ZT07')"
"('P09486', 'P02671')"
"('O75132', 'O00716')"
"('Q8TDS5', 'Q9NRQ2')"
"('P01568', 'Q6UWB1')"
"('Q9UKV5', 'P25786')"
"('P04637', 'Q07812')"
"('P15509', 'P23458')"
"('P40227', 'O96019')"
"('P33991', 'Q86T82')"
"('Q96HB5', 'O14964')"
"('Q9NXC5', 'Q7L523')"
"('Q8N163', 'P25789')"
"('Q68DK7', 'Q12888')"
"('Q9ULA0', 'Q96CX2')"
"('Q9BY76', 'Q92993')"
"('P62328', 'P68104')"
"('Q96QK1', 'Q92900')"
"('Q96GX1', 'Q9BRK0')"
"('O15054', 'Q15291')"
"('Q9Y277', 'P49675')"
"('Q86XT9', 'Q6UX41')"
"('Q9Y597', 'Q7Z401')"
"('P04839', 'P13498')"
"('P43487', 'Q8IV20')"
"('Q9UL18', 'Q16531')"
"('P62081', 'P62913')"
"('Q07020', 'P12755')"
"('P25098', 'Q8NGH7')"
"('Q9NVS9', 'O60684')"
"('Q9NQU5', 'O75031')"
"('Q96BI3', 'Q99466')"
"('P61457', 'Q96SN8')"
"('Q9NYJ8', 'P27701')"
"('Q63ZY3', 'Q9UGI0')"
"('Q5VT52', 'Q9NWT6')"
"('P35579', 'P63092')"
"('P10599', 'Q96GG9')"
"('Q6IQ23', 'O75695')"
"('Q6NW34', 'P78346')"
"('P36952', 'Q9HAW8')"
"('P62873', 'P06241')"
"('P50995', 'P00338')"
"('Q9H3N1', 'P45880')"
"('Q53HV7', 'O43186')"
"('P19474', 'P01106')"
"('Q96A73', 'Q9UGY1')"
"('Q9Y3T9', 'Q14999')"
"('Q9BQ69', 'P67809')"
"('Q96EP0', 'P54259')"
"('P55769', 'Q9UJA5')"
"('P05067', 'Q96IX9')"
"('Q7L4E1', 'Q9HCE1')"
"('Q8IXQ4', 'Q66PJ3')"
"('Q63ZY3', 'Q7Z6G3')"
"('P05412', 'Q9Y3U8')"
"('Q9H334', 'Q9BZS1')"
"('P61962', 'Q86XR8')"
"('P25054', 'Q92796')"
"('P67870', 'Q8TAE8')"
"('P25100', 'Q14160')"
"('Q9NQP4', 'Q9HC77')"
"('Q9BRR3', 'Q99571')"
"('P45974', 'Q96KB5')"
"('Q9NRD5', 'P59910')"
"('P35998', 'Q9UBU9')"
"('P10809', 'P04629')"
"('P20248', 'Q9UJX5')"
"('Q9P0J0', 'Q16795')"
"('P61218', 'O14511')"
"('Q9BVS4', 'P05067')"
"('P19105', 'Q9H8V3')"
"('Q96LK0', 'Q5VT06')"
"('P49683', 'Q9C0E4')"
"('Q14119', 'Q3LI72')"
"('P49407', 'Q8NGE5')"
"('Q07817', 'P60602')"
"('P57081', 'Q6V1X1')"
"('Q9NRD1', 'P05023')"
"('P62993', 'O95411')"
"('P02787', 'P01344')"
"('P35268', 'Q58FG1')"
"('P48449', 'Q9NQX4')"
"('Q02297', 'Q96EU7')"
"('Q13185', 'Q5VZL5')"
"('P36894', 'P23025')"
"('Q9UKK3', 'Q99973')"
"('Q13133', 'P16118')"
"('P06748', 'P46013')"
"('P10415', 'Q9NZS9')"
"('P31946', 'Q9HAU0')"
"('O75116', 'P19105')"
"('Q6ZMR3', 'P00441')"
"('Q96PN8', 'Q04864')"
"('Q96JQ0', 'Q92905')"
"('P28749', 'Q13107')"
"('Q15436', 'Q9UNN5')"
"('Q9Y366', 'Q8WYA0')"
"('Q9NZW5', 'P51532')"
"('Q9C009', 'Q9Y5Q9')"
"('Q9Y224', 'Q8NE71')"
"('Q8IZU0', 'O96000')"
"('Q93100', 'O95714')"
"('P01903', 'P02686')"
"('Q07817', 'P29466')"
"('Q15019', 'P52272')"
"('Q9UQE7', 'P35998')"
"('Q9Y244', 'Q13200')"
"('P10632', 'Q14994')"
"('Q9UL18', 'P60520')"
"('Q9NZJ0', 'P07948')"
"('Q9NS73', 'P40222')"
"('Q14247', 'P35244')"
"('Q71U36', 'O95758')"
"('Q86WV1', 'O75592')"
"('O60239', 'Q06187')"
"('P24723', 'P05107')"
"('Q12981', 'Q13501')"
"('P15311', 'P01889')"
"('Q6NT76', 'Q9BVV2')"
"('Q8TDY2', 'P49750')"
"('Q9Y2J4', 'Q96RD9')"
"('Q969G6', 'Q9Y316')"
"('Q3SY56', 'Q92614')"
"('Q8IUE6', 'Q9NTX7')"
"('Q86UK7', 'P27635')"
"('Q13829', 'Q9NQW6')"
"('Q9UHX1', 'Q9UHA4')"
"('Q9Y4K3', 'P17980')"
"('Q9C0B0', 'P10599')"
"('Q8N0Z3', 'Q9HC35')"
"('O75820', 'P35221')"
"('P36404', 'P99999')"
"('Q9BYR9', 'Q5T754')"
"('Q9UBS4', 'Q8NBX0')"
"('Q01844', 'Q16558')"
"('Q14999', 'O43809')"
"('Q15796', 'P08151')"
"('Q05513', 'Q15466')"
"('P24941', 'Q5BKY9')"
"('Q9NXR8', 'Q9UBU8')"
"('Q9UL18', 'Q5S007')"
"('P26368', 'P08621')"
"('Q13561', 'P24928')"
"('Q9H9A5', 'Q9UFF9')"
"('Q13233', 'Q92993')"
"('P04004', 'O43390')"
"('Q14139', 'O95931')"
"('Q92847', 'P04899')"
"('Q96HE7', 'Q9UH73')"
"('Q15125', 'Q96GX1')"
"('P30405', 'P45880')"
"('O95983', 'Q15717')"
"('P25054', 'Q9Y5Y6')"
"('Q9UPW8', 'Q96LJ8')"
"('O94907', 'Q9UNM6')"
"('Q6WCQ1', 'Q3ZCQ8')"
"('Q9ULK4', 'P61011')"
"('Q01860', 'P62899')"
"('Q9NP92', 'Q9NQ50')"
"('P59665', 'P02746')"
"('Q9H5K3', 'Q8IWL3')"
"('P19971', 'Q9BW85')"
"('O14965', 'Q14203')"
"('Q12809', 'Q9GZQ8')"
"('Q13148', 'P05067')"
"('O96004', 'P17252')"
"('P12931', 'Q07890')"
"('Q8N6L0', 'Q3B820')"
"('P0C1Z6', 'Q9BZD4')"
"('O75533', 'Q9UGY1')"
"('Q96CV9', 'Q9NR11')"
"('P30520', 'P30480')"
"('Q2TAL8', 'O75360')"
"('Q9HAF1', 'Q9UBU8')"
"('P60520', 'Q9BQ04')"
"('P48740', 'P51812')"
"('Q9NQ55', 'P50914')"
"('Q4VCS5', 'Q96RL1')"
"('Q96QT6', 'O43251')"
"('P35606', 'P41220')"
"('Q07157', 'P04350')"
"('Q9BYQ0', 'P49736')"
"('P60033', 'P09651')"
"('P19012', 'Q9GZV7')"
"('P49023', 'P18206')"
"('O00182', 'P55082')"
"('P39060', 'P98095')"
"('Q13557', 'P38936')"
