negatives
"('O75208', 'Q969Q5')"
"('P55786', 'P50579')"
"('P15313', 'O15321')"
"('Q9UPR3', 'P35232')"
"('P63092', 'P63211')"
"('Q9UKT8', 'Q9NRD1')"
"('P34932', 'Q00987')"
"('P25054', 'Q9UF83')"
"('Q6PEX3', 'Q9BYR5')"
"('Q15853', 'Q15562')"
"('P48643', 'P43307')"
"('P0DPB6', 'P49023')"
"('Q99683', 'O14733')"
"('Q8N5H7', 'Q9Y6H5')"
"('Q9HD26', 'Q5VTB9')"
"('Q8WYA0', 'P05067')"
"('P18850', 'P35638')"
"('Q14164', 'Q9NS56')"
"('P63208', 'Q9BT78')"
"('Q01628', 'Q00978')"
"('P18621', 'P62269')"
"('Q9UHI6', 'Q9H244')"
"('Q16643', 'P29966')"
"('P53667', 'P05067')"
"('O94776', 'Q8IW50')"
"('Q5SRI9', 'P50570')"
"('P68400', 'O95218')"
"('P51991', 'P55795')"
"('O14879', 'P09234')"
"('P62263', 'Q15843')"
"('P04629', 'Q86Y56')"
"('P20020', 'P11274')"
"('Q04917', 'Q7Z6Z7')"
"('O14604', 'Q9NUX5')"
"('Q9NR09', 'Q92834')"
"('P42704', 'P11142')"
"('P78362', 'Q8WUF5')"
"('P16333', 'Q14185')"
"('P13646', 'P02768')"
"('P51665', 'P08670')"
"('Q15459', 'Q9BQA1')"
"('O75140', 'Q9HB90')"
"('Q96GM5', 'O15379')"
"('Q13561', 'O00399')"
"('P12931', 'P31431')"
"('Q9BQ66', 'P12236')"
"('Q9NZZ3', 'O75351')"
"('P21283', 'Q6IAA8')"
"('Q12792', 'P46940')"
"('P61978', 'O60504')"
"('Q05084', 'O75716')"
"('Q9H0W9', 'P00441')"
"('Q13191', 'Q8N6P7')"
"('Q7Z460', 'P61981')"
"('P60520', 'P06748')"
"('Q9BZK7', 'Q14839')"
"('Q6NUS6', 'P49281')"
"('P62258', 'O14639')"
"('P49023', 'Q14511')"
"('P43628', 'P30504')"
"('P11940', 'P62495')"
"('P02751', 'Q96FS4')"
"('P11802', 'Q13618')"
"('Q03188', 'Q9BU64')"
"('O14980', 'Q96A73')"
"('P04629', 'O43290')"
"('Q16881', 'Q04323')"
"('Q9H4L4', 'Q99496')"
"('Q9NZV6', 'Q9HCE1')"
"('Q15562', 'Q15788')"
"('P78358', 'Q96EN9')"
"('Q14966', 'Q9HAU0')"
"('P49207', 'P62277')"
"('P40939', 'Q96KR1')"
"('Q8TAU3', 'Q12933')"
"('P11831', 'Q92793')"
"('Q9H0S4', 'P51858')"
"('Q9HCE7', 'Q9BZV1')"
"('P42771', 'Q99496')"
"('Q99878', 'Q9UNL4')"
"('P13639', 'P07384')"
"('O15156', 'P02452')"
"('Q99675', 'Q92896')"
"('P50406', 'Q00535')"
"('A6NDU8', 'Q15717')"
"('Q5VTR2', 'P33176')"
"('P28065', 'P25787')"
"('Q86TS9', 'Q8N5N7')"
"('P31949', 'Q9UKV8')"
"('P35222', 'Q5VTL8')"
"('Q6I9Y2', 'P15927')"
"('P61513', 'Q71UM5')"
"('Q9HBE5', 'Q9NYS7')"
"('O60341', 'Q7Z3B3')"
"('P26842', 'Q15717')"
"('Q9GZT6', 'P50453')"
"('Q96GG9', 'P36639')"
"('P38432', 'P0C7T5')"
"('P63261', 'P42771')"
"('P10914', 'P10145')"
"('Q14126', 'Q6IQ23')"
"('Q9BYR9', 'Q96EZ8')"
"('P14373', 'O95363')"
"('P0DML3', 'Q9HC73')"
"('Q96QB1', 'P60903')"
"('Q9Y279', 'Q01814')"
"('P53350', 'Q9NR09')"
"('P13612', 'P05783')"
"('P35998', 'Q9C035')"
"('Q99759', 'P49585')"
"('Q99959', 'P00533')"
"('P35222', 'Q8WYP5')"
"('P48058', 'O95758')"
"('P55210', 'Q9UGN5')"
"('Q9BTE1', 'P47755')"
"('Q9BXL5', 'P01116')"
"('Q13422', 'Q96EZ8')"
"('Q13620', 'Q9UNX3')"
"('O75477', 'O43318')"
"('Q8TDR0', 'P78552')"
"('Q9H0S4', 'Q6RFH5')"
"('Q9Y3A5', 'O43819')"
"('O15164', 'Q99496')"
"('Q9NXE8', 'Q15834')"
"('Q6XUX3', 'P30046')"
"('Q8IUC4', 'P05783')"
"('P61019', 'P62491')"
"('P12814', 'Q9UQM7')"
"('Q03135', 'P25116')"
"('O14733', 'Q9UPT6')"
"('Q8N7X2', 'P36776')"
"('P13645', 'O95166')"
"('Q9Y2I6', 'Q9Y4F5')"
"('Q99755', 'Q5T9C9')"
"('P09429', 'Q08117')"
"('P24534', 'O43823')"
"('P49703', 'P14314')"
"('Q13424', 'Q92736')"
"('Q01844', 'Q9BWU0')"
"('Q16666', 'P51114')"
"('Q13112', 'P67870')"
"('P04792', 'Q15185')"
"('Q99523', 'Q13428')"
"('P04629', 'P42224')"
"('Q9HCM4', 'Q9Y478')"
"('Q15370', 'P05412')"
"('P38432', 'Q9H6A0')"
"('Q6P3X3', 'P01106')"
"('P29317', 'Q9BXW9')"
"('Q9NRD5', 'Q6UWP7')"
"('Q9BS34', 'Q13387')"
"('Q15628', 'Q9UKB1')"
"('P50453', 'P10144')"
"('P00441', 'Q03154')"
"('Q01081', 'P26599')"
"('P36542', 'Q9H0W5')"
"('P31943', 'P60520')"
"('Q9Y337', 'Q8N0W3')"
"('O43255', 'P51668')"
"('Q9BV73', 'Q08380')"
"('P78371', 'Q9GZV5')"
"('P35637', 'P63092')"
"('P62829', 'P62241')"
"('Q9BSB4', 'Q9H492')"
"('P42126', 'Q01469')"
"('Q96G25', 'Q9NWA0')"
"('Q9Y4H2', 'Q04917')"
"('Q8N5D0', 'Q9ULK4')"
"('Q9H857', 'P49736')"
"('P22695', 'Q9H223')"
"('Q99496', 'P62847')"
"('Q9Y4K3', 'P31941')"
"('A8K2U0', 'Q9NZC7')"
"('Q9HCK8', 'O95365')"
"('Q01814', 'Q9NU53')"
"('Q13163', 'P49841')"
"('Q5VT06', 'Q68CZ1')"
"('Q04771', 'P18075')"
"('P19388', 'Q92804')"
"('P23396', 'P04637')"
"('O15400', 'O60503')"
"('Q969P0', 'P62277')"
"('P30291', 'P61981')"
"('O60341', 'Q8N6L0')"
"('P01242', 'P14784')"
"('Q00839', 'P05388')"
"('Q9P0N5', 'Q86UL3')"
"('P49736', 'P23284')"
"('Q9NVZ3', 'Q6ZU80')"
"('Q9Y333', 'P83876')"
"('P02545', 'Q9UBB9')"
"('P98082', 'O94973')"
"('P10914', 'P51692')"
"('Q96KQ7', 'Q9H5I1')"
"('Q8NEY4', 'Q16864')"
"('Q9BYR5', 'Q9UBX3')"
"('Q14997', 'Q13137')"
"('P11441', 'Q9Y3U8')"
"('Q9Y237', 'O60216')"
"('P47755', 'Q6PJ61')"
"('P02538', 'P15924')"
"('Q9H0R8', 'Q9P2R3')"
"('Q9BXW4', 'Q9P2R3')"
"('P32121', 'Q10567')"
"('P57078', 'P07437')"
"('Q8N4C7', 'Q96S44')"
"('Q5VTD9', 'Q9ULT6')"
"('P25791', 'Q9UPY8')"
"('P22694', 'Q07869')"
"('O00339', 'P21941')"
"('Q96S15', 'Q9UNN5')"
"('Q8IZH2', 'P15927')"
"('P78364', 'Q9HC52')"
"('Q9UBN6', 'Q9Y266')"
"('P17612', 'Q9H0R8')"
"('Q13625', 'O95433')"
"('Q8NBP7', 'P31689')"
"('O15235', 'Q70EL4')"
"('Q92820', 'P49917')"
"('P63279', 'P46940')"
"('P68363', 'Q16543')"
"('Q5TC82', 'O75122')"
"('P05014', 'Q99062')"
"('P05783', 'Q8IYE0')"
"('Q969P0', 'O15372')"
"('P36406', 'P20618')"
"('Q86U42', 'Q13573')"
"('P35713', 'Q06413')"
"('P61326', 'P35527')"
"('Q99880', 'P61964')"
"('Q07325', 'P51686')"
"('Q96H55', 'P12814')"
"('Q9NZL4', 'P49902')"
"('Q96KQ4', 'A6NKD9')"
"('P29992', 'Q9BZM1')"
"('Q01151', 'Q13568')"
"('P82987', 'Q9BYR9')"
"('Q7Z5K2', 'Q16659')"
"('Q13547', 'O75530')"
"('P54277', 'O00410')"
"('Q9UHR5', 'Q08379')"
"('Q9NZB2', 'Q96RG2')"
"('Q9BVJ6', 'P23246')"
"('Q13615', 'Q9BVC4')"
"('Q8TAF3', 'P61289')"
"('Q6FHJ7', 'P35556')"
"('O94826', 'Q15628')"
"('Q13291', 'Q9NVH2')"
"('Q9Y608', 'O15205')"
"('Q16864', 'P45880')"
"('Q13485', 'Q9Y3C5')"
"('P11234', 'Q96KP1')"
"('Q16611', 'O43464')"
"('O00487', 'Q99436')"
"('Q14657', 'Q9BXV9')"
"('Q13315', 'Q07864')"
"('P41159', 'P09619')"
"('Q9HAU0', 'Q13813')"
"('P50552', 'Q9NYB9')"
"('Q9UKX7', 'P02545')"
"('Q9BU23', 'Q8IWL3')"
"('P10275', 'P40337')"
"('Q14790', 'Q16539')"
"('P54252', 'P08195')"
"('O00499', 'Q13426')"
"('Q9Y3U8', 'P49207')"
"('Q99459', 'O60239')"
"('O75147', 'Q8N163')"
"('Q96ST3', 'Q7L2E3')"
"('Q01518', 'P15336')"
"('Q8NBM4', 'P27635')"
"('Q93034', 'Q8IWE4')"
"('Q13573', 'Q13315')"
"('P40925', 'P05412')"
"('P49247', 'Q9H8Y8')"
"('P49721', 'P28072')"
"('P40938', 'P00533')"
"('Q00987', 'Q8WZ73')"
"('Q13618', 'Q9Y4K1')"
"('Q92747', 'Q9BPX5')"
"('Q5T3F8', 'Q03518')"
"('Q9NQB0', 'Q15562')"
"('Q13554', 'P30307')"
"('Q00987', 'Q8NBN3')"
"('P51531', 'P05412')"
"('P24534', 'O15264')"
"('Q9NRC8', 'P23381')"
"('Q8NFW8', 'P68431')"
"('Q9ULK4', 'P56545')"
"('O75365', 'P08195')"
"('O95214', 'Q9NZD8')"
"('Q13595', 'Q13228')"
"('P49763', 'Q16620')"
"('Q96LA8', 'Q8IVI9')"
"('Q63HR2', 'Q9NRY6')"
"('P52564', 'P40692')"
"('P17931', 'Q06124')"
"('Q14324', 'Q9NPG4')"
"('Q5VV41', 'P27348')"
"('Q92922', 'P08123')"
"('Q9UKX2', 'P09493')"
"('P54709', 'O75489')"
"('Q96NY9', 'Q9BQ83')"
"('Q9H9E3', 'Q8WTW3')"
"('P17612', 'P04004')"
"('P12931', 'P01116')"
"('P15502', 'P21810')"
"('Q4G0X4', 'Q8IUI8')"
"('Q9UNN5', 'P01344')"
"('P62873', 'Q9NRI5')"
"('Q9BSI4', 'Q9C019')"
"('P03372', 'Q96KM6')"
"('P61077', 'Q93009')"
"('P07900', 'Q8TD08')"
"('O00567', 'Q07020')"
"('Q9NYY3', 'Q3YEC7')"
"('Q9NPA2', 'P50222')"
"('P18124', 'Q12906')"
"('Q16629', 'Q9Y2K1')"
"('P05783', 'O75022')"
"('Q9H3Q1', 'Q9Y535')"
"('Q9GZQ8', 'P05388')"
"('Q9Y5N6', 'Q9H211')"
"('O60879', 'Q8NHR9')"
"('Q719H9', 'O00560')"
"('O15455', 'Q8N5C8')"
"('Q7Z589', 'O43823')"
"('P13612', 'P12318')"
"('P03372', 'Q92616')"
"('O95156', 'Q9HC56')"
"('O75147', 'P61313')"
"('P21781', 'P04629')"
"('P42785', 'P41236')"
"('Q5T749', 'P29372')"
"('P38398', 'P23458')"
"('Q99816', 'P04629')"
"('P61978', 'P02751')"
"('Q5JST6', 'Q12774')"
"('P14780', 'P08123')"
"('O00232', 'Q9Y2K6')"
"('O60861', 'Q99612')"
"('Q9BQE3', 'Q15293')"
"('Q92530', 'Q92997')"
"('Q9H0W8', 'Q92900')"
"('Q14676', 'P78527')"
"('Q9UJ41', 'P62979')"
"('O15160', 'Q8IX06')"
"('P01241', 'Q00796')"
"('P51825', 'Q96JC9')"
"('Q9HCN4', 'P62487')"
"('Q15723', 'P61289')"
"('Q9H596', 'O43795')"
"('Q9HCP0', 'Q96A00')"
"('O60674', 'Q9Y6K9')"
"('P04792', 'Q9UDY2')"
"('Q15287', 'P61289')"
"('P33993', 'Q8N8A6')"
"('Q9NRD5', 'Q99633')"
"('P36871', 'P00441')"
"('Q15717', 'P38606')"
"('Q9H6Z9', 'Q13164')"
"('O15042', 'Q13616')"
"('P62891', 'P32969')"
"('Q13285', 'P0DMV9')"
"('P23297', 'Q00987')"
"('O75323', 'P36776')"
"('Q99801', 'P08047')"
"('Q3B7T1', 'Q9Y586')"
"('Q15759', 'Q9Y463')"
"('Q8NHQ1', 'Q5T619')"
"('P04350', 'Q8IYT4')"
"('Q02750', 'Q14103')"
"('P19338', 'Q03164')"
"('Q9Y2V2', 'Q7Z3S9')"
"('Q14999', 'O75152')"
"('Q86UW9', 'Q5SWW7')"
"('P62993', 'P06400')"
"('P12755', 'P05412')"
"('Q16659', 'P13861')"
"('Q96KG9', 'Q6UX04')"
"('Q9Y678', 'P05412')"
"('O75147', 'Q96DI7')"
"('O75439', 'Q9P286')"
"('Q9UBU9', 'P05166')"
"('P07196', 'P08670')"
"('Q13242', 'Q86V81')"
"('P06737', 'P07954')"
"('Q9BTD8', 'Q13435')"
"('Q5SW79', 'O14980')"
"('P0DI82', 'P55345')"
"('Q9Y279', 'Q9UBH6')"
"('Q9Y512', 'Q9NPL8')"
"('P78406', 'Q12906')"
"('Q9NRJ4', 'Q15788')"
"('P57740', 'P55072')"
"('Q9NWT6', 'Q6UB98')"
"('Q8WWB7', 'Q9BPW9')"
"('Q6R327', 'Q9BPZ7')"
"('Q7Z6Z7', 'Q14697')"
"('Q9UQ35', 'P68366')"
"('Q8N163', 'Q6W2J9')"
"('P13569', 'P32241')"
"('P01023', 'Q96KS0')"
"('Q12874', 'P78406')"
"('Q9Y5X3', 'Q14137')"
"('Q96DG6', 'Q96Q89')"
"('Q9UJC3', 'Q3B820')"
"('P11233', 'Q8IWL3')"
"('P28838', 'Q96AE4')"
"('Q9Y241', 'P11171')"
"('Q14203', 'O95373')"
"('P22607', 'Q16543')"
"('P10451', 'Q96MX0')"
"('P55795', 'Q13616')"
"('P63279', 'O60739')"
"('Q9UQ35', 'Q92858')"
"('Q9BQG0', 'Q9H5J8')"
"('Q15572', 'P04183')"
"('Q6PIJ6', 'P34897')"
"('Q15323', 'Q7Z6J9')"
"('P11586', 'Q8NCN4')"
"('Q8WVL7', 'P34897')"
"('Q9Y6Y0', 'Q14566')"
"('Q9NP64', 'O43463')"
"('Q9NY93', 'P20042')"
"('Q9Y3A3', 'P67775')"
"('P15336', 'P62879')"
"('Q8TF40', 'O95166')"
"('Q14833', 'O95467')"
"('Q96BK5', 'Q96JC9')"
"('Q8IWV2', 'Q92905')"
"('Q9H6X2', 'Q9Y3D7')"
"('P62877', 'P68363')"
"('Q8N163', 'P41091')"
"('Q5T9S5', 'Q96MT8')"
"('P35625', 'O75173')"
"('Q07021', 'Q14103')"
"('P04198', 'P61244')"
"('Q92956', 'Q9UBX3')"
"('O60341', 'Q6NSJ2')"
"('Q13526', 'O76014')"
"('Q96L91', 'Q13315')"
"('P19174', 'Q8WV28')"
"('Q96CS2', 'Q9UL45')"
"('Q99496', 'Q8WWQ0')"
"('P03923', 'P03886')"
"('P38159', 'Q8IZH2')"
"('P08238', 'Q9UJX6')"
"('O75128', 'P13196')"
"('Q01860', 'Q01780')"
"('O43747', 'Q9BXS5')"
"('P20618', 'P48556')"
"('O95793', 'Q99558')"
"('P31483', 'P99999')"
"('P29992', 'Q14CX5')"
"('P43146', 'Q8N5X7')"
"('Q9UKY1', 'Q13765')"
"('Q99496', 'Q8N8A6')"
"('Q9UNE7', 'O95429')"
"('Q9UKD2', 'P46087')"
"('O95714', 'Q9P0U3')"
"('Q86VQ0', 'Q9BT92')"
"('Q9UGM1', 'Q13370')"
"('P35626', 'Q6IFH4')"
"('Q5TZK3', 'Q96KN7')"
"('Q99714', 'P51858')"
"('Q92831', 'P04908')"
"('Q8IWL3', 'Q9BWF3')"
"('P55157', 'O94856')"
"('Q9UHB6', 'Q9BQ89')"
"('O15482', 'Q9ULS5')"
"('P62318', 'Q9P258')"
"('O75147', 'P22087')"
"('P55769', 'P23396')"
"('P23246', 'Q13526')"
"('P48736', 'P54646')"
"('P31930', 'Q10713')"
"('Q9Y2Q5', 'Q02750')"
"('Q99963', 'P52943')"
"('P63220', 'Q13200')"
"('P47914', 'Q02543')"
"('Q8IU60', 'Q9NPI6')"
"('P03973', 'Q13387')"
"('O15397', 'P00533')"
"('Q9UL18', 'Q5T9A4')"
"('Q8NG98', 'O60262')"
"('Q8N205', 'O60344')"
"('P11474', 'Q16665')"
"('Q9H9Y2', 'P50914')"
"('Q9NYB0', 'P47224')"
"('P78362', 'Q86UP3')"
"('Q9Y388', 'P06748')"
"('P32969', 'O43586')"
"('Q9Y5J7', 'Q9Y5J6')"
"('P00533', 'P51813')"
"('Q7L190', 'Q9BSB4')"
"('Q96DB2', 'P31689')"
"('Q8NHQ1', 'Q05516')"
"('Q9ULV1', 'P46379')"
"('Q9HBI1', 'Q99459')"
"('Q14773', 'O43889')"
"('Q8N4C6', 'Q96MT8')"
"('P16402', 'P60033')"
"('Q13418', 'Q9Y678')"
"('Q96FW1', 'O75534')"
"('P40692', 'P04075')"
"('P61956', 'Q9H063')"
"('Q9ULK4', 'O75586')"
"('P63000', 'Q5S007')"
"('Q8NDT2', 'P63316')"
"('Q15404', 'Q9NVD7')"
"('P01106', 'Q8IUD2')"
"('Q9C0C9', 'Q8IY92')"
"('Q9NPJ6', 'P56182')"
"('Q8TDH9', 'P05067')"
"('P49760', 'P08621')"
"('P38606', 'Q6IMI6')"
"('Q9H8T0', 'P78527')"
"('P37198', 'Q9Y3C0')"
"('P08237', 'Q5VVQ6')"
"('Q9UJX2', 'Q53HV7')"
"('Q8WXA8', 'Q9NRB3')"
"('P63220', 'P35998')"
"('Q96PU5', 'Q4VCS5')"
"('P46778', 'Q9Y3U8')"
"('P13674', 'P57078')"
"('P35346', 'P63096')"
"('O15379', 'Q15424')"
"('Q92552', 'Q07021')"
"('O14980', 'Q14653')"
"('Q9NSK0', 'P04629')"
"('P46777', 'P39023')"
"('O15198', 'Q13310')"
"('Q3MJ62', 'P57086')"
"('Q03405', 'Q14CZ7')"
"('P36776', 'Q9UL63')"
"('P78362', 'Q9UDY2')"
"('Q8IZP0', 'O60861')"
"('O14929', 'P63104')"
"('P15169', 'Q6UXB4')"
"('Q9GZM6', 'P38405')"
"('P13612', 'P08670')"
"('P49368', 'Q9NXB0')"
"('O95972', 'Q58WW2')"
"('P57678', 'O75365')"
"('Q5TA82', 'Q9BYS1')"
"('Q15291', 'Q86UX7')"
"('P10276', 'P43354')"
"('O60566', 'Q9H0A8')"
"('P50053', 'Q15287')"
"('Q15051', 'Q6IBS0')"
"('Q9P0N5', 'Q8N511')"
"('Q13618', 'P78352')"
"('Q9P2N7', 'P61201')"
"('Q8IUC1', 'Q9H0I2')"
"('P36952', 'Q01581')"
"('P35227', 'Q9BQE3')"
"('P07947', 'Q6P1W5')"
"('P60033', 'Q8N1G4')"
"('Q86W42', 'P05412')"
"('Q9NPJ6', 'P48443')"
"('Q8NC51', 'P05412')"
"('Q8IX90', 'P05067')"
"('P09651', 'P53041')"
"('O75530', 'O75956')"
"('P13612', 'P78527')"
"('O96006', 'P15313')"
"('P11802', 'Q8WXX5')"
"('O60244', 'Q9BTT4')"
"('P25054', 'Q9Y2T1')"
"('P22612', 'P59768')"
"('Q15038', 'P86478')"
"('P50990', 'Q13573')"
"('O95251', 'P26447')"
"('Q9BSJ8', 'Q86X19')"
"('O75379', 'Q86Y82')"
"('Q96EB1', 'Q6IA86')"
"('P30876', 'P68371')"
"('P23759', 'P15121')"
"('O60506', 'Q8N6T7')"
"('P54136', 'Q9H0W5')"
"('P49716', 'P48431')"
"('Q7Z7F0', 'P61081')"
"('O60502', 'Q96ST3')"
"('P51858', 'O00411')"
"('P22102', 'Q9Y3Z3')"
"('P61247', 'P23508')"
"('O43808', 'P40855')"
"('Q5T2W1', 'Q06495')"
"('P17931', 'Q7Z3Q1')"
"('P06493', 'Q15910')"
"('Q9BQ16', 'O43889')"
"('P07437', 'Q92905')"
"('P26640', 'O00555')"
"('P52597', 'Q13285')"
"('Q9UMW8', 'Q9HCE1')"
"('P63244', 'P05771')"
"('Q15287', 'Q12906')"
"('Q6V9R5', 'P78395')"
"('Q13153', 'P03372')"
"('Q0IIM8', 'P61006')"
"('P02745', 'P09871')"
"('Q9GZV8', 'Q02535')"
"('Q13045', 'P36957')"
"('Q9H0M0', 'A8MW92')"
"('Q14197', 'P09001')"
"('P00395', 'P50222')"
"('Q9Y5L4', 'Q06609')"
"('P60520', 'P62277')"
"('P06241', 'Q86WV1')"
"('Q96MT4', 'Q9BXF9')"
"('Q9BX95', 'Q13291')"
"('Q9C005', 'P52739')"
"('Q9UM13', 'O60906')"
"('Q92614', 'Q12792')"
"('Q96DV4', 'P04629')"
"('Q8IUD6', 'Q9Y6A5')"
"('Q6WKZ4', 'Q04917')"
"('Q9UBB9', 'Q9NV31')"
"('O00214', 'P02790')"
"('P08621', 'P62318')"
"('P53999', 'Q7Z6Z7')"
"('P08758', 'P35555')"
"('P53396', 'O75815')"
"('Q8N122', 'P13473')"
"('Q08170', 'P52756')"
"('P62241', 'Q00839')"
"('P01876', 'P02533')"
"('Q9UIF9', 'Q9UPP5')"
"('Q66GS9', 'Q8NEY1')"
"('Q12980', 'Q9Y2G2')"
"('P19438', 'P0DP25')"
"('P28715', 'P24928')"
"('P63096', 'Q9UK08')"
"('P17482', 'O00358')"
"('Q8N5J2', 'Q96IK5')"
"('O95232', 'Q9BQ15')"
"('Q15078', 'P11802')"
"('Q96S97', 'Q9Y3E0')"
"('P68431', 'P42167')"
"('O00400', 'Q04912')"
"('Q9H6R4', 'O75147')"
"('Q9NYB0', 'P27695')"
"('P06730', 'O15372')"
"('P21246', 'P56182')"
"('Q8IW35', 'Q86VP6')"
"('Q9NX04', 'Q04864')"
"('P60520', 'P68366')"
"('O75132', 'P07900')"
"('P22612', 'P40145')"
"('P19793', 'Q13489')"
"('Q13619', 'Q03468')"
"('Q9Y5L4', 'Q86VP6')"
"('Q9UPR3', 'Q92900')"
"('Q9HAU0', 'Q14966')"
"('P17844', 'Q92793')"
"('P01889', 'P16949')"
"('P11047', 'P23229')"
"('O14796', 'Q99952')"
"('P41743', 'O43186')"
"('Q8NE71', 'P48556')"
"('Q99459', 'Q99816')"
"('Q9H1C4', 'O15455')"
"('P06241', 'Q9P2E3')"
"('Q7Z6Z7', 'P00338')"
"('Q9UK17', 'Q15233')"
"('Q9NZD8', 'P49750')"
"('Q9ULT8', 'Q9UGI0')"
"('Q9BTE7', 'P58012')"
"('P30480', 'P26038')"
"('P84022', 'Q13573')"
"('Q8NDT2', 'O43143')"
"('Q9H8V3', 'Q8NF37')"
"('O60814', 'Q7L7L0')"
"('P51452', 'Q8IWL3')"
"('Q99459', 'P38919')"
"('P07101', 'Q2T9J0')"
"('Q16665', 'O76061')"
"('Q9NPI6', 'Q92900')"
"('Q13425', 'Q14500')"
"('Q16659', 'Q14103')"
"('P43364', 'P30405')"
"('P35998', 'Q9BY84')"
"('P11940', 'P27694')"
"('Q9Y3I1', 'Q96EB6')"
"('O94888', 'Q16531')"
"('P85298', 'O00212')"
"('Q5TA81', 'P60329')"
"('Q9ULX3', 'Q8IWL3')"
"('Q8N9W8', 'P04792')"
"('Q8TEQ6', 'Q9HC77')"
"('O60260', 'P17844')"
"('Q9BY32', 'P16473')"
"('Q13129', 'Q13185')"
"('P48643', 'Q96SW2')"
"('Q9UHB6', 'Q9NUI1')"
"('Q9GZT8', 'Q96PC2')"
"('P68400', 'Q6PKG0')"
"('Q9BT30', 'P03372')"
"('Q15811', 'O43597')"
"('P25098', 'Q8NGF6')"
"('Q99062', 'Q9NSE2')"
"('O00487', 'P20618')"
"('Q9Y2F5', 'P38432')"
"('Q9NP74', 'P34897')"
"('P68400', 'P13569')"
"('P49841', 'P62136')"
"('Q8WWB3', 'Q15561')"
"('Q8TCJ0', 'P62241')"
"('Q14192', 'P33176')"
"('O00560', 'A1E959')"
"('O43463', 'P68431')"
"('Q15293', 'Q6ZVM7')"
"('A7MCY6', 'O15084')"
"('Q9Y5K8', 'Q00610')"
"('P84103', 'O43143')"
"('Q00577', 'P62633')"
"('P17542', 'Q9Y5B9')"
"('Q00839', 'Q14103')"
"('P14373', 'Q8N443')"
"('Q8IXS6', 'O14745')"
"('P49720', 'P51665')"
"('Q7Z7F7', 'Q14197')"
"('P51946', 'Q08379')"
"('P32121', 'Q6UB99')"
"('Q6NZI2', 'Q8TBA6')"
"('Q0VD86', 'Q8TEW6')"
"('P62491', 'O75787')"
"('Q9NQV6', 'Q04864')"
"('Q9NRC8', 'P15924')"
"('O75791', 'P48551')"
"('Q05086', 'P46527')"
"('Q8TAE8', 'Q9UGI0')"
"('O15371', 'P60709')"
"('P35626', 'A6NND4')"
"('Q5RKV6', 'O43809')"
"('P78536', 'Q13635')"
"('Q15560', 'P50222')"
"('Q13557', 'P51970')"
"('P51648', 'O14949')"
"('P62314', 'Q8WXA9')"
"('Q8NBA8', 'P04626')"
"('P12643', 'P36894')"
"('Q9H7V2', 'P21145')"
"('P07951', 'P13533')"
"('Q15323', 'Q53TS8')"
"('Q9UJW0', 'Q1MSJ5')"
"('Q9NRC8', 'Q14315')"
"('Q9ULX3', 'P05067')"
"('P62424', 'P62917')"
"('Q8IZ52', 'Q13526')"
"('Q9UM11', 'Q9UJX3')"
"('O00743', 'Q8N8A2')"
"('Q9Y675', 'P49703')"
"('Q14999', 'P63104')"
"('Q96PM9', 'Q969T4')"
"('Q6NUS6', 'P42167')"
"('Q92540', 'Q8N0Z3')"
"('Q15599', 'Q9BXI6')"
"('Q5T3F8', 'Q8N357')"
"('P55212', 'Q15750')"
"('Q12974', 'Q15165')"
"('Q15843', 'P48741')"
"('P08631', 'Q13177')"
"('Q92558', 'O15145')"
"('P09651', 'Q01844')"
"('O43559', 'Q0VD86')"
"('Q8WYQ3', 'Q9H078')"
"('P55273', 'Q9BPX1')"
"('Q14289', 'Q9ULZ2')"
"('Q9C0B0', 'O15294')"
"('Q15811', 'Q6PGP7')"
"('Q5T7V8', 'Q96PU5')"
"('P24385', 'P17936')"
"('P63096', 'O95398')"
"('P43686', 'O95166')"
"('Q9NX20', 'Q9BYD2')"
"('Q8TAU3', 'Q9BRK4')"
"('Q6ZVK8', 'Q14687')"
"('O75923', 'P21675')"
"('Q96DC9', 'Q8NG27')"
"('O43439', 'Q92886')"
"('O43482', 'Q5R372')"
"('O60573', 'Q9BQK8')"
"('O95219', 'P54829')"
"('P63000', 'P0DP25')"
"('P22612', 'Q16816')"
"('Q8TAP6', 'Q96L21')"
"('P0C0S8', 'Q92734')"
"('Q9UNE7', 'O14746')"
"('P40763', 'P51532')"
"('P46779', 'Q13616')"
"('P26373', 'P60033')"
"('Q14008', 'P27986')"
"('Q12905', 'O75127')"
"('O75386', 'P60370')"
"('P51948', 'O75604')"
"('Q92522', 'P00533')"
"('P98172', 'O43639')"
"('O14862', 'P49116')"
"('P09543', 'P48431')"
"('P22736', 'Q969G3')"
"('P51608', 'P16220')"
"('Q9NUD5', 'P63244')"
"('Q5T5A8', 'Q9BYP8')"
"('P61201', 'Q9UBW8')"
"('O43924', 'P51153')"
"('O00631', 'O14983')"
"('Q99757', 'Q96HR9')"
"('Q8TEW6', 'P04626')"
"('Q96PU4', 'P63279')"
"('Q9UHB6', 'O43707')"
"('P48047', 'P45880')"
"('P20962', 'Q9Y5Y2')"
"('Q14739', 'Q14999')"
"('P62857', 'P39019')"
"('Q8N680', 'P00540')"
"('Q01130', 'P52597')"
"('P35222', 'P98161')"
"('P61956', 'P08237')"
"('Q9UJA5', 'Q96QK1')"
"('Q7L273', 'P49639')"
